Start:05/21/2017 13:20:38
  5.7063,  2.76289,    5.423,  27.7340, 21 May 2017 13:20:53,  21.8484, 13.3
  5.6895,  2.76379,    5.468,  27.7577, 21 May 2017 13:20:53,  21.8690, 13.3
  5.7857,  2.76364,    5.426,  27.6771, 21 May 2017 13:20:53,  21.7951, 13.3
  5.8860,  2.76381,    5.323,  27.5969, 21 May 2017 13:20:54,  21.7211, 13.3
  5.9450,  2.76417,    5.204,  27.5529, 21 May 2017 13:20:54,  21.6799, 13.3
  5.9810,  2.76502,    5.097,  27.5329, 21 May 2017 13:20:54,  21.6603, 13.3
  6.0049,  2.76740,    5.027,  27.5397, 21 May 2017 13:20:54,  21.6631, 13.3
  6.0148,  2.76700,    5.002,  27.5273, 21 May 2017 13:20:55,  21.6522, 13.3
  5.9952,  2.76591,    5.040,  27.5312, 21 May 2017 13:20:55,  21.6574, 13.3
  5.9574,  2.76539,    5.123,  27.5561, 21 May 2017 13:20:55,  21.6812, 13.3
  5.8940,  2.76568,    5.217,  27.6110, 21 May 2017 13:20:55,  21.7313, 13.3
  5.8330,  2.76815,    5.302,  27.6880, 21 May 2017 13:20:56,  21.7986, 13.3
  5.8040,  2.77014,    5.367,  27.7337, 21 May 2017 13:20:56,  21.8378, 13.3
  5.8439,  2.76906,    5.392,  27.6890, 21 May 2017 13:20:56,  21.7983, 13.3
  5.9271,  2.76786,    5.386,  27.6079, 21 May 2017 13:20:56,  21.7253, 13.3
  5.9843,  2.76844,    5.348,  27.5677, 21 May 2017 13:20:57,  21.6874, 13.3
  6.0054,  2.76935,    5.284,  27.5605, 21 May 2017 13:20:57,  21.6794, 13.3
  5.9903,  2.76835,    5.197,  27.5618, 21 May 2017 13:20:57,  21.6821, 13.3
  5.9707,  2.76713,    5.121,  27.5645, 21 May 2017 13:20:57,  21.6863, 13.3
  5.9576,  2.76810,    5.067,  27.5858, 21 May 2017 13:20:58,  21.7045, 13.3
  5.9540,  2.76962,    5.061,  27.6054, 21 May 2017 13:20:58,  21.7204, 13.3
  5.9590,  2.77023,    5.097,  27.6079, 21 May 2017 13:20:58,  21.7219, 13.3
