[Header]
HydroSoftVersion=2.90
CreationDate=07-10-19 15:06:30
FileType=dat
DeviceType=HydroScat-6
DataSource=C:\carlos\bsi_database\iop\hs\HS6_035.RAW
CalSource=C:\carlos\bsi_database\iop\cal_files\HS100649 2016-3-29.cal
Serial=HS100649
Config=B2F0
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb394"
"bb470"
"bb420"
"bb700"
"bb532"
"bb620"
"fl470"
"fl700"
[ColumnHeadings]
Time,Depth,bb394,bb470,bb420,bb700,bb532,bb620,fl470,fl700,bb394uncorr,bb470uncorr,bb420uncorr,bb700uncorr,bb532uncorr,bb620uncorr,fl470uncorr,fl700uncorr,betabb394,betabb470,betabb420,betabb700,betabb532,betabb620,betafl470,betafl700,betabb394uncorr,betabb470uncorr,betabb420uncorr,betabb700uncorr,betabb532uncorr,betabb620uncorr,betafl470uncorr,betafl700uncorr
[Data]
42876.5618402778,159.8182,-3.779465E-04,-2.312073E-04,-2.766805E-04,-3.362845E-05,-5.424178E-06,-1.143859E-04,-4.58841E-05,3.16525E-06,-3.777096E-04,-2.313769E-04,-2.764897E-04,-3.362845E-05,-5.220471E-06,-1.144696E-04,-4.619349E-05,3.681617E-05,3.648501E-06,-6.37301E-06,4.255516E-06,0,1.54183E-05,-8.485201E-06,-6.803165E-06,5.422116E-06,3.683419E-06,-6.398011E-06,4.283645E-06,0,1.544832E-05,-8.497535E-06,-6.803165E-06,5.422116E-06,
42876.5618402778,159.844,-3.476804E-04,-2.611385E-04,-2.918799E-04,-7.842705E-05,-1.907574E-05,-6.544506E-05,-1.042818E-04,3.16525E-06,-3.471599E-04,-2.614342E-04,-2.917887E-04,-7.846409E-05,-1.889396E-05,-6.545599E-05,-1.049852E-04,3.681617E-05,8.108684E-06,-1.078384E-05,2.015655E-06,-6.60176E-06,1.340653E-05,-1.27302E-06,-1.546174E-05,5.422116E-06,8.185376E-06,-1.08274E-05,2.029095E-06,-6.60722E-06,1.343332E-05,-1.27463E-06,-1.546174E-05,5.422116E-06,
42876.5618518519,159.7408,-4.027047E-04,-2.611335E-04,-3.025167E-04,-9.04686E-05,-1.600759E-04,-6.257613E-05,-2.504154E-05,-1.850098E-04,-4.027047E-04,-2.614291E-04,-3.024962E-04,-9.051825E-05,-1.602024E-04,-6.258336E-05,-2.5213E-05,-1.514738E-04,0,-1.078309E-05,4.481716E-07,-8.376269E-06,-7.372012E-06,-8.502385E-07,-3.713256E-06,-2.230837E-05,0,-1.082665E-05,4.511781E-07,-8.383585E-06,-7.39064E-06,-8.513048E-07,-3.713256E-06,-2.230837E-05,
42876.5618518519,159.7924,-4.027047E-04,-2.66121E-04,-3.055579E-04,-8.960757E-05,-6.000638E-05,-6.546083E-05,-2.50413E-05,-2.544567E-05,-4.027047E-04,-2.664383E-04,-3.055579E-04,-8.965629E-05,-5.989871E-05,-6.547178E-05,-2.5213E-05,8.187775E-06,0,-1.151808E-05,0,-8.249383E-06,7.374772E-06,-1.275344E-06,-3.713256E-06,1.205858E-06,0,-1.156483E-05,0,-8.256561E-06,7.39064E-06,-1.276957E-06,-3.713256E-06,1.205858E-06,
42876.5618518519,159.8311,-3.99954E-04,-2.361963E-04,-2.690802E-04,-2.673499E-05,-8.731263E-05,-5.680653E-05,-2.91975E-05,-2.545207E-05,-3.999275E-04,-2.363865E-04,-2.688401E-04,-2.673066E-05,-8.726139E-05,-5.680653E-05,-2.939586E-05,8.181371E-06,4.05356E-07,-7.10822E-06,5.375543E-06,1.015857E-06,3.350777E-06,0,-4.329287E-06,1.204915E-06,4.092688E-07,-7.136243E-06,5.41092E-06,1.016495E-06,3.35833E-06,0,-4.329287E-06,1.204915E-06,
42876.5618518519,159.7924,-3.834487E-04,-2.9438E-04,-2.949133E-04,-2.673705E-05,-2.359887E-05,-1.641219E-05,7.094896E-05,-7.045095E-05,-3.832641E-04,-2.948237E-04,-2.948422E-04,-2.673272E-05,-2.342466E-05,-1.636871E-05,7.143685E-05,-3.684499E-05,2.837665E-06,-1.568247E-05,1.568646E-06,1.015554E-06,1.273998E-05,5.952726E-06,1.052089E-05,-5.426361E-06,2.864882E-06,-1.574786E-05,1.579123E-06,1.016192E-06,1.276565E-05,5.959134E-06,1.052089E-05,-5.426361E-06,
42876.5618634259,159.8311,-4.494579E-04,-1.87961E-04,-3.237929E-04,-6.89517E-05,1.278007E-05,-9.999343E-05,7.090838E-05,-1.235686E-04,-4.499178E-04,-1.87961E-04,-3.239167E-04,-6.897963E-05,1.301084E-05,-1.000538E-04,7.138994E-05,-8.999508E-05,-6.889794E-06,0,-2.687215E-06,-5.205423E-06,1.810097E-05,-6.364253E-06,1.051398E-05,-1.325406E-05,-6.95757E-06,0,-2.70546E-06,-5.209539E-06,1.813498E-05,-6.373152E-06,1.051398E-05,-1.325406E-05,
42876.5618634259,159.8182,-3.724441E-04,-1.87961E-04,-3.161953E-04,-8.359512E-05,-9.974853E-06,-6.256562E-05,2.085837E-05,-9.903947E-05,-3.721551E-04,-1.87961E-04,-3.162672E-04,-8.363744E-05,-9.778299E-06,-6.257284E-05,2.099704E-05,-6.545096E-05,4.459369E-06,0,-1.567587E-06,-7.363355E-06,1.474769E-05,-8.486892E-07,3.092348E-06,-9.639317E-06,4.501957E-06,0,-1.578185E-06,-7.369592E-06,1.477665E-05,-8.497536E-07,3.092348E-06,-9.639317E-06,
42876.5618634259,159.844,-3.806977E-04,-2.378593E-04,-2.979592E-04,-8.359512E-05,1.278007E-05,-5.680653E-05,2.502724E-05,-3.771664E-05,-3.804868E-04,-2.380563E-04,-2.979084E-04,-8.363744E-05,1.301084E-05,-5.680653E-05,2.519645E-05,-4.090685E-06,3.243079E-06,-7.353283E-06,1.119782E-06,-7.363355E-06,1.810097E-05,0,3.710817E-06,-6.024573E-07,3.27415E-06,-7.38232E-06,1.127275E-06,-7.369592E-06,1.813498E-05,0,3.710817E-06,-6.024573E-07,
42876.561875,159.7795,-3.944525E-04,-2.06258E-04,-3.390067E-04,-5.257793E-05,-7.365664E-05,-6.546083E-05,1.210488E-04,-3.771984E-05,-3.94373E-04,-2.06328E-04,-3.392358E-04,-5.259172E-05,-7.357648E-05,-6.547178E-05,1.218629E-04,-4.093888E-06,1.216093E-06,-2.696348E-06,-4.929207E-06,-2.792496E-06,5.363197E-06,-1.275344E-06,1.79474E-05,-6.029289E-07,1.227806E-06,-2.706663E-06,-4.962959E-06,-2.794528E-06,5.375011E-06,-1.276957E-06,1.79474E-05,-6.029289E-07,
42876.561875,159.7795,-4.21958E-04,-2.062593E-04,-3.085972E-04,-4.482954E-05,2.643488E-05,-8.27204E-05,1.668458E-05,5.63117E-05,-4.221454E-04,-2.063293E-04,-3.086177E-04,-4.483736E-05,2.668433E-05,-8.275491E-05,1.679763E-05,8.999508E-05,-2.837262E-06,-2.696534E-06,-4.478949E-07,-1.650653E-06,2.011322E-05,-3.818805E-06,2.473878E-06,1.325406E-05,-2.864882E-06,-2.706851E-06,-4.5091E-07,-1.651805E-06,2.014998E-05,-3.823891E-06,2.473878E-06,1.325406E-05,
42876.561875,159.8182,-3.779465E-04,-2.145758E-04,-3.085972E-04,-2.414985E-05,1.493909E-04,-1.316547E-04,1.668566E-05,3.178257E-05,-3.777096E-04,-2.146785E-04,-3.086177E-04,-2.414398E-05,1.497457E-04,-1.317685E-04,1.679763E-05,6.545096E-05,3.648501E-06,-3.922105E-06,-4.478949E-07,1.396817E-06,3.823268E-05,-1.103003E-05,2.473878E-06,9.639317E-06,3.683419E-06,-3.937238E-06,-4.5091E-07,1.397681E-06,3.828496E-05,-1.10468E-05,2.473878E-06,9.639317E-06,
42876.5618865741,159.8182,4.087553E-05,-1.530206E-04,-2.493173E-04,-7.239736E-05,8.986651E-04,-9.999343E-05,-2.50508E-05,3.178257E-05,4.443081E-05,-1.528942E-04,-2.489514E-04,-7.242853E-05,8.972296E-04,-1.000538E-04,-2.519645E-05,6.545096E-05,6.536835E-05,5.148993E-06,8.287915E-06,-5.713194E-06,1.486497E-04,-6.364253E-06,-3.710817E-06,9.639317E-06,6.589228E-05,5.167624E-06,8.341834E-06,-5.717787E-06,1.484382E-04,-6.373152E-06,-3.710817E-06,9.639317E-06,
42876.5618865741,159.7795,4.720635E-04,-1.463643E-04,-3.055579E-04,-7.239736E-05,2.062773E-03,-4.816743E-05,2.924945E-05,-9.099316E-06,4.776802E-04,-1.462148E-04,-3.055579E-04,-7.242853E-05,2.05036E-03,-4.815708E-05,2.939586E-05,2.454411E-05,1.289105E-04,6.129912E-06,0,-5.713194E-06,3.201989E-04,1.273104E-06,4.329287E-06,3.614744E-06,1.297382E-04,6.151934E-06,0,-5.717787E-06,3.183697E-04,1.27463E-06,4.329287E-06,3.614744E-06,
42876.5618865741,159.8311,8.21327E-04,2.143596E-03,-2.432358E-04,4.074253E-04,2.906391E-03,-5.968611E-05,2.939732E-05,-5.011128E-06,8.276123E-04,2.131454E-03,-2.428318E-04,4.06968E-04,2.879885E-03,-5.968969E-05,2.939586E-05,2.86348E-05,1.803799E-04,3.435907E-04,9.184118E-06,6.499603E-05,4.445189E-04,-4.243493E-07,4.329287E-06,4.217201E-06,1.813061E-04,3.418014E-04,9.243654E-06,6.492864E-05,4.406129E-04,-4.248768E-07,4.329287E-06,4.217201E-06,
42876.5618865741,159.8053,7.852506E-04,2.143433E-03,-1.762439E-04,1.228372E-03,1.365817E-02,-4.526657E-05,5.462727E-05,1.668496E-04,7.915082E-04,2.131294E-03,-1.754386E-04,1.223119E-03,1.302973E-02,-4.525287E-05,5.462818E-05,2.006005E-04,1.750634E-04,3.435666E-04,1.90564E-05,1.859752E-04,2.028958E-03,1.70059E-06,8.045387E-06,2.954352E-05,1.759856E-04,3.417777E-04,1.917507E-05,1.85201E-04,1.936348E-03,1.70261E-06,8.045387E-06,2.954352E-05,
42876.5618981481,159.8311,3.676025E-03,1.190471E-02,3.418925E-04,1.228751E-03,3.549463E-02,9.926995E-04,8.165879E-05,3.792786E-04,3.654842E-03,1.141747E-02,3.446518E-04,1.223494E-03,3.159421E-02,9.897779E-04,7.978876E-05,4.131592E-04,6.010634E-04,1.782041E-03,9.541174E-05,1.860309E-04,5.246895E-03,1.546608E-04,1.175092E-05,6.084819E-05,5.979417E-04,1.710237E-03,9.581837E-05,1.852563E-04,4.672108E-03,1.542303E-04,1.175092E-05,6.084819E-05,
42876.5618981481,159.7666,1.026485E-02,1.899639E-02,7.17232E-03,-6.173816E-04,5.539889E-02,9.734496E-03,1.804597E-04,3.792786E-04,9.967507E-03,1.777624E-02,7.018098E-03,-6.190785E-04,4.662137E-02,9.397051E-03,1.721757E-04,4.131592E-04,1.572028E-03,2.827108E-03,1.10198E-03,-8.602498E-05,8.180094E-03,1.442899E-03,2.535725E-05,6.084819E-05,1.52821E-03,.0026473,1.079253E-03,-8.627505E-05,6.886591E-03,1.393171E-03,2.535725E-05,6.084819E-05,
42876.5618981481,159.8053,2.064916E-02,.4382834,2.738283E-02,9.387704E-02,.5036672,2.810398E-02,4.602344E-04,4.479174E-03,1.937124E-02,.2015521,2.503555E-02,7.139578E-02,.2210403,2.550279E-02,3.025561E-04,4.515558E-03,3.102316E-03,6.461548E-02,4.080309E-03,1.383918E-02,7.423931E-02,4.149924E-03,4.455907E-05,6.650306E-04,2.913994E-03,.0297295,3.734401E-03,1.052622E-02,.0325899,3.766598E-03,4.455907E-05,6.650306E-04,
42876.5619097222,159.8182,.3668267,.1297185,.1854704,8.355591,.6062378,.4852133,5.045858E-04,5.640778E-03,.1867441,9.134062E-02,.1190793,.6608451,.2441056,.2137319,3.023574E-04,5.677871E-03,5.411688E-02,.0191437,2.737694E-02,1.231329,8.935466E-02,.071512,4.452981E-05,8.362107E-04,2.757896E-02,1.348814E-02,1.759319E-02,9.739062E-02,3.598893E-02,3.150505E-02,4.452981E-05,8.362107E-04,
42876.5619097222,159.715,37.70905,314.3645,.6691729,3.826274,105192.9,.5056983,.314134,5.640778E-03,.9966313,1.400793,.256407,.5199111,2.820171,.2186164,3.409919E-03,5.677871E-03,5.557066,46.32646,9.865791E-02,.5638651,15501.79,7.453077E-02,5.021972E-04,8.362107E-04,.1469283,.2064561,3.783054E-02,7.662182E-02,.4156117,3.222485E-02,5.021972E-04,8.362107E-04,
42876.5619097222,159.7924,68.81591,5411.825,8.226676E-02,3.826274,80718.36,57.88695,1.564526,6.998056E-03,1.12752,2.039614,6.477726E-02,.5199111,2.755453,1.045549,3.888652E-03,7.035979E-03,10.14114,797.5154,.0121683,.5638651,11895.09,8.530538,5.727028E-04,1.036227E-03,.1662168,.3005962,9.590951E-03,7.662182E-02,.4060745,.1540861,5.727028E-04,1.036227E-03,
42876.5619212963,159.7021,2.687845,2060.432,5.134449E-02,.9749045,1791.42,206.2723,.3108665,5.710277E-03,.4759201,1.819415,4.375333E-02,.3037758,1.843164,1.316463,3.888652E-03,5.747413E-03,.3961546,303.6363,7.611427E-03,.1436721,263.9932,30.39739,5.727028E-04,8.464525E-04,7.019346E-02,.2681465,6.492754E-03,4.477097E-02,.2716347,.1940094,5.727028E-04,8.464525E-04,
42876.5619212963,159.7924,2.475462,2060.432,4.337037E-02,.9966145,11.73527,224.6413,.1265865,3.940091E-03,.461693,1.819415,3.779525E-02,.3068712,.7405554,1.335031,1.625171E-03,3.976146E-03,.3648566,303.6363,6.436318E-03,.1468714,1.729388,33.10434,2.393477E-04,5.855885E-04,6.809688E-02,.2681465,5.614739E-03,4.522714E-02,.1091484,.1967457,2.393477E-04,5.855885E-04,
42876.5619212963,159.7279,.1840131,.1650691,4.044583E-02,.9966145,.184772,1.012837,2.429982E-03,5.150195E-03,.1196739,.1086921,3.554595E-02,.3068712,.1187799,.3092112,1.591576E-03,5.186989E-03,.0271765,2.435317E-02,6.005342E-03,.1468714,2.724521E-02,.1492654,.0002344,7.639159E-04,1.769513E-02,1.604515E-02,5.28327E-03,4.522714E-02,1.752026E-02,4.557539E-02,.0002344,7.639159E-04,
42876.5619212963,159.5989,3.029694E-02,6.175949E-02,.3301329,2.703,.2041459,1.820266,6.686868E-04,5.150195E-03,2.758129E-02,5.085501E-02,.1730454,.4608244,.1271822,.3968778,5.795183E-04,5.186989E-03,4.524063E-03,9.128908E-03,4.869517E-02,.3983335,3.010025E-02,.2682525,8.534879E-05,7.639159E-04,4.123871E-03,7.521964E-03,2.554592E-02,6.791449E-02,1.875847E-02,.0584944,8.534879E-05,7.639159E-04,
42876.5619328704,159.5344,4.946536E-02,6.132397E-03,4.622866,3.612911,.774152,26.70926,4.795228E-04,1.076328E-02,4.262346E-02,6.005991E-03,.5618591,.5099874,.2763586,.8869581,4.409378E-04,.0108035,7.348824E-03,9.314017E-04,.6812953,.5324227,.1140994,3.936028,6.49393E-05,1.59109E-03,6.340565E-03,9.127738E-04,8.284358E-02,7.515942E-02,4.074189E-02,.1307152,6.49393E-05,1.59109E-03,
42876.5619328704,159.3796,.0261275,8.410145E-02,.229674,.6240714,.2861659,.5302238,5.200208E-04,4.708671E-03,2.409101E-02,6.545258E-02,.1375631,.2443249,.1585697,.2242843,4.409378E-04,4.745195E-03,3.909633E-03,1.242134E-02,3.389101E-02,9.197146E-02,4.218715E-02,7.814498E-02,6.49393E-05,6.988505E-04,3.609525E-03,9.673141E-03,2.031706E-02,3.600998E-02,.0233839,.0330601,6.49393E-05,6.988505E-04,
42876.5619328704,159.1603,6.238016E-02,5.792401E-02,5.175384E-02,.5254149,.4312899,.1460089,3.883431E-04,4.712383E-03,5.195146E-02,4.819055E-02,4.405258E-02,.2231364,.2026936,9.966295E-02,3.235669E-04,4.748909E-03,9.252017E-03,8.563691E-03,7.671751E-03,.0774329,6.357341E-02,2.152502E-02,4.765345E-05,6.993976E-04,7.715189E-03,7.129315E-03,6.536852E-03,3.288753E-02,2.988623E-02,1.469524E-02,4.765345E-05,6.993976E-04,
42876.5619444444,159.0055,.1223211,5.762824E-02,9.095391E-02,.5257062,.7641194,.7187088,4.635998E-04,2.652311E-03,8.898547E-02,4.798296E-02,7.017837E-02,.223203,.274587,.2625106,3.611491E-04,2.68758E-03,1.808524E-02,8.520103E-03,1.344848E-02,7.747582E-02,.1126209,.1059211,5.318838E-05,3.958145E-04,1.317272E-02,7.098724E-03,1.038689E-02,3.289734E-02,4.048082E-02,3.869333E-02,5.318838E-05,3.958145E-04,
42876.5619444444,158.8249,.1412622,.2619355,.3287831,1.339189,.4236974,1.05065,5.730537E-04,2.635959E-03,9.905476E-02,.1481025,.1726162,.3497523,.2006501,.3144127,3.611491E-04,2.671217E-03,.0208765,3.862791E-02,4.849626E-02,.197355,6.245454E-02,.1548378,5.318838E-05,3.934046E-04,1.465658E-02,2.185288E-02,2.548267E-02,5.154632E-02,2.958509E-02,.0463419,5.318838E-05,3.934046E-04,
42876.5619444444,158.6959,.1438523,.2619355,.135906,1.323744,.3371631,1.525633,5.544069E-04,.0041445,.1003829,.1481025,9.538431E-02,.3480225,.1754314,.3695046,3.485509E-04,4.18068E-03,2.125819E-02,3.862791E-02,2.007286E-02,.1950789,4.970237E-02,.2248337,5.133297E-05,6.157114E-04,1.485231E-02,2.185288E-02,1.410137E-02,5.129141E-02,2.586872E-02,5.446054E-02,5.133297E-05,6.157114E-04,
42876.5619560185,158.6185,.1891991,.36121,.1053686,1.323744,.6369617,1.076136,6.285961E-04,3.980973E-03,.1220041,.1803187,7.872916E-02,.3480225,.2504624,.3178351,3.569497E-04,4.017053E-03,2.794074E-02,5.325754E-02,1.557271E-02,.1950789,9.388229E-02,.1585936,5.256991E-05,5.916131E-04,1.803852E-02,2.660043E-02,1.164698E-02,5.129141E-02,.0369257,4.684625E-02,5.256991E-05,5.916131E-04,
42876.5619560185,158.5669,.1675128,.4540336,.2320947,1.843732,.8674111,.6692543,6.1763E-04,3.980973E-03,.1120275,.205574,.138516,.3988243,.2920421,.2532732,3.40152E-04,4.017053E-03,2.474492E-02,6.693652E-02,3.424774E-02,.2717071,.1278425,9.863326E-02,5.009603E-05,5.916131E-04,1.656831E-02,3.032218E-02,2.045749E-02,5.877784E-02,4.305311E-02,3.733206E-02,5.009603E-05,5.916131E-04,
42876.5619560185,158.7088,.1460375,.4540336,.1296256,1.153758,.807909,.6932965,7.180571E-04,3.82971E-03,.1014949,.205574,9.210479E-02,.327811,.2821943,.2578254,4.031432E-04,3.865697E-03,2.158021E-02,6.693652E-02,1.914734E-02,.1700289,.119074,.1021762,5.937307E-05,5.693221E-04,1.501617E-02,3.032218E-02,1.361808E-02,4.831294E-02,4.160188E-02,.0380029,5.937307E-05,5.693221E-04,
42876.5619560185,158.7475,.1518782,.3129939,.1048331,1.153758,.7079036,.1612447,6.68066E-04,3.608948E-03,.1044292,.1654763,.0784201,.327811,.2643223,.1070037,4.031432E-04,3.644801E-03,2.244093E-02,4.615215E-02,1.549379E-02,.1700289,.1043367,2.377025E-02,5.937307E-05,5.367895E-04,1.544859E-02,2.441317E-02,1.160143E-02,4.831294E-02,3.896817E-02,1.577701E-02,5.937307E-05,5.367895E-04,
42876.5619675926,158.7217,.1826129,.3377335,6.039249E-02,.1516446,.5375203,.2037821,6.675181E-04,3.608948E-03,.1190389,.1732619,5.022652E-02,.1023894,.2289952,.1258107,3.863455E-04,3.644801E-03,2.697015E-02,4.979791E-02,8.944789E-03,2.235211E-02,7.922809E-02,3.003879E-02,5.68992E-05,5.367895E-04,1.760156E-02,2.556049E-02,7.446677E-03,.0150936,3.376217E-02,1.854851E-02,5.68992E-05,5.367895E-04,
42876.5619675926,158.5024,.1876102,.2209932,.2233952,.1516446,.4096173,.5723687,6.870083E-04,3.506743E-03,.1212937,.1326464,.1350648,.1023894,.1967944,.2336022,4.283396E-04,3.542533E-03,2.770658E-02,3.259443E-02,3.296574E-02,2.235211E-02,6.037961E-02,8.435567E-02,6.308389E-05,5.21728E-04,1.793383E-02,1.957518E-02,.0199489,.0150936,2.901689E-02,3.443324E-02,6.308389E-05,5.21728E-04,
42876.5619675926,158.2057,.2819961,.3864298,.2209474,.3721777,.5686347,.7633463,8.188628E-04,2.269824E-03,.1589146,.1875736,.1340801,.1838177,.2359991,.2704465,4.286211E-04,2.304859E-03,4.161579E-02,5.697406E-02,3.260501E-02,5.485105E-02,8.381327E-02,.1124992,6.312534E-05,3.39449E-04,2.347784E-02,2.766954E-02,1.980379E-02,2.709331E-02,.0347943,3.986282E-02,6.312534E-05,3.39449E-04,
42876.5619791667,157.9477,.2784582,.386476,.2860547,.4178126,.5134124,1.133789,9.765439E-04,2.824015E-03,.1576482,.1875866,.1584163,.1965275,.2233679,.3253447,5.123278E-04,2.859389E-03,4.109443E-02,5.698087E-02,4.219957E-02,6.157606E-02,7.567541E-02,.1670895,7.545328E-05,4.211177E-04,2.329122E-02,2.767146E-02,2.339011E-02,.0289663,.0329329,4.795289E-02,7.545328E-05,4.211177E-04,
42876.5619791667,157.7284,.5362735,.8838905,.1542285,.4178126,.4248531,.5743789,1.316575E-03,2.124935E-03,.2316853,.2894128,.1045704,.1965275,.2009628,.2340342,4.955301E-04,2.159882E-03,7.908747E-02,.1302825,2.277296E-02,6.157606E-02,6.262484E-02,8.465192E-02,7.29794E-05,3.180975E-04,3.420173E-02,4.267712E-02,1.545508E-02,.0289663,2.963116E-02,.0344969,7.29794E-05,3.180975E-04,
42876.5619791667,157.4704,.3702043,.6501109,.3807054,.6313136,.1231862,1.197699,5.617984E-04,2.124935E-03,.1877634,.2489296,.1883785,.2457816,.0886246,.3333194,2.477651E-04,2.159882E-03,5.461462E-02,9.583151E-02,5.614781E-02,9.303869E-02,1.816959E-02,.1765077,3.64897E-05,3.180975E-04,2.772916E-02,3.671129E-02,2.780548E-02,3.622464E-02,1.307641E-02,4.912809E-02,3.64897E-05,3.180975E-04,
42876.5619907407,157.4317,7.891788E-02,.6501109,.3579891,.6027101,.1121316,.6478637,7.734518E-04,3.273716E-03,6.310181E-02,.2489296,.1816649,.2399549,8.252832E-02,.2491197,4.283396E-04,3.309364E-03,1.168911E-02,9.583151E-02,5.280021E-02,8.882353E-02,1.654053E-02,9.548103E-02,6.308389E-05,4.87388E-04,9.358365E-03,3.671129E-02,2.681614E-02,3.536598E-02,1.217803E-02,3.671998E-02,6.308389E-05,4.87388E-04,
42876.5619907407,157.3285,.2065642,.2826469,.1762248,1.844043E-02,.4556551,.165225,7.288139E-04,2.546019E-03,.1295715,.1553799,.1149241,1.726448E-02,.2090911,.1088645,4.283396E-04,2.581222E-03,3.049975E-02,4.168006E-02,2.601445E-02,2.722435E-03,6.716399E-02,.0243568,6.308389E-05,3.801506E-04,.0191537,.0229253,1.698085E-02,2.549141E-03,.030829,1.605122E-02,6.308389E-05,3.801506E-04,
42876.5619907407,157.4446,.1276585,.204868,9.698953E-02,.0931239,.2218133,.1479617,8.57211E-04,2.546019E-03,9.188888E-02,.1261129,7.381847E-02,7.094555E-02,.1344769,.1006239,5.711195E-04,2.581222E-03,1.887178E-02,3.021814E-02,1.433792E-02,1.372819E-02,3.270381E-02,.0218128,8.411185E-05,3.801506E-04,1.360058E-02,1.861237E-02,1.092331E-02,1.045987E-02,1.983345E-02,1.483685E-02,8.411185E-05,3.801506E-04,
42876.5619907407,157.522,.1743492,.2023507,.1606061,8.166201,.1911766,.2448252,1.076563E-03,1.879644E-03,.1152398,.1250677,.1076439,.6565661,.121607,.142026,6.887029E-04,1.914441E-03,2.575237E-02,2.984718E-02,.0237128,1.20342,2.818902E-02,3.608712E-02,1.01429E-04,2.8195E-04,1.704169E-02,1.845833E-02,.015908,9.676004E-02,1.793687E-02,2.093808E-02,1.01429E-04,2.8195E-04,
42876.5620023148,157.5091,.1593483,.1780959,.2205793,.217623,.1735194,.3164758,1.041365E-03,1.871467E-03,.1081048,.1146152,.1339315,.131432,.1136871,.1668805,6.887029E-04,1.906259E-03,2.354176E-02,2.627286E-02,3.255078E-02,3.207504E-02,2.558696E-02,4.664594E-02,1.01429E-04,2.807451E-04,1.599024E-02,.016918,.0197819,1.937347E-02,1.676975E-02,2.460077E-02,1.01429E-04,2.807451E-04,
42876.5620023148,157.4704,.164726,.1780959,.1550055,.1716021,.1709239,.1549488,1.008032E-03,1.671146E-03,.1106993,.1146152,.1049481,.1117668,.1124886,.1040132,6.635064E-04,1.705816E-03,2.433424E-02,2.627286E-02,2.288747E-02,2.529315E-02,2.520448E-02,2.284245E-02,9.771818E-05,2.512247E-04,1.637259E-02,.016918,1.551075E-02,.0164755,1.659315E-02,1.533631E-02,9.771818E-05,2.512247E-04,
42876.5620023148,157.1866,.1349698,.1142853,.13044,.1716021,.1890392,.1373123,9.053968E-04,1.658882E-03,9.578069E-02,.0830835,9.253405E-02,.1117668,.1206691,9.530745E-02,6.509083E-04,1.693544E-03,1.994921E-02,.0168694,1.926736E-02,2.529315E-02,2.787404E-02,2.024344E-02,9.586278E-05,2.494173E-04,.0141741,1.227133E-02,1.368134E-02,.0164755,1.779866E-02,1.405339E-02,9.586278E-05,2.494173E-04,
42876.5620138889,156.8254,.1099422,.1235584,.1172137,.1109854,.2288453,.1220905,7.650094E-04,1.658882E-03,8.203579E-02,8.809982E-02,8.540839E-02,8.126748E-02,.1372906,8.736596E-02,5.585212E-04,1.693544E-03,1.626102E-02,1.823592E-02,1.731827E-02,1.636035E-02,3.374008E-02,1.800028E-02,8.225645E-05,2.494173E-04,1.214858E-02,1.301056E-02,1.263127E-02,1.198096E-02,2.024809E-02,1.288309E-02,8.225645E-05,2.494173E-04,
42876.5620138889,156.4771,9.216084E-02,.1235584,.1572056,.1405745,.4780603,.1668738,8.575878E-04,1.88782E-03,.0714723,8.809982E-02,.1060127,9.692682E-02,.2147706,.1096287,6.3831E-04,1.922622E-03,1.364066E-02,1.823592E-02,2.321168E-02,2.072076E-02,7.046574E-02,2.459979E-02,9.400737E-05,2.83155E-04,1.059189E-02,1.301056E-02,1.566763E-02,1.428861E-02,3.166595E-02,1.616384E-02,9.400737E-05,2.83155E-04,
42876.5620138889,156.1288,.103879,8.002447E-02,.2348532,.1408793,.1540078,.280746,8.279232E-04,2.781247E-03,7.851464E-02,6.289776E-02,.139595,9.707992E-02,.1044451,.1549683,6.387295E-04,2.816594E-03,1.536751E-02,1.182053E-02,3.465426E-02,2.076568E-02,2.271163E-02,.0413806,9.406914E-05,4.148151E-04,1.162968E-02,9.296649E-03,.0206165,1.431117E-02,1.540781E-02,2.284533E-02,9.406914E-05,4.148151E-04,
42876.562025463,156.1288,.0679225,4.486862E-02,.1044767,7.843837E-02,.1019572,.1887673,6.827276E-04,2.779045E-03,.0557815,3.872079E-02,7.821405E-02,6.187539E-02,7.669257E-02,.119431,5.753189E-04,2.814391E-03,1.006877E-02,6.639779E-03,1.544128E-02,1.156405E-02,1.504118E-02,2.782612E-02,8.473032E-05,4.144906E-04,8.279604E-03,5.733802E-03,1.157107E-02,9.123243E-03,1.131804E-02,1.760835E-02,8.473032E-05,4.144906E-04,
42876.562025463,156.1417,.1091902,.1448436,.1106933,7.843837E-02,.1228972,9.882013E-02,8.804909E-04,1.454472E-03,8.160337E-02,9.901115E-02,.0817683,6.187539E-02,8.846828E-02,.0743406,6.299112E-04,1.489009E-03,1.615019E-02,2.137263E-02,1.635738E-02,1.156405E-02,.018127,1.457103E-02,9.277043E-05,2.192945E-04,1.208485E-02,1.461851E-02,1.209484E-02,9.123243E-03,1.305338E-02,.0109636,9.277043E-05,2.192945E-04,
