nm, A
497.000000, 0.025274
496.000000, 0.025541
495.000000, 0.025856
494.000000, 0.026126
493.000000, 0.026410
492.000000, 0.026727
491.000000, 0.027097
490.000000, 0.027338
489.000000, 0.027620
488.000000, 0.027947
487.000000, 0.028329
486.000000, 0.028657
485.000000, 0.028999
484.000000, 0.029309
483.000000, 0.029685
482.000000, 0.030018
481.000000, 0.030365
480.000000, 0.030693
479.000000, 0.031092
478.000000, 0.031438
477.000000, 0.031791
476.000000, 0.032223
475.000000, 0.032638
474.000000, 0.033056
473.000000, 0.033502
472.000000, 0.033932
471.000000, 0.034387
470.000000, 0.034808
469.000000, 0.035239
468.000000, 0.035750
467.000000, 0.036274
466.000000, 0.036753
465.000000, 0.037199
464.000000, 0.037708
463.000000, 0.038261
462.000000, 0.038715
461.000000, 0.039181
460.000000, 0.039752
459.000000, 0.040348
458.000000, 0.040873
457.000000, 0.041411
456.000000, 0.041965
455.000000, 0.042535
454.000000, 0.043167
453.000000, 0.043766
452.000000, 0.044361
451.000000, 0.045031
450.000000, 0.045698
449.000000, 0.046304
448.000000, 0.046946
447.000000, 0.047687
446.000000, 0.048346
445.000000, 0.049026
444.000000, 0.049775
443.000000, 0.050510
442.000000, 0.051261
441.000000, 0.052024
440.000000, 0.052763
439.000000, 0.053555
438.000000, 0.054410
437.000000, 0.055196
436.000000, 0.056023
435.000000, 0.056910
434.000000, 0.057739
433.000000, 0.058587
432.000000, 0.059481
431.000000, 0.060447
430.000000, 0.061420
429.000000, 0.062355
428.000000, 0.063334
427.000000, 0.064319
426.000000, 0.065287
425.000000, 0.066287
424.000000, 0.067276
423.000000, 0.068345
422.000000, 0.069424
421.000000, 0.070459
420.000000, 0.071521
419.000000, 0.072631
418.000000, 0.073773
417.000000, 0.074917
416.000000, 0.076054
415.000000, 0.077234
414.000000, 0.078427
413.000000, 0.079663
412.000000, 0.080906
411.000000, 0.082216
410.000000, 0.083569
409.000000, 0.084807
408.000000, 0.086134
407.000000, 0.087562
406.000000, 0.088936
405.000000, 0.090282
404.000000, 0.091708
403.000000, 0.093213
402.000000, 0.094671
401.000000, 0.096141
400.000000, 0.097660
399.000000, 0.099154
398.000000, 0.100777
397.000000, 0.102353
396.000000, 0.103925
395.000000, 0.105612
394.000000, 0.107270
393.000000, 0.108821
392.000000, 0.110603
391.000000, 0.112383
390.000000, 0.114084
389.000000, 0.115834
388.000000, 0.117769
387.000000, 0.119645
386.000000, 0.121501
385.000000, 0.123397
384.000000, 0.125336
383.000000, 0.127310
382.000000, 0.129389
381.000000, 0.131357
380.000000, 0.133432
379.000000, 0.135628
378.000000, 0.138214
377.000000, 0.140300
376.000000, 0.142544
375.000000, 0.144886
374.000000, 0.147020
373.000000, 0.149170
372.000000, 0.151524
371.000000, 0.153896
370.000000, 0.156319
369.000000, 0.158646
368.000000, 0.161086
367.000000, 0.163543
366.000000, 0.166013
365.000000, 0.168394
364.000000, 0.171073
363.000000, 0.173655
362.000000, 0.176289
361.000000, 0.178947
360.000000, 0.181642
359.000000, 0.184498
358.000000, 0.187316
357.000000, 0.190023
356.000000, 0.193036
355.000000, 0.196031
354.000000, 0.198943
353.000000, 0.201869
352.000000, 0.205075
351.000000, 0.208154
350.000000, 0.211346
349.000000, 0.214538
348.000000, 0.217808
347.000000, 0.221166
346.000000, 0.224631
345.000000, 0.227808
344.000000, 0.231361
343.000000, 0.234953
342.000000, 0.238421
341.000000, 0.242073
340.000000, 0.245782
339.000000, 0.249565
338.000000, 0.253430
337.000000, 0.257227
336.000000, 0.261161
335.000000, 0.265150
334.000000, 0.269297
333.000000, 0.273438
332.000000, 0.277741
331.000000, 0.282183
330.000000, 0.286571
329.000000, 0.290974
328.000000, 0.295550
327.000000, 0.300199
326.000000, 0.304788
325.000000, 0.309334
324.000000, 0.314282
323.000000, 0.319034
322.000000, 0.323969
321.000000, 0.328925
320.000000, 0.334060
319.000000, 0.338868
318.000000, 0.343559
317.000000, 0.348362
316.000000, 0.353488
315.000000, 0.358742
314.000000, 0.363899
313.000000, 0.369182
312.000000, 0.374648
311.000000, 0.380135
310.000000, 0.385411
309.000000, 0.390909
308.000000, 0.396399
307.000000, 0.402262
306.000000, 0.407845
305.000000, 0.413240
304.000000, 0.419318
303.000000, 0.425325
302.000000, 0.431144
301.000000, 0.437207
300.000000, 0.443417
299.000000, 0.449921
298.000000, 0.456117
297.000000, 0.462614
296.000000, 0.469263
295.000000, 0.475964
294.000000, 0.482920
293.000000, 0.489770
292.000000, 0.497011
291.000000, 0.504444
290.000000, 0.511878
289.000000, 0.519450
288.000000, 0.527107
287.000000, 0.534952
286.000000, 0.542841
285.000000, 0.550657
284.000000, 0.558556
283.000000, 0.566460
282.000000, 0.574463
281.000000, 0.582273
280.000000, 0.590303
279.000000, 0.598316
278.000000, 0.606328
277.000000, 0.614457
276.000000, 0.622440
275.000000, 0.630594
274.000000, 0.638722
273.000000, 0.646731
272.000000, 0.654946
271.000000, 0.663264
270.000000, 0.671253
269.000000, 0.679300
268.000000, 0.687476
267.000000, 0.695298
266.000000, 0.703141
265.000000, 0.710689
264.000000, 0.718285
263.000000, 0.725590
262.000000, 0.732889
261.000000, 0.739882
260.000000, 0.746784
259.000000, 0.753609
258.000000, 0.760199
257.000000, 0.766382
256.000000, 0.772839
255.000000, 0.779342
254.000000, 0.785551
253.000000, 0.791628
252.000000, 0.797914
251.000000, 0.804459
250.000000, 0.811053
249.000000, 0.817799
248.000000, 0.825094
247.000000, 0.832830
246.000000, 0.840996
245.000000, 0.849750
244.000000, 0.859019
243.000000, 0.868969
242.000000, 0.879744
241.000000, 0.891056
240.000000, 0.903199
239.000000, 0.916205
238.000000, 0.929948
237.000000, 0.944521
236.000000, 0.960304
235.000000, 0.977113
234.000000, 0.995032
233.000000, 1.014411
232.000000, 1.036002
231.000000, 1.059822
230.000000, 1.086529
