nm, A
243.000000, 0.296515
242.000000, 0.301037
241.000000, 0.305845
240.000000, 0.311068
239.000000, 0.316668
238.000000, 0.322558
237.000000, 0.328792
236.000000, 0.335503
235.000000, 0.342888
234.000000, 0.350973
233.000000, 0.359921
232.000000, 0.370149
231.000000, 0.382068
230.000000, 0.396168
