nm, A
505.000000, 0.006167
504.000000, 0.006211
503.000000, 0.006318
502.000000, 0.006402
501.000000, 0.006458
500.000000, 0.006479
499.000000, 0.006581
498.000000, 0.006725
497.000000, 0.006775
496.000000, 0.006773
495.000000, 0.006908
494.000000, 0.006981
493.000000, 0.007078
492.000000, 0.007153
491.000000, 0.007234
490.000000, 0.007396
489.000000, 0.007489
488.000000, 0.007537
487.000000, 0.007596
486.000000, 0.007773
485.000000, 0.007844
484.000000, 0.007954
483.000000, 0.008166
482.000000, 0.008245
481.000000, 0.008314
480.000000, 0.008364
479.000000, 0.008482
478.000000, 0.008652
477.000000, 0.008794
476.000000, 0.008835
475.000000, 0.008975
474.000000, 0.009093
473.000000, 0.009223
472.000000, 0.009362
471.000000, 0.009521
470.000000, 0.009678
469.000000, 0.009791
468.000000, 0.009928
467.000000, 0.010067
466.000000, 0.010188
465.000000, 0.010338
464.000000, 0.010458
463.000000, 0.010650
462.000000, 0.010887
461.000000, 0.010984
460.000000, 0.011082
459.000000, 0.011308
458.000000, 0.011458
457.000000, 0.011613
456.000000, 0.011789
455.000000, 0.011978
454.000000, 0.012157
453.000000, 0.012344
452.000000, 0.012536
451.000000, 0.012732
450.000000, 0.012944
449.000000, 0.013132
448.000000, 0.013316
447.000000, 0.013549
446.000000, 0.013770
445.000000, 0.013971
444.000000, 0.014159
443.000000, 0.014443
442.000000, 0.014665
441.000000, 0.014859
440.000000, 0.015104
439.000000, 0.015361
438.000000, 0.015638
437.000000, 0.015899
436.000000, 0.016158
435.000000, 0.016402
434.000000, 0.016696
433.000000, 0.016960
432.000000, 0.017218
431.000000, 0.017533
430.000000, 0.017828
429.000000, 0.018080
428.000000, 0.018357
427.000000, 0.018669
426.000000, 0.018963
425.000000, 0.019297
424.000000, 0.019653
423.000000, 0.019985
422.000000, 0.020265
421.000000, 0.020594
420.000000, 0.020955
419.000000, 0.021261
418.000000, 0.021623
417.000000, 0.022005
416.000000, 0.022396
415.000000, 0.022798
414.000000, 0.023187
413.000000, 0.023557
412.000000, 0.023938
411.000000, 0.024363
410.000000, 0.024780
409.000000, 0.025165
408.000000, 0.025614
407.000000, 0.026028
406.000000, 0.026460
405.000000, 0.026843
404.000000, 0.027254
403.000000, 0.027678
402.000000, 0.028200
401.000000, 0.028671
400.000000, 0.029185
399.000000, 0.029778
398.000000, 0.030248
397.000000, 0.030724
396.000000, 0.031230
395.000000, 0.031745
394.000000, 0.032306
393.000000, 0.032778
392.000000, 0.033337
391.000000, 0.033921
390.000000, 0.034524
389.000000, 0.035066
388.000000, 0.035686
387.000000, 0.036347
386.000000, 0.036948
385.000000, 0.037477
384.000000, 0.038107
383.000000, 0.038870
382.000000, 0.039537
381.000000, 0.040165
380.000000, 0.040842
379.000000, 0.041557
378.000000, 0.042446
377.000000, 0.043224
376.000000, 0.043852
375.000000, 0.044535
374.000000, 0.045398
373.000000, 0.046117
372.000000, 0.046846
371.000000, 0.047729
370.000000, 0.048528
369.000000, 0.049244
368.000000, 0.050088
367.000000, 0.050856
366.000000, 0.051721
365.000000, 0.052555
364.000000, 0.053456
363.000000, 0.054339
362.000000, 0.055278
361.000000, 0.056204
360.000000, 0.057236
359.000000, 0.058165
358.000000, 0.059197
357.000000, 0.059964
356.000000, 0.060985
355.000000, 0.062008
354.000000, 0.062989
353.000000, 0.063945
352.000000, 0.065067
351.000000, 0.066099
350.000000, 0.067228
349.000000, 0.068372
348.000000, 0.069439
347.000000, 0.070497
346.000000, 0.071795
345.000000, 0.072816
344.000000, 0.074193
343.000000, 0.075279
342.000000, 0.076761
341.000000, 0.077972
340.000000, 0.079280
339.000000, 0.080639
338.000000, 0.082052
337.000000, 0.083330
336.000000, 0.084809
335.000000, 0.086293
334.000000, 0.087716
333.000000, 0.089302
332.000000, 0.090853
331.000000, 0.092464
330.000000, 0.094066
329.000000, 0.095703
328.000000, 0.097492
327.000000, 0.099089
326.000000, 0.100833
325.000000, 0.102657
324.000000, 0.104494
323.000000, 0.106434
322.000000, 0.108267
321.000000, 0.110121
320.000000, 0.112219
319.000000, 0.114276
318.000000, 0.115958
317.000000, 0.117883
316.000000, 0.120259
315.000000, 0.122240
314.000000, 0.124501
313.000000, 0.126703
312.000000, 0.129138
311.000000, 0.131250
310.000000, 0.133690
309.000000, 0.135906
308.000000, 0.138510
307.000000, 0.140902
306.000000, 0.143513
305.000000, 0.145981
304.000000, 0.148854
303.000000, 0.151623
302.000000, 0.154497
301.000000, 0.157280
300.000000, 0.160371
299.000000, 0.163270
298.000000, 0.166411
297.000000, 0.169557
296.000000, 0.172825
295.000000, 0.176114
294.000000, 0.179684
293.000000, 0.183202
292.000000, 0.186833
291.000000, 0.190488
290.000000, 0.194306
289.000000, 0.197993
288.000000, 0.202079
287.000000, 0.206016
286.000000, 0.209701
285.000000, 0.213799
284.000000, 0.217900
283.000000, 0.221798
282.000000, 0.225700
281.000000, 0.229593
280.000000, 0.233545
279.000000, 0.237466
278.000000, 0.241226
277.000000, 0.245144
276.000000, 0.249094
275.000000, 0.252890
274.000000, 0.256558
273.000000, 0.260516
272.000000, 0.264198
271.000000, 0.267812
270.000000, 0.271485
269.000000, 0.275072
268.000000, 0.278512
267.000000, 0.282085
266.000000, 0.285414
265.000000, 0.288660
264.000000, 0.291880
263.000000, 0.295041
262.000000, 0.298039
261.000000, 0.300916
260.000000, 0.303741
259.000000, 0.306619
258.000000, 0.309386
257.000000, 0.312164
256.000000, 0.314863
255.000000, 0.317639
254.000000, 0.320337
253.000000, 0.323108
252.000000, 0.326058
251.000000, 0.329006
250.000000, 0.332021
249.000000, 0.335332
248.000000, 0.338940
247.000000, 0.342795
246.000000, 0.346740
245.000000, 0.351174
244.000000, 0.356082
243.000000, 0.361425
242.000000, 0.367271
241.000000, 0.373675
240.000000, 0.380667
239.000000, 0.388242
238.000000, 0.396608
237.000000, 0.405758
236.000000, 0.415800
235.000000, 0.427100
234.000000, 0.439707
233.000000, 0.453996
232.000000, 0.470433
231.000000, 0.489265
230.000000, 0.511610
