nm, A
372.000000, 0.254353
371.000000, 0.257606
370.000000, 0.261321
369.000000, 0.264924
368.000000, 0.268658
367.000000, 0.272373
366.000000, 0.276144
365.000000, 0.279877
364.000000, 0.283711
363.000000, 0.287621
362.000000, 0.291602
361.000000, 0.295493
360.000000, 0.299846
359.000000, 0.304006
358.000000, 0.308169
357.000000, 0.312339
356.000000, 0.316777
355.000000, 0.321210
354.000000, 0.325664
353.000000, 0.330179
352.000000, 0.334800
351.000000, 0.339442
350.000000, 0.344225
349.000000, 0.348983
348.000000, 0.353874
347.000000, 0.358839
346.000000, 0.363872
345.000000, 0.368912
344.000000, 0.374095
343.000000, 0.379333
342.000000, 0.384669
341.000000, 0.389947
340.000000, 0.395375
339.000000, 0.400878
338.000000, 0.406623
337.000000, 0.412135
336.000000, 0.418011
335.000000, 0.423958
334.000000, 0.429921
333.000000, 0.435840
332.000000, 0.442103
331.000000, 0.448429
330.000000, 0.454549
329.000000, 0.461164
328.000000, 0.467648
327.000000, 0.474419
326.000000, 0.481170
325.000000, 0.488057
324.000000, 0.495204
323.000000, 0.502197
322.000000, 0.509359
321.000000, 0.516591
320.000000, 0.523762
319.000000, 0.531199
318.000000, 0.541814
317.000000, 0.549450
316.000000, 0.557386
315.000000, 0.565229
314.000000, 0.573049
313.000000, 0.580867
312.000000, 0.588770
311.000000, 0.597137
310.000000, 0.604864
309.000000, 0.613166
308.000000, 0.621295
307.000000, 0.629450
306.000000, 0.637990
305.000000, 0.646364
304.000000, 0.654887
303.000000, 0.663555
302.000000, 0.672267
301.000000, 0.680579
300.000000, 0.689484
299.000000, 0.698590
298.000000, 0.707368
297.000000, 0.716530
296.000000, 0.725692
295.000000, 0.734982
294.000000, 0.744506
293.000000, 0.753857
292.000000, 0.763634
291.000000, 0.773387
290.000000, 0.783455
289.000000, 0.793256
288.000000, 0.803272
287.000000, 0.813664
286.000000, 0.823939
285.000000, 0.834499
284.000000, 0.845613
283.000000, 0.856504
282.000000, 0.867837
281.000000, 0.878952
280.000000, 0.890594
279.000000, 0.902370
278.000000, 0.914140
277.000000, 0.925855
276.000000, 0.937596
275.000000, 0.949524
274.000000, 0.961219
273.000000, 0.972840
272.000000, 0.984710
271.000000, 0.996483
270.000000, 1.008329
269.000000, 1.019982
268.000000, 1.031651
267.000000, 1.043899
266.000000, 1.055725
265.000000, 1.067706
264.000000, 1.080056
263.000000, 1.091870
262.000000, 1.103990
261.000000, 1.115898
260.000000, 1.127817
259.000000, 1.139792
258.000000, 1.151533
257.000000, 1.163107
256.000000, 1.174564
255.000000, 1.186144
254.000000, 1.197291
253.000000, 1.207935
252.000000, 1.219244
251.000000, 1.229584
250.000000, 1.239861
249.000000, 1.250105
248.000000, 1.259954
247.000000, 1.269869
246.000000, 1.280004
245.000000, 1.289597
244.000000, 1.299598
243.000000, 1.309940
242.000000, 1.320079
241.000000, 1.330479
240.000000, 1.341888
239.000000, 1.353848
238.000000, 1.366145
237.000000, 1.379408
236.000000, 1.393820
235.000000, 1.408901
234.000000, 1.425110
233.000000, 1.442199
232.000000, 1.460265
231.000000, 1.479656
230.000000, 1.499485
229.000000, 1.520117
228.000000, 1.542277
227.000000, 1.565271
226.000000, 1.589192
225.000000, 1.614393
224.000000, 1.641318
223.000000, 1.669802
222.000000, 1.700495
221.000000, 1.732062
220.000000, 1.767564
