nm, A
410.000000, 0.102898
409.000000, 0.104752
408.000000, 0.106648
407.000000, 0.108412
406.000000, 0.109746
405.000000, 0.111096
404.000000, 0.112798
403.000000, 0.114328
402.000000, 0.116304
401.000000, 0.117650
400.000000, 0.119413
399.000000, 0.120778
398.000000, 0.122247
397.000000, 0.124068
396.000000, 0.125742
395.000000, 0.127374
394.000000, 0.129037
393.000000, 0.130238
392.000000, 0.131683
391.000000, 0.134204
390.000000, 0.136326
389.000000, 0.138205
388.000000, 0.140069
387.000000, 0.141949
386.000000, 0.143146
385.000000, 0.145452
384.000000, 0.147940
383.000000, 0.149904
382.000000, 0.151795
381.000000, 0.153828
380.000000, 0.156492
379.000000, 0.157995
378.000000, 0.153947
377.000000, 0.152913
376.000000, 0.157825
375.000000, 0.160739
374.000000, 0.165273
373.000000, 0.167943
372.000000, 0.168237
371.000000, 0.171399
370.000000, 0.173653
369.000000, 0.177418
368.000000, 0.180822
367.000000, 0.183450
366.000000, 0.186139
365.000000, 0.188928
364.000000, 0.190520
363.000000, 0.192132
362.000000, 0.195548
361.000000, 0.197195
360.000000, 0.199933
359.000000, 0.203558
358.000000, 0.204887
357.000000, 0.207580
356.000000, 0.209470
355.000000, 0.212145
354.000000, 0.214348
353.000000, 0.217624
352.000000, 0.219668
351.000000, 0.221846
350.000000, 0.223162
349.000000, 0.225354
348.000000, 0.228125
347.000000, 0.231280
346.000000, 0.232768
345.000000, 0.235181
344.000000, 0.237373
343.000000, 0.240491
342.000000, 0.242238
341.000000, 0.244605
340.000000, 0.247304
339.000000, 0.248744
338.000000, 0.251305
337.000000, 0.253938
336.000000, 0.257798
335.000000, 0.258126
334.000000, 0.259491
333.000000, 0.261116
332.000000, 0.263354
331.000000, 0.265018
330.000000, 0.267722
329.000000, 0.271320
328.000000, 0.273703
327.000000, 0.274789
326.000000, 0.278897
325.000000, 0.282011
324.000000, 0.283552
323.000000, 0.286459
322.000000, 0.287508
321.000000, 0.289080
320.000000, 0.292096
319.000000, 0.294725
318.000000, 0.299949
317.000000, 0.300533
316.000000, 0.303950
315.000000, 0.307951
314.000000, 0.309267
313.000000, 0.312485
312.000000, 0.316417
311.000000, 0.318610
310.000000, 0.321448
309.000000, 0.327098
308.000000, 0.329239
307.000000, 0.333991
306.000000, 0.335351
305.000000, 0.338386
304.000000, 0.342237
303.000000, 0.347325
302.000000, 0.348572
301.000000, 0.353913
300.000000, 0.355402
299.000000, 0.362825
298.000000, 0.367304
297.000000, 0.370968
296.000000, 0.376727
295.000000, 0.382768
294.000000, 0.387764
293.000000, 0.392631
292.000000, 0.400838
291.000000, 0.407196
290.000000, 0.411541
