nm; A
319.000000; 0.811220
318.000000; 0.813595
317.000000; 0.822402
316.000000; 0.826294
315.000000; 0.831125
314.000000; 0.835952
313.000000; 0.844544
312.000000; 0.850217
311.000000; 0.855232
310.000000; 0.859549
309.000000; 0.867429
308.000000; 0.871805
307.000000; 0.882004
306.000000; 0.887911
305.000000; 0.895143
304.000000; 0.904507
303.000000; 0.912015
302.000000; 0.917862
301.000000; 0.925419
300.000000; 0.933066
299.000000; 0.940313
298.000000; 0.945738
297.000000; 0.956639
296.000000; 0.963591
295.000000; 0.972767
294.000000; 0.981748
293.000000; 0.992151
292.000000; 1.000382
291.000000; 1.009523
290.000000; 1.017662
