nm, A
634.000000, -0.015005
633.000000, -0.014715
632.000000, -0.014440
631.000000, -0.014764
630.000000, -0.014649
629.000000, -0.015106
628.000000, -0.014588
627.000000, -0.014316
626.000000, -0.014116
625.000000, -0.014277
624.000000, -0.014711
623.000000, -0.014768
622.000000, -0.014986
621.000000, -0.014575
620.000000, -0.014315
619.000000, -0.014337
618.000000, -0.014505
617.000000, -0.014625
616.000000, -0.014806
615.000000, -0.014640
614.000000, -0.014167
613.000000, -0.014315
612.000000, -0.014440
611.000000, -0.014439
610.000000, -0.014323
609.000000, -0.014057
608.000000, -0.014377
607.000000, -0.014201
606.000000, -0.013752
605.000000, -0.013986
604.000000, -0.013856
603.000000, -0.013997
602.000000, -0.013884
601.000000, -0.013922
600.000000, -0.013833
599.000000, -0.013806
598.000000, -0.013623
597.000000, -0.013500
596.000000, -0.013615
595.000000, -0.013760
594.000000, -0.013528
593.000000, -0.012802
592.000000, -0.012904
591.000000, -0.013096
590.000000, -0.013013
589.000000, -0.012277
588.000000, -0.011576
587.000000, -0.011614
586.000000, -0.011254
585.000000, -0.010975
584.000000, -0.010727
583.000000, -0.010720
582.000000, -0.010737
581.000000, -0.010266
580.000000, -0.009675
579.000000, -0.009390
578.000000, -0.009400
577.000000, -0.009513
576.000000, -0.009172
575.000000, -0.008702
574.000000, -0.008784
573.000000, -0.008783
572.000000, -0.008455
571.000000, -0.007991
570.000000, -0.007555
569.000000, -0.007580
568.000000, -0.007565
567.000000, -0.007395
566.000000, -0.007052
565.000000, -0.006442
564.000000, -0.006233
563.000000, -0.006109
562.000000, -0.006305
561.000000, -0.006167
560.000000, -0.006090
559.000000, -0.005819
558.000000, -0.005037
557.000000, -0.004548
556.000000, -0.004212
555.000000, -0.004057
554.000000, -0.003705
553.000000, -0.002982
552.000000, -0.002293
551.000000, -0.001980
550.000000, -0.001600
549.000000, -0.001218
548.000000, -0.000723
547.000000, -0.000158
546.000000, 0.000488
545.000000, 0.001101
544.000000, 0.001746
543.000000, 0.002077
542.000000, 0.002746
541.000000, 0.003328
540.000000, 0.003860
539.000000, 0.004592
538.000000, 0.005474
537.000000, 0.005976
536.000000, 0.006311
535.000000, 0.007044
534.000000, 0.007386
533.000000, 0.007963
532.000000, 0.008935
531.000000, 0.009391
530.000000, 0.009820
529.000000, 0.010404
528.000000, 0.011136
527.000000, 0.012138
526.000000, 0.012933
525.000000, 0.013375
524.000000, 0.013873
523.000000, 0.014709
522.000000, 0.015477
521.000000, 0.016072
520.000000, 0.016722
519.000000, 0.017465
518.000000, 0.018351
517.000000, 0.019046
516.000000, 0.019539
515.000000, 0.020287
514.000000, 0.021062
513.000000, 0.022068
512.000000, 0.022827
511.000000, 0.023484
510.000000, 0.024578
509.000000, 0.025552
508.000000, 0.026459
507.000000, 0.027254
506.000000, 0.027896
505.000000, 0.028912
504.000000, 0.029915
503.000000, 0.030867
502.000000, 0.032032
501.000000, 0.032888
500.000000, 0.033742
499.000000, 0.035043
498.000000, 0.035900
497.000000, 0.036630
496.000000, 0.037658
495.000000, 0.038634
494.000000, 0.039622
493.000000, 0.040523
492.000000, 0.041328
491.000000, 0.042291
490.000000, 0.043487
489.000000, 0.044385
488.000000, 0.045082
487.000000, 0.045988
486.000000, 0.046781
485.000000, 0.047368
484.000000, 0.048216
483.000000, 0.049475
482.000000, 0.050748
481.000000, 0.051372
480.000000, 0.052004
479.000000, 0.052723
478.000000, 0.053694
477.000000, 0.054458
476.000000, 0.055203
475.000000, 0.056114
474.000000, 0.057277
473.000000, 0.058504
472.000000, 0.059377
471.000000, 0.060686
470.000000, 0.062091
469.000000, 0.062923
468.000000, 0.063661
467.000000, 0.064773
466.000000, 0.065992
465.000000, 0.067009
464.000000, 0.067895
463.000000, 0.068666
462.000000, 0.069424
461.000000, 0.070573
460.000000, 0.071840
459.000000, 0.072363
458.000000, 0.072875
457.000000, 0.073666
456.000000, 0.074230
455.000000, 0.074530
454.000000, 0.075412
453.000000, 0.076214
452.000000, 0.076408
451.000000, 0.076889
450.000000, 0.077058
449.000000, 0.077557
448.000000, 0.077958
447.000000, 0.078961
446.000000, 0.080325
445.000000, 0.081059
444.000000, 0.081988
443.000000, 0.083246
442.000000, 0.084764
441.000000, 0.086280
440.000000, 0.087504
439.000000, 0.088825
438.000000, 0.089821
437.000000, 0.090960
436.000000, 0.092718
435.000000, 0.094382
434.000000, 0.095932
433.000000, 0.097276
432.000000, 0.098478
431.000000, 0.099001
430.000000, 0.099943
429.000000, 0.101097
428.000000, 0.101616
427.000000, 0.101931
426.000000, 0.102717
425.000000, 0.102865
424.000000, 0.102895
423.000000, 0.103005
422.000000, 0.103156
421.000000, 0.103261
420.000000, 0.103766
419.000000, 0.104139
418.000000, 0.104745
417.000000, 0.105215
416.000000, 0.105634
415.000000, 0.106897
414.000000, 0.107466
413.000000, 0.107814
412.000000, 0.108565
411.000000, 0.109045
410.000000, 0.109600
409.000000, 0.109719
408.000000, 0.110613
407.000000, 0.111285
406.000000, 0.111023
405.000000, 0.111637
404.000000, 0.112660
403.000000, 0.112207
402.000000, 0.112205
401.000000, 0.112965
400.000000, 0.112589
399.000000, 0.113046
398.000000, 0.113596
397.000000, 0.113752
396.000000, 0.114252
395.000000, 0.114317
394.000000, 0.114626
393.000000, 0.115507
392.000000, 0.116242
391.000000, 0.116898
390.000000, 0.117486
389.000000, 0.118315
388.000000, 0.118809
387.000000, 0.119750
386.000000, 0.120976
385.000000, 0.122097
384.000000, 0.122964
383.000000, 0.124203
382.000000, 0.125703
381.000000, 0.126433
380.000000, 0.127487
379.000000, 0.128546
378.000000, 0.125232
377.000000, 0.122006
376.000000, 0.124033
375.000000, 0.125743
374.000000, 0.129327
373.000000, 0.131948
372.000000, 0.133153
371.000000, 0.133706
370.000000, 0.135558
369.000000, 0.136815
368.000000, 0.137872
367.000000, 0.138275
366.000000, 0.140917
365.000000, 0.142307
364.000000, 0.142419
363.000000, 0.143905
362.000000, 0.146343
361.000000, 0.147327
360.000000, 0.148691
359.000000, 0.150252
358.000000, 0.151767
357.000000, 0.151929
356.000000, 0.152629
355.000000, 0.155129
354.000000, 0.156903
353.000000, 0.158076
352.000000, 0.158721
351.000000, 0.160794
350.000000, 0.162413
349.000000, 0.162486
348.000000, 0.164241
347.000000, 0.166677
346.000000, 0.168063
345.000000, 0.168414
344.000000, 0.170505
343.000000, 0.171942
342.000000, 0.173119
341.000000, 0.175638
340.000000, 0.177426
339.000000, 0.179010
338.000000, 0.179925
337.000000, 0.182005
336.000000, 0.182857
335.000000, 0.184675
334.000000, 0.186661
333.000000, 0.188019
332.000000, 0.188713
331.000000, 0.189755
330.000000, 0.192011
329.000000, 0.193661
328.000000, 0.194991
327.000000, 0.196958
326.000000, 0.198752
325.000000, 0.200106
324.000000, 0.201927
323.000000, 0.202371
322.000000, 0.204328
321.000000, 0.205671
320.000000, 0.208083
319.000000, 0.208897
318.000000, 0.212325
317.000000, 0.215050
316.000000, 0.215087
315.000000, 0.217533
314.000000, 0.219450
313.000000, 0.220527
312.000000, 0.225249
311.000000, 0.226956
310.000000, 0.228811
309.000000, 0.231598
308.000000, 0.232919
307.000000, 0.236565
306.000000, 0.240395
305.000000, 0.243023
304.000000, 0.246782
303.000000, 0.248539
302.000000, 0.252968
301.000000, 0.254808
300.000000, 0.258530
299.000000, 0.264023
298.000000, 0.267968
297.000000, 0.273501
296.000000, 0.276270
295.000000, 0.283611
294.000000, 0.289236
293.000000, 0.296341
292.000000, 0.303446
291.000000, 0.311630
290.000000, 0.320005
