nm, A
492.000000, 0.097189
491.000000, 0.098652
490.000000, 0.100223
489.000000, 0.101665
488.000000, 0.103121
487.000000, 0.104596
486.000000, 0.106001
485.000000, 0.107445
484.000000, 0.108795
483.000000, 0.110208
482.000000, 0.111357
481.000000, 0.112591
480.000000, 0.114104
479.000000, 0.115581
478.000000, 0.116844
477.000000, 0.118202
476.000000, 0.119551
475.000000, 0.120837
474.000000, 0.122127
473.000000, 0.123775
472.000000, 0.125483
471.000000, 0.126990
470.000000, 0.128488
469.000000, 0.129797
468.000000, 0.131200
467.000000, 0.132914
466.000000, 0.134461
465.000000, 0.135981
464.000000, 0.137726
463.000000, 0.139131
462.000000, 0.140515
461.000000, 0.142236
460.000000, 0.144262
459.000000, 0.145961
458.000000, 0.147284
457.000000, 0.148712
456.000000, 0.150300
455.000000, 0.151602
454.000000, 0.153285
453.000000, 0.155002
452.000000, 0.156638
451.000000, 0.158309
450.000000, 0.159846
449.000000, 0.161197
448.000000, 0.162576
447.000000, 0.164496
446.000000, 0.166413
445.000000, 0.168125
444.000000, 0.170177
443.000000, 0.172177
442.000000, 0.174111
441.000000, 0.176435
440.000000, 0.178585
439.000000, 0.181150
438.000000, 0.183312
437.000000, 0.185570
436.000000, 0.187850
435.000000, 0.190138
434.000000, 0.192123
433.000000, 0.194358
432.000000, 0.196596
431.000000, 0.198741
430.000000, 0.200523
429.000000, 0.202240
428.000000, 0.203840
427.000000, 0.205504
426.000000, 0.207467
425.000000, 0.208920
424.000000, 0.210124
423.000000, 0.211997
422.000000, 0.213848
421.000000, 0.214849
420.000000, 0.216711
419.000000, 0.218870
418.000000, 0.220456
417.000000, 0.222040
416.000000, 0.223873
415.000000, 0.226377
414.000000, 0.228114
413.000000, 0.229949
412.000000, 0.231741
411.000000, 0.233800
410.000000, 0.236031
409.000000, 0.237558
408.000000, 0.239499
407.000000, 0.241086
406.000000, 0.243084
405.000000, 0.244658
404.000000, 0.246116
403.000000, 0.247992
402.000000, 0.249760
401.000000, 0.251448
400.000000, 0.252587
399.000000, 0.254371
398.000000, 0.256071
397.000000, 0.257834
396.000000, 0.259270
395.000000, 0.261011
394.000000, 0.263331
393.000000, 0.264344
392.000000, 0.266575
391.000000, 0.269008
390.000000, 0.270372
389.000000, 0.272200
388.000000, 0.275274
387.000000, 0.278073
386.000000, 0.279973
385.000000, 0.282030
384.000000, 0.284702
383.000000, 0.287656
382.000000, 0.290075
381.000000, 0.292824
380.000000, 0.295217
379.000000, 0.297700
378.000000, 0.300609
377.000000, 0.297524
376.000000, 0.299067
375.000000, 0.302896
374.000000, 0.306078
373.000000, 0.309925
372.000000, 0.313570
371.000000, 0.316361
370.000000, 0.318726
369.000000, 0.322456
368.000000, 0.325363
367.000000, 0.330225
366.000000, 0.332303
365.000000, 0.335272
364.000000, 0.338570
363.000000, 0.341673
362.000000, 0.345923
361.000000, 0.347721
360.000000, 0.351225
359.000000, 0.355244
358.000000, 0.357585
357.000000, 0.360941
356.000000, 0.363879
355.000000, 0.366420
354.000000, 0.370346
353.000000, 0.373091
352.000000, 0.376591
351.000000, 0.380292
350.000000, 0.382738
349.000000, 0.386007
348.000000, 0.390661
347.000000, 0.394674
346.000000, 0.396462
345.000000, 0.399469
344.000000, 0.403298
343.000000, 0.408339
342.000000, 0.412716
341.000000, 0.415232
340.000000, 0.418649
339.000000, 0.422405
338.000000, 0.426418
337.000000, 0.431044
336.000000, 0.434372
335.000000, 0.437819
334.000000, 0.440146
333.000000, 0.443922
332.000000, 0.449848
331.000000, 0.451831
330.000000, 0.453556
329.000000, 0.456468
328.000000, 0.462489
327.000000, 0.467199
326.000000, 0.469902
325.000000, 0.472955
324.000000, 0.475309
323.000000, 0.479883
322.000000, 0.485099
321.000000, 0.489193
320.000000, 0.490858
319.000000, 0.494066
318.000000, 0.490590
317.000000, 0.494456
316.000000, 0.498794
315.000000, 0.502452
314.000000, 0.506540
313.000000, 0.509725
312.000000, 0.514057
311.000000, 0.518059
310.000000, 0.522106
309.000000, 0.527769
308.000000, 0.531512
307.000000, 0.536939
306.000000, 0.539834
305.000000, 0.543121
304.000000, 0.546540
303.000000, 0.553796
302.000000, 0.556758
301.000000, 0.565993
300.000000, 0.570598
299.000000, 0.574532
298.000000, 0.581745
297.000000, 0.585163
296.000000, 0.593985
295.000000, 0.600612
294.000000, 0.604502
293.000000, 0.611980
292.000000, 0.620701
291.000000, 0.629094
290.000000, 0.637351
