nm; A
323.000000; 0.755423
322.000000; 0.756704
321.000000; 0.767830
320.000000; 0.769087
319.000000; 0.777869
318.000000; 0.778943
317.000000; 0.782819
316.000000; 0.790342
315.000000; 0.794264
314.000000; 0.800131
313.000000; 0.807294
312.000000; 0.811650
311.000000; 0.819596
310.000000; 0.826481
309.000000; 0.830451
308.000000; 0.837157
307.000000; 0.844070
306.000000; 0.851019
305.000000; 0.858106
304.000000; 0.865348
303.000000; 0.872361
302.000000; 0.880446
301.000000; 0.887368
300.000000; 0.898197
299.000000; 0.902990
298.000000; 0.912576
297.000000; 0.924935
296.000000; 0.932067
295.000000; 0.937977
294.000000; 0.948896
293.000000; 0.956889
292.000000; 0.967622
291.000000; 0.979696
290.000000; 0.985020
