nm, A
320.000000, 0.478272
319.000000, 0.481004
318.000000, 0.487885
317.000000, 0.493918
316.000000, 0.500131
315.000000, 0.501912
314.000000, 0.503656
313.000000, 0.509236
312.000000, 0.516383
311.000000, 0.519278
310.000000, 0.524699
309.000000, 0.529788
308.000000, 0.536515
307.000000, 0.539980
306.000000, 0.545362
305.000000, 0.547734
304.000000, 0.552209
303.000000, 0.556975
302.000000, 0.565435
301.000000, 0.572143
300.000000, 0.576201
299.000000, 0.581047
298.000000, 0.589023
297.000000, 0.595369
296.000000, 0.603092
295.000000, 0.610375
294.000000, 0.618085
293.000000, 0.623875
292.000000, 0.632849
291.000000, 0.637736
290.000000, 0.648309
