nm, A
620.000000, -0.030098
619.000000, -0.029812
618.000000, -0.029463
617.000000, -0.029392
616.000000, -0.028995
615.000000, -0.028723
614.000000, -0.028296
613.000000, -0.028159
612.000000, -0.028339
611.000000, -0.028285
610.000000, -0.027890
609.000000, -0.027983
608.000000, -0.027577
607.000000, -0.027444
606.000000, -0.027648
605.000000, -0.027035
604.000000, -0.026521
603.000000, -0.026459
602.000000, -0.026329
601.000000, -0.026139
600.000000, -0.025654
599.000000, -0.025400
598.000000, -0.025072
597.000000, -0.024677
596.000000, -0.024810
595.000000, -0.024562
594.000000, -0.024528
593.000000, -0.023972
592.000000, -0.023791
591.000000, -0.023510
590.000000, -0.023536
589.000000, -0.023568
588.000000, -0.022881
587.000000, -0.022617
586.000000, -0.022370
585.000000, -0.022101
584.000000, -0.022002
583.000000, -0.021821
582.000000, -0.021767
581.000000, -0.021408
580.000000, -0.020698
579.000000, -0.020716
578.000000, -0.020232
577.000000, -0.019832
576.000000, -0.019633
575.000000, -0.019521
574.000000, -0.019149
573.000000, -0.019234
572.000000, -0.018903
571.000000, -0.018213
570.000000, -0.017822
569.000000, -0.017540
568.000000, -0.017629
567.000000, -0.017299
566.000000, -0.016922
565.000000, -0.016478
564.000000, -0.016337
563.000000, -0.015914
562.000000, -0.015506
561.000000, -0.015678
560.000000, -0.015729
559.000000, -0.015405
558.000000, -0.014915
557.000000, -0.014632
556.000000, -0.014283
555.000000, -0.014122
554.000000, -0.013605
553.000000, -0.012863
552.000000, -0.012537
551.000000, -0.012366
550.000000, -0.012020
549.000000, -0.011582
548.000000, -0.011095
547.000000, -0.010764
546.000000, -0.010280
545.000000, -0.009775
544.000000, -0.009483
543.000000, -0.009094
542.000000, -0.008627
541.000000, -0.008244
540.000000, -0.007678
539.000000, -0.007105
538.000000, -0.006653
537.000000, -0.006237
536.000000, -0.005766
535.000000, -0.005476
534.000000, -0.005176
533.000000, -0.004686
532.000000, -0.003873
531.000000, -0.003428
530.000000, -0.003320
529.000000, -0.002650
528.000000, -0.002003
527.000000, -0.001424
526.000000, -0.000793
525.000000, -0.000400
524.000000, 0.000008
523.000000, 0.000387
522.000000, 0.000939
521.000000, 0.001688
520.000000, 0.002280
519.000000, 0.002754
518.000000, 0.003167
517.000000, 0.003520
516.000000, 0.004294
515.000000, 0.005008
514.000000, 0.005633
513.000000, 0.006369
512.000000, 0.007024
511.000000, 0.007566
510.000000, 0.008075
509.000000, 0.008855
508.000000, 0.009673
507.000000, 0.010165
506.000000, 0.010767
505.000000, 0.011533
504.000000, 0.012342
503.000000, 0.013069
502.000000, 0.013670
501.000000, 0.014348
500.000000, 0.014996
499.000000, 0.015402
498.000000, 0.015903
497.000000, 0.016735
496.000000, 0.017264
495.000000, 0.017827
494.000000, 0.018570
493.000000, 0.019118
492.000000, 0.019629
491.000000, 0.019932
490.000000, 0.020437
489.000000, 0.021085
488.000000, 0.021386
487.000000, 0.021721
486.000000, 0.022276
485.000000, 0.022657
484.000000, 0.023219
483.000000, 0.023803
482.000000, 0.024086
481.000000, 0.024739
480.000000, 0.025392
479.000000, 0.025887
478.000000, 0.026431
477.000000, 0.026939
476.000000, 0.027357
475.000000, 0.028203
474.000000, 0.029517
473.000000, 0.030784
472.000000, 0.031523
471.000000, 0.032236
470.000000, 0.033052
469.000000, 0.033531
468.000000, 0.034050
467.000000, 0.034974
466.000000, 0.035721
465.000000, 0.036273
464.000000, 0.037149
463.000000, 0.038034
462.000000, 0.038794
461.000000, 0.039795
460.000000, 0.040427
459.000000, 0.041044
458.000000, 0.041729
457.000000, 0.042375
456.000000, 0.042926
455.000000, 0.043493
454.000000, 0.044327
453.000000, 0.045322
452.000000, 0.046185
451.000000, 0.046686
450.000000, 0.047232
449.000000, 0.048164
448.000000, 0.048803
447.000000, 0.049465
446.000000, 0.050411
445.000000, 0.051208
444.000000, 0.051874
443.000000, 0.052734
442.000000, 0.053568
441.000000, 0.054188
440.000000, 0.055058
439.000000, 0.056197
438.000000, 0.056745
437.000000, 0.057578
436.000000, 0.058664
435.000000, 0.060029
434.000000, 0.061288
433.000000, 0.062367
432.000000, 0.063787
431.000000, 0.064915
430.000000, 0.065974
429.000000, 0.067384
428.000000, 0.068624
427.000000, 0.069911
426.000000, 0.071712
425.000000, 0.072963
424.000000, 0.074146
423.000000, 0.075408
422.000000, 0.076724
421.000000, 0.078252
420.000000, 0.079507
419.000000, 0.081106
418.000000, 0.082073
417.000000, 0.083641
416.000000, 0.085472
415.000000, 0.086644
414.000000, 0.087854
413.000000, 0.089449
412.000000, 0.091120
411.000000, 0.092425
410.000000, 0.093405
409.000000, 0.095090
408.000000, 0.097190
407.000000, 0.098347
406.000000, 0.099630
405.000000, 0.101295
404.000000, 0.102723
403.000000, 0.104474
402.000000, 0.105806
401.000000, 0.107000
400.000000, 0.108997
399.000000, 0.110308
398.000000, 0.111600
397.000000, 0.113527
396.000000, 0.115033
395.000000, 0.116449
394.000000, 0.117786
393.000000, 0.119423
392.000000, 0.121264
391.000000, 0.123147
390.000000, 0.124904
389.000000, 0.126731
388.000000, 0.128970
387.000000, 0.130265
386.000000, 0.131749
385.000000, 0.134036
384.000000, 0.136689
383.000000, 0.138162
382.000000, 0.139634
381.000000, 0.141610
380.000000, 0.143739
379.000000, 0.146068
378.000000, 0.142065
377.000000, 0.141084
376.000000, 0.145230
375.000000, 0.149152
374.000000, 0.151583
373.000000, 0.154941
372.000000, 0.156620
371.000000, 0.159423
370.000000, 0.161302
369.000000, 0.165581
368.000000, 0.167780
367.000000, 0.171304
366.000000, 0.173966
365.000000, 0.175266
364.000000, 0.178229
363.000000, 0.180173
362.000000, 0.182041
361.000000, 0.183162
360.000000, 0.185865
359.000000, 0.188964
358.000000, 0.190418
357.000000, 0.193917
356.000000, 0.196995
355.000000, 0.198172
354.000000, 0.200433
353.000000, 0.203939
352.000000, 0.205007
351.000000, 0.206740
350.000000, 0.208913
349.000000, 0.210979
348.000000, 0.212584
347.000000, 0.215696
346.000000, 0.218257
345.000000, 0.220233
344.000000, 0.222576
343.000000, 0.224968
342.000000, 0.227031
341.000000, 0.228615
340.000000, 0.230392
339.000000, 0.232013
338.000000, 0.235437
337.000000, 0.237889
336.000000, 0.241152
335.000000, 0.242676
334.000000, 0.244066
333.000000, 0.246584
332.000000, 0.248256
331.000000, 0.249333
330.000000, 0.251873
329.000000, 0.254421
328.000000, 0.257106
327.000000, 0.259505
326.000000, 0.263531
325.000000, 0.264706
324.000000, 0.266048
323.000000, 0.269144
322.000000, 0.270414
321.000000, 0.271478
320.000000, 0.274053
319.000000, 0.276586
318.000000, 0.281448
317.000000, 0.284624
316.000000, 0.287063
315.000000, 0.292324
314.000000, 0.292377
313.000000, 0.296422
312.000000, 0.301000
311.000000, 0.302074
310.000000, 0.304077
309.000000, 0.309055
308.000000, 0.310951
307.000000, 0.315323
306.000000, 0.318875
305.000000, 0.322001
304.000000, 0.321917
303.000000, 0.326335
302.000000, 0.331125
301.000000, 0.336071
300.000000, 0.337969
299.000000, 0.342319
298.000000, 0.348516
297.000000, 0.351783
296.000000, 0.356094
295.000000, 0.363290
294.000000, 0.369142
293.000000, 0.373403
292.000000, 0.379260
291.000000, 0.388211
290.000000, 0.391149
