nm, A
652.000000, -0.038989
651.000000, -0.038821
650.000000, -0.038443
649.000000, -0.038374
648.000000, -0.038556
647.000000, -0.038266
646.000000, -0.038088
645.000000, -0.038103
644.000000, -0.038214
643.000000, -0.038001
642.000000, -0.037888
641.000000, -0.037523
640.000000, -0.037465
639.000000, -0.037900
638.000000, -0.037900
637.000000, -0.037351
636.000000, -0.037343
635.000000, -0.037192
634.000000, -0.036889
633.000000, -0.037040
632.000000, -0.036939
631.000000, -0.036705
630.000000, -0.036512
629.000000, -0.036704
628.000000, -0.036558
627.000000, -0.036508
626.000000, -0.036485
625.000000, -0.035750
624.000000, -0.036330
623.000000, -0.036669
622.000000, -0.036164
621.000000, -0.035863
620.000000, -0.035648
619.000000, -0.035323
618.000000, -0.035427
617.000000, -0.035795
616.000000, -0.035243
615.000000, -0.035218
614.000000, -0.034790
613.000000, -0.034773
612.000000, -0.035002
611.000000, -0.034892
610.000000, -0.034693
609.000000, -0.034638
608.000000, -0.034276
607.000000, -0.034189
606.000000, -0.034608
605.000000, -0.034497
604.000000, -0.034093
603.000000, -0.033863
602.000000, -0.033769
601.000000, -0.033751
600.000000, -0.033631
599.000000, -0.033272
598.000000, -0.033076
597.000000, -0.032723
596.000000, -0.032892
595.000000, -0.032896
594.000000, -0.032770
593.000000, -0.032405
592.000000, -0.032271
591.000000, -0.031991
590.000000, -0.032143
589.000000, -0.032182
588.000000, -0.031919
587.000000, -0.031924
586.000000, -0.031801
585.000000, -0.031510
584.000000, -0.031467
583.000000, -0.031543
582.000000, -0.031566
581.000000, -0.031158
580.000000, -0.030579
579.000000, -0.030887
578.000000, -0.030533
577.000000, -0.030518
576.000000, -0.030511
575.000000, -0.030273
574.000000, -0.029988
573.000000, -0.030119
572.000000, -0.029785
571.000000, -0.029302
570.000000, -0.029321
569.000000, -0.029036
568.000000, -0.029017
567.000000, -0.028938
566.000000, -0.028681
565.000000, -0.028262
564.000000, -0.028345
563.000000, -0.028378
562.000000, -0.028334
561.000000, -0.028573
560.000000, -0.028489
559.000000, -0.028368
558.000000, -0.028110
557.000000, -0.027834
556.000000, -0.027701
555.000000, -0.027718
554.000000, -0.027405
553.000000, -0.026761
552.000000, -0.026849
551.000000, -0.026826
550.000000, -0.026521
549.000000, -0.026160
548.000000, -0.026054
547.000000, -0.025846
546.000000, -0.025489
545.000000, -0.025176
544.000000, -0.024997
543.000000, -0.024873
542.000000, -0.024901
541.000000, -0.024451
540.000000, -0.024015
539.000000, -0.023815
538.000000, -0.023533
537.000000, -0.023480
536.000000, -0.023222
535.000000, -0.023087
534.000000, -0.023001
533.000000, -0.022746
532.000000, -0.022117
531.000000, -0.021810
530.000000, -0.021858
529.000000, -0.021513
528.000000, -0.021305
527.000000, -0.021015
526.000000, -0.020559
525.000000, -0.020409
524.000000, -0.020366
523.000000, -0.020128
522.000000, -0.019705
521.000000, -0.019347
520.000000, -0.019112
519.000000, -0.018772
518.000000, -0.018491
517.000000, -0.018285
516.000000, -0.017871
515.000000, -0.017586
514.000000, -0.017179
513.000000, -0.016647
512.000000, -0.016409
511.000000, -0.016117
510.000000, -0.015648
509.000000, -0.015098
508.000000, -0.014747
507.000000, -0.014493
506.000000, -0.014079
505.000000, -0.013712
504.000000, -0.013140
503.000000, -0.012756
502.000000, -0.012732
501.000000, -0.012403
500.000000, -0.011932
499.000000, -0.011452
498.000000, -0.011012
497.000000, -0.010767
496.000000, -0.010790
495.000000, -0.010522
494.000000, -0.010059
493.000000, -0.009710
492.000000, -0.009488
491.000000, -0.009483
490.000000, -0.009530
489.000000, -0.009505
488.000000, -0.009121
487.000000, -0.008956
486.000000, -0.008791
485.000000, -0.008479
484.000000, -0.008164
483.000000, -0.008054
482.000000, -0.007913
481.000000, -0.007644
480.000000, -0.007510
479.000000, -0.007222
478.000000, -0.007107
477.000000, -0.007116
476.000000, -0.006930
475.000000, -0.006491
474.000000, -0.005747
473.000000, -0.004651
472.000000, -0.003965
471.000000, -0.003474
470.000000, -0.002794
469.000000, -0.002637
468.000000, -0.002473
467.000000, -0.002171
466.000000, -0.001603
465.000000, -0.000778
464.000000, -0.000335
463.000000, -0.000011
462.000000, 0.000398
461.000000, 0.001009
460.000000, 0.001401
459.000000, 0.001822
458.000000, 0.002232
457.000000, 0.002625
456.000000, 0.002830
455.000000, 0.003206
454.000000, 0.003798
453.000000, 0.004479
452.000000, 0.004787
451.000000, 0.005164
450.000000, 0.005513
449.000000, 0.005773
448.000000, 0.006316
447.000000, 0.006831
446.000000, 0.007018
445.000000, 0.007239
444.000000, 0.007693
443.000000, 0.008248
442.000000, 0.008716
441.000000, 0.008647
440.000000, 0.009355
439.000000, 0.010139
438.000000, 0.010273
437.000000, 0.010820
436.000000, 0.011367
435.000000, 0.011919
434.000000, 0.012706
433.000000, 0.013144
432.000000, 0.014138
431.000000, 0.014928
430.000000, 0.015282
429.000000, 0.015840
428.000000, 0.016184
427.000000, 0.017096
426.000000, 0.018178
425.000000, 0.018489
424.000000, 0.019024
423.000000, 0.020043
422.000000, 0.021229
421.000000, 0.022168
420.000000, 0.022480
419.000000, 0.023187
418.000000, 0.023600
417.000000, 0.024384
416.000000, 0.025197
415.000000, 0.025685
414.000000, 0.026379
413.000000, 0.027229
412.000000, 0.027995
411.000000, 0.029181
410.000000, 0.029688
409.000000, 0.030126
408.000000, 0.030877
407.000000, 0.031640
406.000000, 0.032433
405.000000, 0.032992
404.000000, 0.033724
403.000000, 0.034300
402.000000, 0.034976
401.000000, 0.035845
400.000000, 0.036605
399.000000, 0.037128
398.000000, 0.037799
397.000000, 0.038806
396.000000, 0.039625
395.000000, 0.040063
394.000000, 0.040664
393.000000, 0.041196
392.000000, 0.042449
391.000000, 0.043681
390.000000, 0.044414
389.000000, 0.045258
388.000000, 0.046755
387.000000, 0.047789
386.000000, 0.047767
385.000000, 0.048663
384.000000, 0.050349
383.000000, 0.051308
382.000000, 0.052417
381.000000, 0.053362
380.000000, 0.054119
379.000000, 0.054435
378.000000, 0.050441
377.000000, 0.047697
376.000000, 0.049664
375.000000, 0.051475
374.000000, 0.055391
373.000000, 0.058073
372.000000, 0.057638
371.000000, 0.060303
370.000000, 0.060946
369.000000, 0.063669
368.000000, 0.065120
367.000000, 0.067268
366.000000, 0.068700
365.000000, 0.069945
364.000000, 0.070942
363.000000, 0.071736
362.000000, 0.072035
361.000000, 0.072258
360.000000, 0.075091
359.000000, 0.077278
358.000000, 0.077349
357.000000, 0.079299
356.000000, 0.080207
355.000000, 0.081411
354.000000, 0.083056
353.000000, 0.084341
352.000000, 0.084988
351.000000, 0.086340
350.000000, 0.087333
349.000000, 0.087752
348.000000, 0.087275
347.000000, 0.089907
346.000000, 0.091366
345.000000, 0.092693
344.000000, 0.094111
343.000000, 0.094860
342.000000, 0.096639
341.000000, 0.097620
340.000000, 0.098032
339.000000, 0.098760
338.000000, 0.100182
337.000000, 0.102070
336.000000, 0.104018
335.000000, 0.105769
334.000000, 0.105273
333.000000, 0.104990
332.000000, 0.106663
331.000000, 0.107805
330.000000, 0.109846
329.000000, 0.111341
328.000000, 0.112234
327.000000, 0.112385
326.000000, 0.116150
325.000000, 0.117586
324.000000, 0.118989
323.000000, 0.120685
322.000000, 0.121581
321.000000, 0.122469
320.000000, 0.124353
319.000000, 0.125628
318.000000, 0.129481
317.000000, 0.130268
316.000000, 0.134056
315.000000, 0.136508
314.000000, 0.137029
313.000000, 0.138939
312.000000, 0.143828
311.000000, 0.144047
310.000000, 0.146067
309.000000, 0.148725
308.000000, 0.150606
307.000000, 0.154126
306.000000, 0.158419
305.000000, 0.159645
304.000000, 0.162468
303.000000, 0.166604
302.000000, 0.167995
301.000000, 0.172725
300.000000, 0.175003
299.000000, 0.180186
298.000000, 0.184376
297.000000, 0.188124
296.000000, 0.193727
295.000000, 0.198329
294.000000, 0.205883
293.000000, 0.207757
292.000000, 0.216799
291.000000, 0.223727
290.000000, 0.228876
