nm, A
394.000000, 0.161870
393.000000, 0.163551
392.000000, 0.165295
391.000000, 0.166894
390.000000, 0.168239
389.000000, 0.170213
388.000000, 0.172125
387.000000, 0.173447
386.000000, 0.175389
385.000000, 0.177316
384.000000, 0.179630
383.000000, 0.181428
382.000000, 0.183437
381.000000, 0.185508
380.000000, 0.188285
379.000000, 0.189811
378.000000, 0.190811
377.000000, 0.185965
376.000000, 0.188996
375.000000, 0.192540
374.000000, 0.197445
373.000000, 0.200218
372.000000, 0.201943
371.000000, 0.202511
370.000000, 0.205915
369.000000, 0.208901
368.000000, 0.210807
367.000000, 0.212520
366.000000, 0.215901
365.000000, 0.218558
364.000000, 0.219265
363.000000, 0.223350
362.000000, 0.227031
361.000000, 0.228121
360.000000, 0.230220
359.000000, 0.232830
358.000000, 0.236040
357.000000, 0.238236
356.000000, 0.239858
355.000000, 0.242348
354.000000, 0.244650
353.000000, 0.246609
352.000000, 0.249601
351.000000, 0.252925
350.000000, 0.254121
349.000000, 0.255866
348.000000, 0.258213
347.000000, 0.261072
346.000000, 0.264443
345.000000, 0.265122
344.000000, 0.268610
343.000000, 0.272307
342.000000, 0.274859
341.000000, 0.277427
340.000000, 0.280984
339.000000, 0.282658
338.000000, 0.283831
337.000000, 0.287321
336.000000, 0.289538
335.000000, 0.292775
334.000000, 0.294841
333.000000, 0.297481
332.000000, 0.299213
331.000000, 0.301849
330.000000, 0.305214
329.000000, 0.305692
328.000000, 0.308332
327.000000, 0.311281
326.000000, 0.313402
325.000000, 0.317448
324.000000, 0.319427
323.000000, 0.321315
322.000000, 0.322359
321.000000, 0.324016
320.000000, 0.330194
319.000000, 0.331644
318.000000, 0.334582
317.000000, 0.337223
316.000000, 0.340253
315.000000, 0.342380
314.000000, 0.346519
313.000000, 0.346947
312.000000, 0.348936
311.000000, 0.351616
310.000000, 0.355391
309.000000, 0.359031
308.000000, 0.362091
307.000000, 0.365762
306.000000, 0.369440
305.000000, 0.372218
304.000000, 0.375771
303.000000, 0.376782
302.000000, 0.381528
301.000000, 0.384535
300.000000, 0.391116
299.000000, 0.392620
298.000000, 0.397079
297.000000, 0.402518
296.000000, 0.407864
295.000000, 0.413973
294.000000, 0.419612
293.000000, 0.424918
292.000000, 0.430862
291.000000, 0.440991
290.000000, 0.447615
