nm, A
397.000000, 0.203240
396.000000, 0.205026
395.000000, 0.207044
394.000000, 0.209212
393.000000, 0.211570
392.000000, 0.213780
391.000000, 0.216518
390.000000, 0.218330
389.000000, 0.220932
388.000000, 0.223300
387.000000, 0.225780
386.000000, 0.228082
385.000000, 0.230255
384.000000, 0.233826
383.000000, 0.237152
382.000000, 0.239442
381.000000, 0.242057
380.000000, 0.244902
379.000000, 0.247865
378.000000, 0.249843
377.000000, 0.248555
376.000000, 0.250723
375.000000, 0.257114
374.000000, 0.260277
373.000000, 0.262736
372.000000, 0.264323
371.000000, 0.268128
370.000000, 0.272959
369.000000, 0.276823
368.000000, 0.279080
367.000000, 0.280774
366.000000, 0.285267
365.000000, 0.289624
364.000000, 0.292593
363.000000, 0.295691
362.000000, 0.299201
361.000000, 0.302406
360.000000, 0.305206
359.000000, 0.308051
358.000000, 0.312226
357.000000, 0.315211
356.000000, 0.319056
355.000000, 0.321120
354.000000, 0.325167
353.000000, 0.327120
352.000000, 0.331307
351.000000, 0.333735
350.000000, 0.337398
349.000000, 0.341291
348.000000, 0.344726
347.000000, 0.347405
346.000000, 0.350368
345.000000, 0.353705
344.000000, 0.356983
343.000000, 0.359644
342.000000, 0.361810
341.000000, 0.365190
340.000000, 0.368931
339.000000, 0.371949
338.000000, 0.375766
337.000000, 0.377869
336.000000, 0.381363
335.000000, 0.383914
334.000000, 0.388799
333.000000, 0.391180
332.000000, 0.394026
331.000000, 0.398461
330.000000, 0.400985
329.000000, 0.404872
328.000000, 0.408606
327.000000, 0.409793
326.000000, 0.413976
325.000000, 0.417508
324.000000, 0.421160
323.000000, 0.423280
322.000000, 0.427235
321.000000, 0.430471
320.000000, 0.436313
319.000000, 0.438063
318.000000, 0.440056
317.000000, 0.442578
316.000000, 0.448223
315.000000, 0.450613
314.000000, 0.453668
313.000000, 0.454436
312.000000, 0.462647
311.000000, 0.464319
310.000000, 0.468801
309.000000, 0.473978
308.000000, 0.478892
307.000000, 0.483408
306.000000, 0.488383
305.000000, 0.491928
304.000000, 0.497047
303.000000, 0.503400
302.000000, 0.508076
301.000000, 0.514792
300.000000, 0.518908
299.000000, 0.520949
298.000000, 0.526728
297.000000, 0.533184
296.000000, 0.542204
295.000000, 0.548379
294.000000, 0.552247
293.000000, 0.558727
292.000000, 0.568791
291.000000, 0.575259
290.000000, 0.582185
