nm, A
474.000000, 0.024680
473.000000, 0.025781
472.000000, 0.026254
471.000000, 0.027195
470.000000, 0.028152
469.000000, 0.028759
468.000000, 0.029358
467.000000, 0.030264
466.000000, 0.031265
465.000000, 0.031826
464.000000, 0.032451
463.000000, 0.033139
462.000000, 0.033843
461.000000, 0.034788
460.000000, 0.035388
459.000000, 0.035703
458.000000, 0.036364
457.000000, 0.036820
456.000000, 0.037154
455.000000, 0.037547
454.000000, 0.038325
453.000000, 0.038825
452.000000, 0.038979
451.000000, 0.039385
450.000000, 0.039585
449.000000, 0.039792
448.000000, 0.040435
447.000000, 0.041282
446.000000, 0.042030
445.000000, 0.042681
444.000000, 0.043275
443.000000, 0.044451
442.000000, 0.045393
441.000000, 0.046358
440.000000, 0.047321
439.000000, 0.048592
438.000000, 0.049627
437.000000, 0.050320
436.000000, 0.051792
435.000000, 0.053199
434.000000, 0.054365
433.000000, 0.055148
432.000000, 0.056232
431.000000, 0.056697
430.000000, 0.057085
429.000000, 0.058149
428.000000, 0.058326
427.000000, 0.058395
426.000000, 0.059161
425.000000, 0.059342
424.000000, 0.059483
423.000000, 0.059500
422.000000, 0.059750
421.000000, 0.059771
420.000000, 0.059916
419.000000, 0.060389
418.000000, 0.060576
417.000000, 0.061093
416.000000, 0.061448
415.000000, 0.062229
414.000000, 0.062857
413.000000, 0.063406
412.000000, 0.063903
411.000000, 0.064247
410.000000, 0.064415
409.000000, 0.064478
408.000000, 0.064735
407.000000, 0.065603
406.000000, 0.066018
405.000000, 0.066214
404.000000, 0.066971
403.000000, 0.066521
402.000000, 0.066410
401.000000, 0.067128
400.000000, 0.066691
399.000000, 0.066861
398.000000, 0.067429
397.000000, 0.068013
396.000000, 0.068297
395.000000, 0.067874
394.000000, 0.068058
393.000000, 0.068695
392.000000, 0.069511
391.000000, 0.070217
390.000000, 0.070425
389.000000, 0.071134
388.000000, 0.071924
387.000000, 0.072152
386.000000, 0.072838
385.000000, 0.073817
384.000000, 0.074683
383.000000, 0.075852
382.000000, 0.076674
381.000000, 0.077039
380.000000, 0.078314
379.000000, 0.078357
378.000000, 0.077450
377.000000, 0.073949
376.000000, 0.073669
375.000000, 0.075282
374.000000, 0.076951
373.000000, 0.079556
372.000000, 0.081314
371.000000, 0.081617
370.000000, 0.084481
369.000000, 0.086556
368.000000, 0.086156
367.000000, 0.085172
366.000000, 0.086427
365.000000, 0.088886
364.000000, 0.090107
363.000000, 0.091485
362.000000, 0.092726
361.000000, 0.093584
360.000000, 0.095049
359.000000, 0.095465
358.000000, 0.096557
357.000000, 0.096772
356.000000, 0.098235
355.000000, 0.098973
354.000000, 0.100215
353.000000, 0.100993
352.000000, 0.102153
351.000000, 0.103849
350.000000, 0.104750
349.000000, 0.105980
348.000000, 0.107052
347.000000, 0.108992
346.000000, 0.110409
345.000000, 0.109869
344.000000, 0.111811
343.000000, 0.114013
342.000000, 0.115038
341.000000, 0.114231
340.000000, 0.117094
339.000000, 0.119217
338.000000, 0.118550
337.000000, 0.120645
336.000000, 0.122106
335.000000, 0.122775
334.000000, 0.124347
333.000000, 0.124730
332.000000, 0.125817
331.000000, 0.127524
330.000000, 0.128253
329.000000, 0.130263
328.000000, 0.130712
327.000000, 0.132341
326.000000, 0.133695
325.000000, 0.135587
324.000000, 0.136064
323.000000, 0.137964
322.000000, 0.138503
321.000000, 0.141662
320.000000, 0.143873
319.000000, 0.143793
318.000000, 0.145109
317.000000, 0.145936
316.000000, 0.147664
315.000000, 0.151300
314.000000, 0.153126
313.000000, 0.153812
312.000000, 0.155737
311.000000, 0.157120
310.000000, 0.159973
309.000000, 0.161972
308.000000, 0.161413
307.000000, 0.166648
306.000000, 0.169116
305.000000, 0.171664
304.000000, 0.174008
303.000000, 0.176351
302.000000, 0.179857
301.000000, 0.181704
300.000000, 0.187219
299.000000, 0.188424
298.000000, 0.192933
297.000000, 0.198420
296.000000, 0.202443
295.000000, 0.206041
294.000000, 0.212841
293.000000, 0.217855
292.000000, 0.223903
291.000000, 0.231621
290.000000, 0.239065
