nm, A
511.000000, -0.010757
510.000000, -0.010286
509.000000, -0.009669
508.000000, -0.009267
507.000000, -0.009180
506.000000, -0.008860
505.000000, -0.008244
504.000000, -0.007655
503.000000, -0.006969
502.000000, -0.006672
501.000000, -0.006509
500.000000, -0.006159
499.000000, -0.005839
498.000000, -0.005232
497.000000, -0.004891
496.000000, -0.004933
495.000000, -0.004708
494.000000, -0.004014
493.000000, -0.003571
492.000000, -0.003466
491.000000, -0.003352
490.000000, -0.003038
489.000000, -0.002798
488.000000, -0.002509
487.000000, -0.002268
486.000000, -0.002096
485.000000, -0.001701
484.000000, -0.001487
483.000000, -0.001428
482.000000, -0.001461
481.000000, -0.000958
480.000000, -0.000299
479.000000, -0.000211
478.000000, -0.000242
477.000000, -0.000004
476.000000, 0.000549
475.000000, 0.001233
474.000000, 0.001843
473.000000, 0.002797
472.000000, 0.003562
471.000000, 0.004002
470.000000, 0.004701
469.000000, 0.004890
468.000000, 0.005021
467.000000, 0.005605
466.000000, 0.006296
465.000000, 0.006887
464.000000, 0.007341
463.000000, 0.007950
462.000000, 0.008420
461.000000, 0.008808
460.000000, 0.009320
459.000000, 0.009958
458.000000, 0.010391
457.000000, 0.010855
456.000000, 0.011190
455.000000, 0.011706
454.000000, 0.012307
453.000000, 0.012994
452.000000, 0.013488
451.000000, 0.014002
450.000000, 0.014319
449.000000, 0.014916
448.000000, 0.015148
447.000000, 0.015707
446.000000, 0.016345
445.000000, 0.016731
444.000000, 0.017221
443.000000, 0.017644
442.000000, 0.018213
441.000000, 0.018552
440.000000, 0.018883
439.000000, 0.019823
438.000000, 0.020235
437.000000, 0.020630
436.000000, 0.021201
435.000000, 0.022049
434.000000, 0.022980
433.000000, 0.023811
432.000000, 0.024565
431.000000, 0.025075
430.000000, 0.025581
429.000000, 0.026452
428.000000, 0.027260
427.000000, 0.028202
426.000000, 0.029235
425.000000, 0.029828
424.000000, 0.030506
423.000000, 0.031255
422.000000, 0.031865
421.000000, 0.033007
420.000000, 0.033964
419.000000, 0.034891
418.000000, 0.035436
417.000000, 0.036064
416.000000, 0.036809
415.000000, 0.037679
414.000000, 0.038514
413.000000, 0.039510
412.000000, 0.040016
411.000000, 0.040809
410.000000, 0.041543
409.000000, 0.042681
408.000000, 0.043782
407.000000, 0.044343
406.000000, 0.044908
405.000000, 0.045635
404.000000, 0.046808
403.000000, 0.047723
402.000000, 0.048845
401.000000, 0.049262
400.000000, 0.049797
399.000000, 0.050653
398.000000, 0.051543
397.000000, 0.052729
396.000000, 0.053340
395.000000, 0.054275
394.000000, 0.054901
393.000000, 0.055681
392.000000, 0.056887
391.000000, 0.058160
390.000000, 0.058588
389.000000, 0.059722
388.000000, 0.061408
387.000000, 0.062176
386.000000, 0.062709
385.000000, 0.063822
384.000000, 0.065145
383.000000, 0.066217
382.000000, 0.066896
381.000000, 0.068038
380.000000, 0.068724
379.000000, 0.070223
378.000000, 0.067411
377.000000, 0.062895
376.000000, 0.066673
375.000000, 0.069010
374.000000, 0.069857
373.000000, 0.072787
372.000000, 0.073208
371.000000, 0.075307
370.000000, 0.076643
369.000000, 0.079028
368.000000, 0.081093
367.000000, 0.083772
366.000000, 0.084764
365.000000, 0.086676
364.000000, 0.087162
363.000000, 0.088659
362.000000, 0.089809
361.000000, 0.090219
360.000000, 0.092496
359.000000, 0.093315
358.000000, 0.094709
357.000000, 0.096592
356.000000, 0.097170
355.000000, 0.099120
354.000000, 0.100569
353.000000, 0.102441
352.000000, 0.103594
351.000000, 0.105057
350.000000, 0.105025
349.000000, 0.106270
348.000000, 0.107197
347.000000, 0.109074
346.000000, 0.111041
345.000000, 0.111744
344.000000, 0.112832
343.000000, 0.114300
342.000000, 0.115209
341.000000, 0.117404
340.000000, 0.119035
339.000000, 0.119305
338.000000, 0.119552
337.000000, 0.121068
336.000000, 0.123864
335.000000, 0.124583
334.000000, 0.125898
333.000000, 0.127021
332.000000, 0.127396
331.000000, 0.128241
330.000000, 0.129326
329.000000, 0.131524
328.000000, 0.133127
327.000000, 0.134080
326.000000, 0.138265
325.000000, 0.139720
324.000000, 0.140545
323.000000, 0.142851
322.000000, 0.143014
321.000000, 0.143725
320.000000, 0.145971
319.000000, 0.149724
318.000000, 0.151101
317.000000, 0.151457
316.000000, 0.153273
315.000000, 0.155587
314.000000, 0.157639
313.000000, 0.159264
312.000000, 0.161901
311.000000, 0.162961
310.000000, 0.168352
309.000000, 0.172004
308.000000, 0.173465
307.000000, 0.175785
306.000000, 0.179034
305.000000, 0.181210
304.000000, 0.183465
303.000000, 0.188453
302.000000, 0.190025
301.000000, 0.193212
300.000000, 0.197924
299.000000, 0.201022
298.000000, 0.204540
297.000000, 0.210659
296.000000, 0.214153
295.000000, 0.221592
294.000000, 0.226582
293.000000, 0.230799
292.000000, 0.239363
291.000000, 0.245370
290.000000, 0.251250
