GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42859.8312851968,05/04/2017 19:57:03,05/04/2017 07:57:03.041 PM,41,1.293607,0.1397877,1.328101,-2.23717,1.957407,14.6842,29.20938,33.21112,48.3236,83.12199,93.02473,109.0225,105.7821,101.8119,104.6032,102.849,93.81133,91.25303,90.25483,82.83746,79.81484,82.03066,70.45219,53.27735,0.001876182,0.01342014,0.04235168,0.8733655,5.903085,15.49268,26.85642,36.54688,40.8477,48.55389,53.12017,49.53004,39.68593,34.98009,30.15117,27.90569,20.48826,1.08586,0.02479887,3.200715E-06,4.992194E-06,1.971948E-05,0.0002194996,0.005138447,0.0309947,0.08474144,0.1719192,0.2507095,0.3461934,0.4451958,0.3777063,0.1680549,0.1005204,0.08459213,0.07115233,0.03441317,0.0003421809,4.254711E-05,2.864053,5012.327,4074
42859.8312860995,05/04/2017 19:57:03,05/04/2017 07:57:03.119 PM,119,1.314189,0.6989553,1.817544,-2.097282,3.146803,14.68209,29.20956,33.25941,48.31503,83.11515,93.04533,109.0102,105.7806,101.8068,104.6018,102.8519,93.80928,91.24715,90.24994,82.81602,79.81466,82.02283,70.43979,53.27468,0.002098442,0.01226686,0.04002154,0.8714929,6.098377,16.48088,28.4289,38.40253,43.74471,52.00918,57.18235,55.06606,44.34384,38.8817,33.73602,31.08022,22.87369,1.223036,0.02805697,-9.704158E-06,1.555849E-05,1.50483E-05,0.0003481192,0.005234899,0.03134308,0.08533857,0.1725386,0.2513817,0.3469818,0.4469056,0.3771028,0.1680704,0.1010131,0.08544379,0.07151285,0.03501359,0.000377932,4.166276E-05,2.914139,10,4074
42859.8312868171,05/04/2017 19:57:03,05/04/2017 07:57:03.181 PM,181,1.332001,0.9785607,2.307119,-1.957407,4.61799,14.68198,29.20836,33.18612,48.3173,83.11472,93.00063,108.9944,105.7826,101.804,104.5894,102.843,93.8031,91.23817,90.24109,82.81839,79.79804,82.01249,70.43144,53.25825,0.002564915,0.01102298,0.03623357,0.7928615,5.604483,15.26371,26.23894,35.54209,40.60875,48.31336,53.20152,51.35954,41.67642,36.30059,31.65713,29.11892,21.43507,1.138945,0.02623395,1.284111E-05,1.543599E-05,-4.58249E-07,0.0003489517,0.005252199,0.03137258,0.08509929,0.1719903,0.250413,0.3459835,0.4449507,0.3746191,0.1670957,0.1008337,0.08547345,0.07132052,0.0350966,0.0004034936,4.670683E-05,2.788784,195702,4074
42859.8312875463,05/04/2017 19:57:03,05/04/2017 07:57:03.244 PM,244,1.344692,0.6989553,2.656917,-2.097282,4.477761,14.67403,29.18889,33.21931,48.26465,83.07182,92.92274,108.9151,105.6645,101.6979,104.4927,102.725,93.68895,91.13127,90.12897,82.71014,79.71107,81.90975,70.33579,53.18882,0.001934491,0.01016224,0.03283248,0.7257011,5.102377,13.83097,23.92129,32.05586,36.454,43.24043,47.45982,45.10597,36.3184,31.25645,27.17125,24.96326,18.25341,0.9382861,0.0212567,1.007396E-06,-1.516034E-05,2.379937E-06,0.0002800632,0.005120517,0.03072022,0.08366415,0.1693773,0.2466585,0.3410799,0.4382099,0.3684478,0.1630933,0.09764394,0.08256111,0.06907451,0.03357788,0.0003870426,4.577569E-05,2.544624,-6630.459,4074
42859.8312882639,05/04/2017 19:57:03,05/04/2017 07:57:03.306 PM,306,1.35868,1.398015,2.726888,-2.167225,3.426839,14.67236,29.19412,33.25122,48.25148,83.03722,92.9855,108.8812,105.651,101.6933,104.4732,102.7034,93.67214,91.12227,90.12232,82.69923,79.6984,81.89842,70.32993,53.17627,0.001166868,0.008953672,0.02943955,0.6642789,4.678914,12.68202,21.54462,29.49042,33.51786,39.75703,43.66354,41.37858,32.92009,28.25377,24.50501,22.50551,16.35944,0.8098559,0.0176639,-8.926285E-08,1.289395E-05,1.719172E-05,0.0003242545,0.004927303,0.02982951,0.08220071,0.1668791,0.2430318,0.3357296,0.4313894,0.362653,0.1587432,0.09429014,0.07947999,0.06668527,0.03209279,0.0003537025,4.577335E-05,2.487662,5012.327,4074
42859.8312889815,05/04/2017 19:57:03,05/04/2017 07:57:03.368 PM,368,1.374165,1.048466,3.496861,-2.23717,3.076806,14.66447,29.18108,33.16844,48.22021,82.92152,92.95028,108.7806,105.5415,101.5503,104.3419,102.5683,93.55247,91.00028,90.00394,82.58068,79.59425,81.78822,70.22728,53.10233,0.001404907,0.007640682,0.02654095,0.6225003,4.420244,12.06732,20.99413,28.31358,32.2468,38.27384,42.08302,39.8275,31.40009,26.94803,23.38461,21.45382,15.52391,0.7371936,0.01547151,7.268558E-07,-1.148511E-06,3.606861E-06,0.0002443356,0.004635076,0.02889039,0.07975638,0.1636847,0.2391822,0.3311786,0.4258496,0.3566817,0.1545927,0.09109746,0.07681697,0.06440613,0.03064368,0.000315752,4.284599E-05,2.605186,10,4074
42859.8312898843,05/04/2017 19:57:03,05/04/2017 07:57:03.446 PM,446,1.392346,1.607768,3.076806,-2.307119,3.006814,14.65738,29.16914,33.1913,48.17294,82.88094,92.82274,108.6803,105.4093,101.4356,104.2238,102.4481,93.44342,90.89191,89.88786,82.47893,79.49112,81.685,70.13682,53.02346,0.001486442,0.008062988,0.02476592,0.5936536,4.311502,11.88399,20.84729,28.5136,32.5688,38.87274,42.81013,40.68164,32.01564,27.39563,23.5057,21.638,15.51762,0.7042292,0.01383027,9.895436E-06,3.062696E-07,-4.612052E-06,0.0001992424,0.004369782,0.02780873,0.07707838,0.1597619,0.234503,0.3255381,0.4203344,0.3495555,0.149444,0.0871065,0.07366733,0.06124664,0.02878365,0.0002737363,3.977532E-05,2.749245,195702,4074
42859.8312906134,05/04/2017 19:57:03,05/04/2017 07:57:03.509 PM,509,1.408557,1.25819,3.63692,-2.377071,2.796863,14.6528,29.15729,33.13654,48.16111,82.83311,92.73086,108.6122,105.3579,101.3715,104.1606,102.3935,93.38358,90.83254,89.83076,82.4338,79.44032,81.63678,70.08943,52.99034,0.001140801,0.006689339,0.02255954,0.589388,4.408018,12.4379,22.05466,30.36782,34.89285,41.73615,46.12378,43.98244,34.71974,29.92152,25.84834,23.72538,17.01115,0.7473586,0.01413221,1.400153E-05,1.684482E-06,5.098224E-06,0.0002435031,0.004225831,0.02727609,0.07599907,0.1580553,0.232392,0.3227758,0.4165595,0.346886,0.1470264,0.08527476,0.07203849,0.05979206,0.02788005,0.0002593745,4.058598E-05,2.919437,-6630.459,4074
42859.831291331,05/04/2017 19:57:03,05/04/2017 07:57:03.571 PM,571,1.422456,1.537848,3.286811,-2.447027,2.58695,14.65791,29.16887,33.18396,48.16608,82.86984,92.73785,108.6647,105.4343,101.4548,104.2482,102.4741,93.46352,90.90224,89.90749,82.50521,79.5129,81.70587,70.14079,53.03905,0.001509177,0.005986775,0.02146118,0.5553886,4.27598,12.22852,21.76653,29.96413,34.47399,41.26252,45.63715,43.46773,34.08002,29.17825,25.09612,23.03392,16.37202,0.676734,0.01195063,4.845706E-07,-4.869686E-06,4.46423E-06,0.0002045149,0.004191735,0.02723489,0.07599708,0.1579604,0.2322549,0.3226318,0.4171294,0.3462419,0.1465751,0.08505189,0.07186034,0.0596524,0.02781031,0.000258081,4.326769E-05,2.953481,5012.327,4074
42859.8312920602,05/04/2017 19:57:03,05/04/2017 07:57:03.634 PM,634,1.438739,1.607768,3.286811,-2.516986,2.516986,14.66487,29.17217,33.19302,48.21522,82.94841,92.83629,108.7896,105.5475,101.562,104.349,102.587,93.58109,91.01153,90.00139,82.59048,79.60627,81.80419,70.22585,53.10195,0.0007731103,0.004726765,0.01947048,0.5311666,4.216109,12.39215,22.4488,31.54779,36.73818,44.447,49.63523,47.93904,38.15259,33.23069,28.54924,26.24489,18.58777,0.7403731,0.012243,7.880644E-06,-1.310834E-05,7.524149E-06,0.0001687178,0.004205441,0.02733965,0.0765907,0.1587955,0.233097,0.3236189,0.4180303,0.3464798,0.1468283,0.08537097,0.07231354,0.05997925,0.0280723,0.0002655645,4.048772E-05,2.75319,10,4074
42859.8312927778,05/04/2017 19:57:03,05/04/2017 07:57:03.696 PM,696,1.45725,1.607768,3.63692,-2.58695,2.447027,14.66966,29.17309,33.1775,48.24915,83.03658,92.95502,108.8822,105.6567,101.6915,104.4765,102.7214,93.68439,91.12524,90.11231,82.6908,79.70793,81.89812,70.29874,53.16493,0.0008176997,0.00459538,0.01719518,0.4908748,4.001493,11.95212,21.69432,30.29701,35.26501,42.49572,47.34607,45.56562,35.87577,30.96292,27.06742,24.64218,17.51146,0.6610386,0.01022586,1.313441E-06,2.067319E-06,1.076146E-05,0.0001860614,0.004193378,0.02729754,0.07670794,0.1589981,0.2331451,0.3231259,0.4169395,0.3453715,0.1460366,0.08475577,0.07199217,0.05951419,0.02782971,0.0002651413,4.320219E-05,2.505322,195703,4074
42859.8312934954,05/04/2017 19:57:03,05/04/2017 07:57:03.758 PM,758,1.476437,1.46793,2.866842,-2.726888,2.377071,14.67033,29.19324,33.18809,48.24191,83.01139,93.00943,108.8615,105.6323,101.6769,104.4595,102.6779,93.65017,91.09137,90.08624,82.67111,79.68165,81.87262,70.28744,53.14392,0.001050936,0.003567341,0.01435703,0.4339079,3.5661,10.72623,19.46888,27.16261,31.54689,37.86899,42.13628,40.12497,31.11112,26.3654,23.01663,20.89218,14.6981,0.5201367,0.00775179,8.492734E-06,1.972376E-05,7.94016E-07,0.0002183203,0.004091464,0.0268641,0.0753669,0.157105,0.2306975,0.3199428,0.412803,0.3402647,0.1426921,0.08221855,0.07012066,0.0576447,0.02679057,0.0002599646,4.341918E-05,2.483322,-6630.46,4074
42859.8312943982,05/04/2017 19:57:03,05/04/2017 07:57:03.836 PM,836,1.495151,0.9785607,3.146803,-2.796863,1.747616,14.67337,29.18898,33.19302,48.27492,83.05388,93.00424,108.9443,105.7007,101.7302,104.5289,102.7579,93.71445,91.16273,90.1507,82.73233,79.74136,81.92373,70.35228,53.19039,0.0008074099,0.003162694,0.01256899,0.3931253,3.269727,9.824531,17.87311,25.00373,28.94677,34.744,38.61179,36.47958,27.89138,23.29841,20.08242,18.22445,12.57668,0.4185377,0.005963227,3.009437E-06,3.26177E-06,5.676372E-06,0.0001354975,0.003918346,0.0261442,0.0735386,0.1540277,0.2266967,0.3153387,0.4071346,0.3341192,0.1379862,0.07843835,0.06696548,0.0548824,0.02507032,0.0002385932,3.715912E-05,2.656854,5012.327,4074
42859.8312951273,05/04/2017 19:57:03,05/04/2017 07:57:03.899 PM,899,1.511126,1.048466,2.516986,-3.496861,-3.356823,14.68394,29.20561,33.24734,48.33187,83.17365,93.04803,109.0549,105.8498,101.8745,104.6805,102.9091,93.8708,91.31028,90.29384,82.85963,79.86615,82.06419,70.44983,53.27693,0.0006451352,0.00258375,0.0111749,0.365203,3.095096,9.435715,17.3024,24.40969,28.45829,34.2949,38.12316,36.05234,27.50366,23.00333,19.56054,17.81318,12.28297,0.3816284,0.005222555,7.268556E-07,9.172774E-06,1.325965E-05,0.0001843964,0.003795943,0.02556704,0.07235686,0.152022,0.2240272,0.3120869,0.4035988,0.3298879,0.134515,0.07573432,0.06458131,0.05279025,0.02379049,0.0002199756,3.62543E-05,2.78107,10,4074
42859.8312958449,05/04/2017 19:57:03,05/04/2017 07:57:03.961 PM,961,1.528441,-0.06989381,2.377071,-3.356823,-1.957407,14.68189,29.19844,33.26157,48.32027,83.16874,93.02207,109.0357,105.8277,101.8377,104.6633,102.8834,93.85387,91.28645,90.28288,82.8465,79.85682,82.05283,70.4474,53.26999,-7.134292E-05,0.002009412,0.01003376,0.344727,3.036442,9.498686,17.665,25.25992,29.67825,36.02704,40.34291,38.46044,29.56263,24.96927,21.34732,19.36632,13.31345,0.3959402,0.005091591,6.988014E-06,1.43181E-05,8.13022E-07,0.0001585198,0.003723457,0.02534384,0.07191214,0.1516324,0.2236077,0.3111487,0.4027837,0.3286991,0.1334333,0.07495976,0.06387176,0.05232337,0.02338686,0.0002117858,3.678654E-05,2.938834,195703,4074
42859.8312965741,05/04/2017 19:57:04,05/04/2017 07:57:04.024 PM,24,1.545821,0.06989381,1.887474,-3.216805,-0.3494712,14.68588,29.2193,33.27019,48.34261,83.2189,93.10741,109.1264,105.8931,101.9315,104.7449,102.9616,93.911,91.35556,90.33366,82.9161,79.90588,82.11891,70.4978,53.30812,0.0003038934,0.001977164,0.008666144,0.3319328,3.024858,9.738874,18.2966,26.66765,31.43374,38.46464,43.32296,41.63797,32.18118,27.48923,23.69763,21.21807,14.61367,0.4084615,0.004971791,5.266515E-06,-8.453039E-06,1.025886E-05,0.0001678159,0.003720428,0.02540824,0.0722821,0.1523491,0.2244251,0.3118353,0.4032004,0.3300281,0.1341195,0.07550357,0.06436223,0.05284318,0.0235996,0.0002093778,3.491958E-05,2.923971,-6630.46,4074
42859.8312972917,05/04/2017 19:57:04,05/04/2017 07:57:04.086 PM,86,1.561976,-0.06989381,1.537848,-3.426839,-1.607768,14.68887,29.2159,33.21802,48.34935,83.21548,93.21138,109.1384,105.9204,101.9392,104.7649,102.9748,93.93591,91.37059,90.36108,82.92609,79.92923,82.11806,70.50603,53.31957,0.0001269081,0.002860937,0.008086574,0.3299636,3.180538,10.65705,20.36146,30.644,36.17739,44.84564,50.94492,49.7379,39.07761,34.14935,29.51759,26.33447,18.16386,0.4832443,0.005478143,1.511094E-05,6.401034E-06,4.272061E-06,0.0002440581,0.003768222,0.02571611,0.07312667,0.1536748,0.226009,0.313654,0.4052165,0.3318212,0.1356205,0.07692838,0.06572242,0.05401354,0.02431868,0.0002162055,3.808032E-05,2.736928,5012.327,4074
42859.8312981944,05/04/2017 19:57:04,05/04/2017 07:57:04.164 PM,164,1.579239,-0.4193665,1.328101,-3.426839,-2.656917,14.68456,29.21755,33.24389,48.33021,83.17536,93.12804,109.0384,105.8346,101.8595,104.6659,102.8886,93.84433,91.28957,90.27265,82.83978,79.85032,82.05101,70.44326,53.26326,0.0003841542,0.001379791,0.008046553,0.3303511,3.315333,11.29539,21.92862,32.37046,39.04102,48.17072,54.77194,53.51882,41.89489,35.94168,30.85121,28.15005,18.94267,0.491432,0.005201103,1.03035E-05,-1.071943E-06,4.523359E-06,0.000176904,0.003820282,0.02608934,0.07403693,0.1552508,0.2278023,0.3157243,0.4080476,0.3347112,0.1374876,0.07838029,0.066953,0.05535102,0.02506317,0.0002224462,3.495234E-05,2.515355,10,4074
42859.831298912,05/04/2017 19:57:04,05/04/2017 07:57:04.226 PM,226,1.594858,-0.4892626,0.8387555,-3.286811,-1.887474,14.68909,29.22067,33.2607,48.36851,83.22105,93.151,109.1505,105.9198,101.9338,104.7699,102.9796,93.93417,91.36977,90.35746,82.92098,79.92764,82.13176,70.50796,53.32006,-9.123664E-05,0.00169537,0.007826434,0.3128003,3.170518,10.8379,21.12888,30.94489,37.44434,46.07573,52.32302,50.86443,39.47109,33.5128,28.72403,26.18767,17.52369,0.4341216,0.004483307,-2.425685E-06,9.999701E-06,4.774656E-06,0.0002299752,0.003878817,0.02642758,0.07471821,0.1560873,0.2288171,0.3170581,0.4093285,0.3355352,0.1384194,0.07933597,0.06795278,0.05625677,0.02566915,0.0002341705,3.83055E-05,2.554812,195703,4074
42859.8312996412,05/04/2017 19:57:04,05/04/2017 07:57:04.289 PM,289,1.607813,-0.5591593,0.9785607,-3.356823,-1.887474,14.69071,29.22141,33.25639,48.37521,83.2249,93.02897,109.1114,105.9129,101.9095,104.747,102.9761,93.92561,91.36038,90.35221,82.90913,79.9231,82.12621,70.50375,53.31284,6.8599E-06,0.001802427,0.00699117,0.2954762,3.015206,10.36745,20.22558,29.87111,35.98294,44.44484,50.53642,49.11746,38.04477,32.34409,27.74034,25.19104,16.84222,0.4049138,0.004087063,3.060444E-06,1.065818E-05,4.33119E-06,0.0001948025,0.003937384,0.02672843,0.07527383,0.1568514,0.2296952,0.3180052,0.4102354,0.3353088,0.1388762,0.0800456,0.06886219,0.05690188,0.02617153,0.0002458501,4.022569E-05,2.697929,-6630.46,4074
42859.8313003588,05/04/2017 19:57:04,05/04/2017 07:57:04.351 PM,351,1.620674,-0.4892626,0.5591593,-3.426839,-2.097282,14.68375,29.21378,33.23699,48.34334,83.16233,92.87675,109.0548,105.8132,101.8404,104.658,102.8772,93.83593,91.28773,90.2682,82.84567,79.85094,82.04606,70.43716,53.2679,0.0005885791,0.001414344,0.005872049,0.2800267,2.887092,9.97181,19.53146,28.81839,34.62381,42.94571,48.85146,47.44735,36.67781,31.06337,26.64858,24.21371,16.12443,0.3804719,0.003821002,1.009947E-05,-1.359837E-05,-1.832995E-06,0.0001698972,0.003993625,0.02689215,0.07555801,0.1568964,0.2296488,0.3178446,0.4093345,0.3334403,0.1378105,0.07974055,0.06881973,0.05629423,0.02607858,0.0002555091,4.012743E-05,2.839895,5012.327,4074
42859.831301088,05/04/2017 19:57:04,05/04/2017 07:57:04.414 PM,414,1.637505,-0.6989553,0.5591593,-3.356823,-2.307119,14.67771,29.20056,33.18655,48.30326,83.08356,92.90062,108.9629,105.7148,101.7487,104.5514,102.7799,93.74074,91.1944,90.18011,82.74978,79.76979,81.95824,70.36594,53.21198,-4.664728E-05,0.001236207,0.006150716,0.2605468,2.630314,9.004427,17.72027,25.70607,30.63565,38.24222,43.40918,41.92678,32.11929,26.47998,22.73735,20.94269,13.78203,0.3286952,0.003275742,1.23693E-06,8.715556E-06,3.961634E-06,0.0002116604,0.003928254,0.02646598,0.07478373,0.1551536,0.2269339,0.3138694,0.4034578,0.3281362,0.1340555,0.07709575,0.06658233,0.05414159,0.02489441,0.0002430218,3.6676E-05,2.959023,10,4074
42859.8313019907,05/04/2017 19:57:04,05/04/2017 07:57:04.492 PM,492,1.655019,-0.1397877,0.1397877,-3.286811,-2.377071,14.67233,29.17548,33.14042,48.27086,83.00755,92.89476,108.8492,105.5974,101.6264,104.4243,102.6526,93.62395,91.07809,90.05713,82.64658,79.67973,81.85186,70.26509,53.13719,-0.0002483283,0.001018911,0.005473316,0.2362185,2.358062,7.941646,15.4128,22.28791,26.40131,32.54565,36.70144,34.92048,26.2169,21.26884,18.14948,16.59832,10.90474,0.2534922,0.002587804,9.704158E-06,9.170586E-06,-1.847778E-06,0.0001770427,0.003825423,0.02587727,0.07363885,0.1529633,0.2237024,0.3093635,0.3973972,0.3233747,0.1304915,0.07421724,0.06384093,0.05233187,0.02370469,0.0002303528,3.530853E-05,2.92459,195703,4074
42859.8313027083,05/04/2017 19:57:04,05/04/2017 07:57:04.554 PM,554,1.671233,-0.3494712,0.1397877,-3.146803,-2.23717,14.66679,29.16896,33.15206,48.24909,82.94585,92.8356,108.8118,105.5596,101.5755,104.3703,102.5958,93.5817,91.02989,90.01871,82.60242,79.62254,81.81034,70.23315,53.10241,0.0004374654,0.001324508,0.005225775,0.2238089,2.231691,7.491278,14.38987,21.00982,24.86565,30.43896,34.24598,32.38166,24.13974,19.70106,16.74034,15.14624,9.999451,0.2273923,0.002377877,-6.120889E-07,9.785313E-06,1.478222E-06,0.0001423556,0.003709452,0.02521891,0.07198276,0.1500482,0.2197949,0.3039959,0.3916,0.3176154,0.1261602,0.07083858,0.06110428,0.05009523,0.02230919,0.0002107218,3.486226E-05,2.674806,-6630.46,4074
42859.8313034259,05/04/2017 19:57:04,05/04/2017 07:57:04.616 PM,616,1.685137,0,-0.06989381,-3.076806,-2.167225,14.66344,29.18099,33.17534,48.24359,82.92393,92.8356,108.7694,105.5275,101.5311,104.3547,102.5759,93.55914,90.99697,90.00253,82.57863,79.60022,81.80196,70.22448,53.0968,-6.516903E-05,0.0009728412,0.003963614,0.2163942,2.185464,7.372892,14.17584,20.78695,24.72192,30.16857,33.98119,32.29255,24.1181,19.7746,16.77413,15.19049,9.991299,0.2274979,0.002404198,1.275178E-08,3.981504E-06,8.366736E-06,0.0001866163,0.003617736,0.02470667,0.07056684,0.1475958,0.2162749,0.2992769,0.3866486,0.3123004,0.1223881,0.06777111,0.05875319,0.04798007,0.0210458,0.0001973435,3.360533E-05,2.517916,5012.327,4074
42859.8313041551,05/04/2017 19:57:04,05/04/2017 07:57:04.679 PM,679,1.700074,0.3494712,-0.06989381,-3.006814,-2.58695,14.66164,29.17603,33.17793,48.24039,82.90656,92.73808,108.7404,105.4992,101.5091,104.3173,102.5395,93.51147,90.97375,89.96833,82.5496,79.5675,81.76588,70.19299,53.06671,0.0001673815,0.00104041,0.004763304,0.219193,2.221453,7.576048,14.6553,21.6002,25.81882,31.50488,35.57303,34.11952,25.65267,21.19254,17.97455,16.32572,10.71736,0.2467334,0.002553123,-2.728897E-06,2.695172E-06,7.699894E-06,0.0001134267,0.003547895,0.02419098,0.06924254,0.1451533,0.2128266,0.2951814,0.3815562,0.3067206,0.1184258,0.06475881,0.05647934,0.04581184,0.01981595,0.0001869782,3.198403E-05,2.612554,10,4074
42859.8313048727,05/04/2017 19:57:04,05/04/2017 07:57:04.741 PM,741,1.716567,0.2096819,-0.2795763,-3.076806,-5.109016,14.65787,29.16005,33.17233,48.20564,82.84807,92.65185,108.6669,105.3976,101.4101,104.2409,102.4532,93.4435,90.89765,89.87276,82.46091,79.50993,81.68226,70.12234,53.02318,0.0006489462,0.001498805,0.00493599,0.2180763,2.275467,7.882439,15.37494,22.82995,27.50299,33.63089,38.20151,37.02735,28.14399,23.58261,20.05179,18.23204,11.96341,0.278129,0.002849455,1.034175E-05,-6.891066E-07,5.868541E-06,0.0001194622,0.003489851,0.02383441,0.06824293,0.1433917,0.2102527,0.2921434,0.3776955,0.3023829,0.1157313,0.06278896,0.05487182,0.0441971,0.01893919,0.0001796438,2.923681E-05,2.708019,195704,4074
42859.8313057755,05/04/2017 19:57:04,05/04/2017 07:57:04.819 PM,819,1.73545,0.6989553,-0.4193665,-2.796863,-2.936826,14.6552,29.16308,33.15766,48.19945,82.8645,92.65388,108.6524,105.4105,101.4074,104.2266,102.4446,93.42806,90.8886,89.88252,82.46255,79.49481,81.68175,70.11219,53.01116,0.0007216611,0.001623961,0.004024388,0.2224712,2.358949,8.308802,16.35133,24.44444,29.65502,36.42552,41.78975,40.64182,31.18988,26.46148,22.57359,20.50393,13.4761,0.3103045,0.003092411,3.31548E-07,5.252522E-06,1.370312E-05,0.0001984099,0.003499397,0.02383981,0.06810136,0.1430784,0.2099966,0.2915738,0.3762685,0.3013293,0.1152782,0.06287603,0.05488019,0.04397248,0.01892444,0.0001817776,3.006793E-05,2.8307,-6630.461,4074
42859.8313065046,05/04/2017 19:57:04,05/04/2017 07:57:04.882 PM,882,1.749848,0.6989553,0.2795763,-2.866842,-2.307119,14.64815,29.14535,33.1762,48.16391,82.7838,92.68931,108.5483,105.3031,101.3019,104.1039,102.337,93.32015,90.77319,89.76675,82.36052,79.40321,81.57478,70.01526,52.93561,0.0003093813,0.0007532417,0.003944839,0.2240673,2.438026,8.700438,17.19974,25.88113,31.38424,38.8976,44.39698,43.14631,33.25036,28.23555,24.27706,21.80139,14.41155,0.3238958,0.003147029,9.614895E-06,1.586476E-05,-6.588646E-06,0.0001626822,0.0035269,0.02392213,0.06848834,0.1436965,0.2106103,0.2920283,0.3761757,0.3024829,0.1163893,0.06375694,0.05559929,0.04485015,0.01944704,0.0001875563,3.442009E-05,2.996541,5012.327,4074
42859.8313072222,05/04/2017 19:57:04,05/04/2017 07:57:04.944 PM,944,1.762043,0.9086576,-0.2096819,-2.866842,-2.167225,14.64254,29.13341,33.13007,48.12312,82.73427,92.69858,108.4408,105.2209,101.2367,104.0232,102.2689,93.24825,90.70896,89.70486,82.29405,79.3357,81.51802,69.96941,52.8954,0.0008959025,0.001717637,0.003865043,0.2125648,2.340857,8.328116,16.40466,24.66053,29.70699,36.73857,41.72378,40.27582,30.70105,25.70505,22.06897,19.7734,12.99041,0.2803327,0.002699658,4.845704E-06,3.21583E-06,8.662379E-06,8.047395E-05,0.0035043,0.02372148,0.06811852,0.1429421,0.2093503,0.2901562,0.3740248,0.3005391,0.115017,0.06254811,0.05458218,0.04430012,0.01907284,0.0001780821,3.359306E-05,2.964496,10,4074
42859.8313079398,05/04/2017 19:57:05,05/04/2017 07:57:05.006 PM,6,1.773849,0.9785607,0.5591593,-2.796863,-2.167225,14.63726,29.11678,33.09946,48.10942,82.65164,92.51482,108.3643,105.1369,101.1515,103.9429,102.1716,93.18704,90.64623,89.62608,82.22531,79.28434,81.45038,69.91283,52.85687,0.0002280534,0.001137157,0.003897653,0.2002901,2.176737,7.71859,15.17231,22.79951,27.35465,33.60616,38.26343,36.79661,27.76902,22.97084,19.72727,17.61296,11.51266,0.2387987,0.002280525,1.912776E-07,8.162084E-06,7.775447E-06,0.0001500562,0.003449422,0.02343244,0.0671581,0.1413262,0.2071189,0.2873072,0.370256,0.2964928,0.1121589,0.06043663,0.0528184,0.04285273,0.01827519,0.0001720233,3.700353E-05,2.805272,195704,4074
