GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),EuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),EuZRoll (°),EuZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),EuZ320 (µW/(cm² nm)),EuZ330 (µW/(cm² nm)),EuZ340 (µW/(cm² nm)),EuZ380 (µW/(cm² nm)),EuZ412 (µW/(cm² nm)),EuZ443 (µW/(cm² nm)),EuZ465 (µW/(cm² nm)),EuZ490 (µW/(cm² nm)),EuZ510 (µW/(cm² nm)),EuZ532 (µW/(cm² nm)),EuZ555 (µW/(cm² nm)),EuZ589 (µW/(cm² nm)),EuZ625 (µW/(cm² nm)),EuZ665 (µW/(cm² nm)),EuZ683 (µW/(cm² nm)),EuZ694 (µW/(cm² nm)),EuZ710 (µW/(cm² nm)),EuZ780 (µW/(cm² nm)),EuZ875 (µW/(cm² nm)),EuZTemp (°C),BioGPSPosition (position),BioShadePosition (position),Ed0Tilt (°),EdZTilt (°),EuZTilt (°),SolarZenithAngle (°),SolarAzimuthAngle (°)
43617.5735040625,06/01/2019 13:45:50,06/01/2019 01:45:50.751 PM,751,5.648534,5.570134,1.607768,5.109016,-2.167225,-3.917104,0,2.796863,17.25387,36.41194,37.97157,48.24252,85.03913,97.88588,104.2012,98.5453,93.87779,95.60303,94.02781,85.2845,81.52924,78.48469,71.81345,70.30653,70.72118,59.24013,44.62253,-0.0003211194,0.0003512111,-4.988357E-05,-0.001175306,0.01099907,0.2561071,1.151856,3.20166,5.359457,7.99759,10.47691,9.877754,4.552957,2.694367,1.957187,1.384651,0.3585715,0.0001464008,0.0001208279,-4.49189E-06,9.254157E-06,-1.895507E-06,1.717455E-05,1.773688E-06,0.0002176621,0.001252466,0.005218493,0.0105335,0.01803069,0.02760659,0.02332579,0.006773737,0.003047841,0.002257964,0.001403333,0.0003756692,1.14057E-05,3.101044E-06,5.269311,8.652409E-05,0.0002255235,-0.0001110931,-0.002401484,-8.685431E-05,0.001107457,0.007094532,0.0286723,0.05868222,0.1012549,0.1494296,0.1286723,0.03739878,0.01617611,0.01116458,0.006882272,0.001472551,7.312183E-05,-4.075103E-05,5.279854,9,-998,5.353474,-4.473409,2.796863,41.64368,117.4463
43617.573505787,06/01/2019 13:45:50,06/01/2019 01:45:50.9 PM,900,5.669143,5.590271,2.23717,5.31957,-2.167225,-3.987165,0,2.796863,17.272,36.44396,38.05994,48.26215,85.20336,97.63603,104.4256,98.72832,94.05345,95.78292,94.20528,85.44736,81.66785,78.5948,71.94016,70.42454,70.86655,59.35028,44.71743,-0.0003792556,0.0002588667,-0.0002365906,-0.0006381885,0.01024882,0.2510138,1.134592,3.164967,5.303633,7.924096,10.39103,9.782969,4.501548,2.648939,1.926361,1.361945,0.3507496,0.0001471259,7.725882E-05,9.915814E-06,1.416761E-06,-4.450138E-06,3.73799E-05,7.126426E-06,0.0002100319,0.001238882,0.005193424,0.01049112,0.0179828,0.02757019,0.0232895,0.006753026,0.003035668,0.002252899,0.001405524,0.0003744886,1.352811E-05,5.300716E-06,5.261206,-0.0005289929,0.0002862707,0.0001352766,0.0008064497,-8.615947E-05,0.001048001,0.00720362,0.02856481,0.05844704,0.1006877,0.1486271,0.1280582,0.03718624,0.01614225,0.01116529,0.006844565,0.001450114,-9.620158E-06,1.240043E-05,5.284407,134549,-998,5.765892,-4.534767,2.796863,41.64368,117.4463
43617.573505787,06/01/2019 13:45:50,06/01/2019 01:45:50.9 PM,900,5.689671,5.611034,-3.006814,5.038847,-2.167225,-3.917104,0,2.866842,17.28528,36.48495,38.08767,48.32072,85.31752,97.95929,104.5712,98.86899,94.19742,95.90857,94.33889,85.56993,81.77447,78.69862,72.03278,70.51109,70.95283,59.42439,44.78979,-9.664683E-05,4.238752E-05,-0.0004389754,0.003759825,0.01009052,0.2473372,1.12532,3.156085,5.304535,7.950554,10.44062,9.832705,4.53433,2.669553,1.944944,1.373647,0.3523068,0.0001547589,7.134034E-05,9.902869E-06,-2.813424E-07,1.032978E-05,2.330351E-05,5.095836E-06,0.0002093017,0.001216242,0.005168375,0.0104667,0.0179689,0.02754729,0.02327317,0.006748532,0.003043058,0.002254156,0.001401401,0.0003735397,1.457428E-05,1.578417E-06,5.264569,0.0004150343,0.0005482424,0.0001964912,0.0008830112,-0.0001563377,0.0008148335,0.006939237,0.02842567,0.0581704,0.1002373,0.1482047,0.127645,0.0370685,0.01602851,0.01109899,0.006801209,0.001383144,3.261363E-05,-3.715396E-05,5.278321,-6631.554,-998,-5.859876,-4.473409,2.866842,41.64368,117.4463
43617.5735065162,06/01/2019 13:45:50,06/01/2019 01:45:50.963 PM,963,5.709091,5.630479,-2.58695,4.968687,-2.097282,-3.84705,0,3.006814,17.30749,36.5426,38.13164,48.38405,85.49027,97.71877,104.824,99.09209,94.4091,96.14873,94.55978,85.77446,81.95406,78.87305,72.20464,70.67132,71.1422,59.56666,44.91477,0.0003379308,0.0006441392,0.0004040568,-0.000577546,0.009667664,0.2437259,1.11385,3.137478,5.284944,7.930644,10.43029,9.836003,4.525322,2.670972,1.940145,1.367746,0.3499075,0.000167824,0.0001088088,9.333293E-06,-2.215572E-06,-2.380404E-06,3.313678E-05,9.639151E-06,0.0002076102,0.001221598,0.005154906,0.01043614,0.01793159,0.02751449,0.02326858,0.006748009,0.00304416,0.002253351,0.001406,0.00037461,1.489294E-05,8.990469E-07,5.260097,3.165516E-05,0.0002855113,-0.0003075843,0.0008319701,3.891073E-05,0.001317344,0.006842277,0.02826203,0.05783337,0.09993233,0.1476923,0.127221,0.03690163,0.01599872,0.01098648,0.006812525,0.001433345,2.001683E-05,-4.496339E-06,5.286113,4959.981,-998,-5.595834,-4.378587,3.006814,41.64368,117.4463
43617.5735072685,06/01/2019 13:45:51,06/01/2019 01:45:51.028 PM,28,5.729496,5.65013,-6.72524,5.459978,-2.097282,-3.777001,0,3.076806,17.32439,36.57719,38.18003,48.45565,85.60487,98.11706,105.0145,99.27583,94.59348,96.32265,94.75455,85.93311,82.10188,79.02958,72.34053,70.79691,71.28048,59.67719,45.01685,0.0004199139,8.401816E-05,-6.967861E-05,0.002157135,0.009769426,0.2401138,1.1006,3.108735,5.245575,7.874405,10.36574,9.774724,4.474862,2.633137,1.91276,1.346906,0.3423248,0.000130944,0.000121101,1.101613E-05,1.189174E-05,-5.422032E-06,1.279676E-06,8.171636E-06,0.0002012334,0.001208585,0.0051088,0.01039,0.0178594,0.0274316,0.02321881,0.006723351,0.003028774,0.002240694,0.001399101,0.0003728814,1.513044E-05,1.106519E-06,5.261676,3.657928E-05,0.0002801959,-7.557679E-07,-0.002092685,-0.0001917743,0.0008266532,0.007001597,0.02813201,0.05740232,0.09944639,0.1470944,0.1267596,0.03670881,0.01597115,0.01098847,0.006779038,0.001415181,3.632365E-05,-9.465926E-08,5.28755,9,-998,-8.631255,-4.317281,3.076806,41.64368,117.4463
43617.5735080787,06/01/2019 13:45:51,06/01/2019 01:45:51.098 PM,98,5.74982,5.670899,-7.500041,4.337558,-2.027343,-3.706957,0.06989381,3.216805,17.34631,36.62843,38.2498,48.53516,85.78112,97.8561,105.2533,99.51655,94.81995,96.56477,94.97942,86.14589,82.28962,79.21633,72.5141,70.9552,71.45757,59.82551,45.13841,-0.0005512204,0.0006918252,0.0004632045,-0.001354346,0.009042395,0.2350461,1.083798,3.072678,5.190731,7.794384,10.26458,9.657372,4.421421,2.592353,1.876011,1.318262,0.3339064,0.0001506534,0.0001328469,7.106765E-06,-3.436397E-06,3.291423E-06,-4.579877E-06,1.386222E-05,0.0001980937,0.001199953,0.005074923,0.01031874,0.01776279,0.02730044,0.02311436,0.006678507,0.003006593,0.002224047,0.001391654,0.000369689,1.231058E-05,5.434963E-06,5.256752,5.627585E-06,0.0005922841,-1.074825E-05,-0.001605243,-0.0001149951,0.001077729,0.006909063,0.02788981,0.05715604,0.09886616,0.1463152,0.1260064,0.03649293,0.01581735,0.01085849,0.006764762,0.001413363,3.915169E-05,5.44767E-05,5.291737,134549,-998,-8.639438,-4.222414,3.217561,41.64368,117.4463
43617.5735086227,06/01/2019 13:45:51,06/01/2019 01:45:51.145 PM,145,5.769894,5.690485,-10.97035,5.670653,-1.957407,-3.63692,0.06989381,3.356823,17.36267,36.66466,38.28785,48.63719,85.94785,97.93444,105.4625,99.72256,95.01872,96.75468,95.17131,86.30917,82.44222,79.35789,72.64278,71.07632,71.59373,59.93899,45.24422,-0.0006078755,-0.0004700475,-0.0001582022,0.003453726,0.008695713,0.2286306,1.05886,3.009686,5.090169,7.655509,10.06485,9.459447,4.30012,2.509125,1.81406,1.273431,0.3202866,0.0001672007,7.268665E-05,1.306143E-05,5.742401E-06,-8.713454E-06,-3.502259E-06,4.560913E-06,0.0001898185,0.001180369,0.005021723,0.01024623,0.01764953,0.02716342,0.02298187,0.006629546,0.002982693,0.002207129,0.001378679,0.0003635064,1.534689E-05,2.941226E-06,5.270309,0.000128731,0.0004054868,-0.000194224,-0.002128414,4.759616E-05,0.0009047339,0.006908258,0.02771119,0.05687086,0.09800801,0.1452639,0.1250661,0.03615779,0.01567624,0.01079412,0.006643012,0.001368886,1.186342E-05,-2.782998E-05,5.289082,-6631.554,-998,-12.28689,-4.127723,3.357547,41.64368,117.4463
43617.5735095486,06/01/2019 13:45:51,06/01/2019 01:45:51.225 PM,225,5.789815,5.710717,-11.68318,3.566888,-1.957407,-3.566888,0.06989381,3.496861,17.38253,36.71563,38.35339,48.69617,86.11789,97.86961,105.677,99.93948,95.21393,96.96091,95.36785,86.48995,82.5999,79.51553,72.79206,71.22007,71.73821,60.06159,45.35245,-0.0009024817,-1.513843E-06,-0.0005415929,0.0003407522,0.008344817,0.2241818,1.041839,2.971037,5.032567,7.577472,9.973361,9.366895,4.236919,2.465477,1.781901,1.249329,0.3122669,0.0001202196,0.0001229481,-3.702249E-06,4.069418E-06,1.279835E-05,-9.429164E-07,1.429508E-05,0.0001890396,0.001145125,0.004947482,0.01010762,0.01743131,0.02684867,0.02268543,0.006509739,0.0029172,0.00215001,0.001344029,0.000354992,1.614054E-05,8.656887E-06,5.255252,0.0007139998,0.0004874954,-0.0005674494,0.0009340522,0.0003842434,0.001218183,0.007005217,0.02733204,0.05603366,0.09705517,0.1439169,0.1238205,0.03559853,0.01537197,0.01060008,0.006503573,0.001309017,3.576283E-05,-2.068316E-05,5.287941,4959.981,-998,-12.18726,-4.066249,3.497556,41.64368,117.4463
43617.5735102778,06/01/2019 13:45:51,06/01/2019 01:45:51.288 PM,288,5.809305,5.732224,-14.77091,4.337558,-1.957407,-3.496861,0.06989381,3.566888,17.3991,36.74353,38.39821,48.80118,86.2598,97.92961,105.8791,100.1373,95.41593,97.14751,95.57458,86.65472,82.76209,79.67131,72.92713,71.33708,71.87524,60.17646,45.46479,0.0001233081,0.0001211073,0.0007518166,0.001100225,0.008574606,0.2200085,1.023073,2.927028,4.96182,7.478724,9.83519,9.22529,4.15503,2.405284,1.735364,1.214828,0.3019143,0.0001743375,0.0001396759,1.203878E-05,5.150289E-06,6.891417E-06,-1.418865E-05,-2.217108E-07,0.0001778681,0.001119555,0.004857815,0.009944958,0.01716505,0.02646866,0.02234899,0.00637601,0.002839514,0.002093235,0.001308638,0.0003447086,1.438789E-05,1.879456E-06,5.25327,0.0003960412,0.0003751132,-0.000836923,-0.0002424452,2.01502E-05,0.000885751,0.006534904,0.02701999,0.05544509,0.09608589,0.1425292,0.1224562,0.03513962,0.01511518,0.01034353,0.006410019,0.001301859,2.583453E-05,-9.560637E-06,5.289849,9,-998,-15.34223,-4.005059,3.567569,41.64368,117.4463
43617.5735111111,06/01/2019 13:45:51,06/01/2019 01:45:51.36 PM,360,5.829436,5.753651,-14.8432,3.076806,-1.887474,-3.426839,0.1397877,3.63692,17.41197,36.78123,38.41978,48.84639,86.38775,97.99863,106.0388,100.3056,95.57879,97.30537,95.74068,86.79588,82.89362,79.79153,73.04719,71.44718,71.98241,60.27475,45.55656,0.0001264503,-0.0002603806,0.0004738938,0.000794126,0.008417128,0.2173953,1.015094,2.907732,4.939251,7.438503,9.819686,9.222252,4.143922,2.39393,1.727689,1.20886,0.2987902,0.0001729254,2.79534E-05,1.07184E-05,7.083801E-06,-5.980398E-06,1.050678E-05,4.011913E-07,0.0001822352,0.00110413,0.004782865,0.009800626,0.01693469,0.02612041,0.02204341,0.006260289,0.002775074,0.002052922,0.001276684,0.0003370254,1.473662E-05,-1.973022E-06,5.255599,-6.119997E-05,-0.00020789,0.0005123886,-0.0009366043,-0.0001246732,0.001087042,0.006564676,0.02657862,0.05481214,0.09501675,0.1409254,0.1210265,0.0345882,0.01487961,0.01024207,0.006280412,0.001298281,-5.867003E-06,-3.843187E-05,5.286443,134549,-998,-15.13171,-3.910094,3.639591,41.64368,117.4463
43617.5735118056,06/01/2019 13:45:51,06/01/2019 01:45:51.42 PM,420,5.85032,5.773613,-16.80478,2.516986,-1.887474,-3.426839,0.1397877,3.706957,17.42494,36.81307,38.49673,48.92738,86.5067,98.14283,106.187,100.4445,95.71224,97.44227,95.88429,86.9235,83.0065,79.90193,73.14563,71.54226,72.08887,60.36404,45.64519,-0.0001459701,0.0007031789,0.0002707966,0.001077123,0.007606137,0.2146666,1.006701,2.891773,4.920011,7.450885,9.808689,9.19656,4.132679,2.386294,1.721711,1.203322,0.2962938,0.0001556749,0.0001217384,-3.624579E-06,1.823702E-06,-9.888962E-06,3.522468E-05,7.897135E-06,0.000181239,0.001082301,0.004723466,0.009657154,0.01671776,0.02579089,0.02174305,0.006144966,0.002718427,0.00200256,0.001248215,0.0003321399,1.235567E-05,2.579166E-06,5.256439,0.0001167724,5.163502E-05,0.000497274,-0.001270924,-0.0001119676,0.001207028,0.006248854,0.02633193,0.05394693,0.0939247,0.1395129,0.1196337,0.03406346,0.01464844,0.01006718,0.006171925,0.001240001,1.177714E-05,-7.904092E-06,5.280446,-6631.554,-998,-16.97172,-3.910094,3.709577,41.64368,117.4463
43617.5735126273,06/01/2019 13:45:51,06/01/2019 01:45:51.491 PM,491,5.869238,5.79359,-17.75637,2.726888,-1.817544,-3.286811,0.1397877,3.706957,17.43728,36.84327,38.50434,49.00942,86.62828,98.20097,106.3252,100.5794,95.85747,97.58076,96.02187,87.04086,83.11082,80.0095,73.24786,71.63107,72.18829,60.45171,45.72343,0.0004312449,0.0002437283,-4.988345E-06,0.001775954,0.007904455,0.2120505,0.9970369,2.872788,4.89127,7.413641,9.746562,9.144654,4.09292,2.36562,1.70441,1.189931,0.2918657,0.0001661321,0.0001145452,2.265361E-06,-9.404875E-06,3.39428E-06,7.004526E-06,2.459937E-06,0.000184184,0.001056366,0.004647367,0.009526993,0.01649198,0.02546855,0.02144419,0.006049998,0.002668395,0.001970565,0.001223869,0.0003224572,1.27074E-05,1.883524E-06,5.248959,2.46207E-05,-0.0002202082,-0.0001556815,0.0009953016,4.968066E-05,0.0008724988,0.006318053,0.02595019,0.0533389,0.09287999,0.137964,0.1182249,0.03349349,0.01443956,0.009804718,0.006028172,0.001259882,2.135416E-05,-8.80336E-06,5.281779,4959.981,-998,-17.93925,-3.753948,3.709577,41.64368,117.4463
43617.5735132176,06/01/2019 13:45:51,06/01/2019 01:45:51.542 PM,542,5.888635,5.81316,-17.46305,0.7688549,-1.817544,-3.286811,0.1397877,3.777001,17.4438,36.84775,38.54705,49.04939,86.6858,98.26763,106.4218,100.6672,95.93958,97.6554,96.0946,87.10816,83.17081,80.07057,73.29861,71.68719,72.24052,60.5014,45.77129,1.599673E-05,4.919981E-05,0.0005572707,0.004790745,0.008016276,0.2107738,0.9927897,2.862724,4.881062,7.402366,9.767344,9.156198,4.097052,2.360446,1.701594,1.187901,0.2909653,0.0001914736,8.663732E-05,1.321677E-05,-5.591681E-06,-5.804072E-06,3.306943E-05,-2.649975E-06,0.0001702379,0.0010562,0.004585623,0.009406603,0.01628538,0.02516076,0.02117117,0.005955748,0.002627803,0.001932405,0.001202277,0.0003189558,1.107673E-05,2.156085E-06,5.254993,0.001117779,0.0003022167,0.0004950067,-0.0004287453,-9.86665E-05,0.0009881872,0.005943626,0.02559376,0.05262484,0.09182145,0.1362061,0.1168231,0.03306554,0.01418253,0.009678082,0.005901263,0.001199387,3.395096E-05,2.598411E-05,5.280938,9,-998,-17.47796,-3.753948,3.779571,41.64368,117.4463
43617.5735143519,06/01/2019 13:45:51,06/01/2019 01:45:51.64 PM,640,5.908977,5.832886,-18.49181,2.307119,-1.747616,-3.216805,0.2096819,3.84705,17.45006,36.85992,38.52676,49.14114,86.75578,98.29458,106.4485,100.7204,95.99995,97.71501,96.16341,87.16469,83.21771,80.12635,73.34699,71.72796,72.28772,60.54008,45.81326,3.599262E-05,0.0003913278,0.0002102236,0.001025144,0.007998864,0.2099039,0.9916079,2.86678,4.898181,7.438073,9.828482,9.232146,4.140129,2.387954,1.723009,1.202175,0.2939688,0.0001383098,0.0001377537,4.711954E-06,9.646033E-07,8.434273E-06,3.192446E-05,-3.885222E-06,0.0001682786,0.001038236,0.00453675,0.009300304,0.01610068,0.02488996,0.02091147,0.005885506,0.002595075,0.001910297,0.001193091,0.0003133397,1.104581E-05,1.549941E-06,5.250053,-4.924146E-06,0.0001230128,0.0004186775,-0.0003120799,-8.029197E-06,0.0009702788,0.005951135,0.02516342,0.05192987,0.09053418,0.1346152,0.1152568,0.03259517,0.01395519,0.00960445,0.005825604,0.001253407,1.78167E-05,-2.588945E-05,5.285521,134549,-998,-18.61632,-3.659124,3.852726,41.64368,117.4463
43617.5735147106,06/01/2019 13:45:51,06/01/2019 01:45:51.671 PM,671,5.928881,5.852934,-18.12371,-0.7688549,-1.747616,-3.216805,0.2096819,3.84705,17.45183,36.8623,38.54789,49.10155,86.78246,98.33902,106.5061,100.7489,96.03754,97.73608,96.18911,87.19166,83.23466,80.1363,73.37025,71.74298,72.3098,60.54833,45.83426,0.0006958575,-0.0002687068,5.986029E-05,-0.0001270602,0.007918383,0.2074784,0.9827134,2.84427,4.870389,7.405637,9.756899,9.175553,4.105721,2.37503,1.711439,1.191738,0.2901195,0.0001684219,0.0001203271,4.02731E-06,-1.10025E-06,1.851426E-06,-5.186041E-06,3.272877E-06,0.0001720025,0.00103253,0.004478822,0.009176025,0.01592369,0.02459725,0.0206186,0.005798561,0.002562928,0.001891972,0.001173292,0.0003103054,1.245488E-05,-2.591371E-06,5.251544,0.0001702344,-0.0001541457,0.0001352766,0.001102488,0.0004457363,0.0009634736,0.005476397,0.02479216,0.05118197,0.08933449,0.132703,0.1134767,0.03191407,0.01360873,0.009345969,0.005699249,0.001181665,6.854902E-05,-2.428023E-05,5.279709,-6631.554,-998,-18.13794,-3.659124,3.852726,41.64368,117.4463
43617.5735154398,06/01/2019 13:45:51,06/01/2019 01:45:51.734 PM,734,5.948598,5.873281,-19.0085,0.7688549,-1.747616,-3.216805,0.2096819,3.917104,17.45564,36.88106,38.55677,49.19894,86.80214,98.3343,106.5099,100.7814,96.06096,97.75195,96.21633,87.21402,83.25597,80.16119,73.39455,71.76665,72.32177,60.57095,45.85873,-9.997921E-06,-0.0004223615,-0.000305715,0.003029229,0.007421575,0.2043253,0.9703038,2.813866,4.818977,7.329124,9.66981,9.094224,4.05621,2.335243,1.681527,1.170546,0.2840959,9.777863E-05,0.0001371265,1.307438E-05,8.892431E-07,-6.386929E-06,-1.414375E-06,7.390369E-07,0.0001703501,0.001013498,0.004412112,0.009048893,0.01566493,0.024227,0.02026808,0.005681895,0.002504076,0.001851435,0.001145422,0.0003022802,1.038272E-05,-3.010383E-06,5.254631,-0.000243862,7.061848E-05,0.0005471524,0.002028884,0.0001587697,0.0008692751,0.005774919,0.02430803,0.0503726,0.08769105,0.1308066,0.1117718,0.03128074,0.01334201,0.009078237,0.005599022,0.001136905,4.154355E-05,-2.812748E-05,5.287279,4959.981,-998,-19.02188,-3.659124,3.922678,41.6412,117.4511
43617.5735164005,06/01/2019 13:45:51,06/01/2019 01:45:51.817 PM,817,5.968625,5.89187,-17.75637,-1.607768,-1.677691,-3.286811,0.2096819,3.84705,17.45483,36.87579,38.51702,49.15305,86.77961,98.31561,106.5282,100.7754,96.06684,97.77075,96.22488,87.20958,83.2574,80.16205,73.39107,71.76684,72.33792,60.5713,45.87056,0.001211085,1.13538E-05,0.0004461016,0.001426539,0.007453689,0.2023246,0.9626115,2.795808,4.792444,7.29198,9.642871,9.060025,4.038328,2.321468,1.671019,1.162596,0.2813201,0.0001548352,0.0001453212,1.86407E-06,8.229266E-06,4.540401E-06,3.508997E-05,-4.52924E-06,0.0001678162,0.0009835331,0.004310026,0.008859189,0.01536176,0.02375983,0.01981881,0.005529456,0.002430763,0.001789969,0.001107526,0.0002953032,1.386309E-05,-4.474894E-07,5.24314,-0.0002940413,0.0004153582,0.0002841566,-0.001561858,-6.496703E-05,0.0009699205,0.005751182,0.02390777,0.04953285,0.08647932,0.128808,0.1100884,0.0307378,0.01304346,0.008934057,0.005449941,0.001177064,1.164773E-05,1.845866E-05,5.276418,9,-998,-17.82015,-3.688557,3.852726,41.6412,117.4511
43617.5735172917,06/01/2019 13:45:51,06/01/2019 01:45:51.894 PM,894,5.988919,5.912578,-18.05018,-1.118372,-1.747616,-3.216805,0.2096819,3.84705,17.45647,36.89917,38.55762,49.22624,86.80499,98.28962,106.56,100.7982,96.09014,97.78077,96.2457,87.23524,83.28654,80.18487,73.41724,71.79122,72.35446,60.58855,45.8937,0.0003685171,-0.0007009082,-0.0004482395,0.00413523,0.007596464,0.200001,0.9511957,2.76619,4.748903,7.222498,9.566339,8.977305,3.989832,2.292683,1.64909,1.146121,0.2765743,0.0001462863,0.0001353509,-2.588991E-08,-2.230643E-06,2.336323E-06,-2.020536E-05,1.08744E-05,0.0001621574,0.0009562552,0.004230683,0.008692759,0.01504916,0.02328996,0.01942597,0.005383682,0.002358248,0.001740416,0.001076503,0.0002878849,1.121931E-05,3.063269E-06,5.244691,0.0008497652,-0.0003697979,-0.0006197031,-0.0009085317,-4.655391E-05,0.001107815,0.005522664,0.0235135,0.04863982,0.08520201,0.1268316,0.108286,0.03017727,0.01270316,0.008708987,0.00530132,0.00105846,2.873106E-05,-4.392214E-05,5.266324,134550,-998,-18.08043,-3.659124,3.852726,41.6412,117.4511
43617.5735194444,06/01/2019 13:45:52,06/01/2019 01:45:52.08 PM,80,6.00915,5.933426,-16.36721,-1.957407,-1.677691,-3.286811,0.2795763,3.84705,17.45788,36.87035,38.56777,49.21307,86.8122,98.25322,106.5446,100.812,96.07997,97.79777,96.25601,87.24525,83.29653,80.20486,73.43139,71.80596,72.3763,60.60324,45.91432,0.0005892126,0.0001583045,4.346998E-05,-0.0001530498,0.007248233,0.1986264,0.9465457,2.75735,4.730604,7.207547,9.547315,8.961162,3.98482,2.280568,1.639433,1.140378,0.2750347,0.0001435384,0.000108308,9.501577E-06,7.904382E-07,6.045471E-06,-1.656839E-05,-2.312129E-06,0.0001559875,0.000936266,0.004154693,0.00852893,0.01479771,0.02288016,0.01906279,0.005268326,0.002305923,0.001693837,0.001049424,0.0002801759,9.43446E-06,-4.088427E-06,5.24958,-0.0001329517,-6.682179E-05,-0.0001821323,0.001161185,-0.0001351453,0.001166834,0.005429727,0.02317056,0.0478459,0.08399288,0.1251449,0.10659,0.0295997,0.01251985,0.008569629,0.005317308,0.001116115,-5.608175E-07,-3.104841E-05,5.280779,-6631.554,-998,-16.47168,-3.688557,3.857135,41.6412,117.4511
43617.5735194444,06/01/2019 13:45:52,06/01/2019 01:45:52.08 PM,80,6.028681,5.952922,-16.44007,-2.936826,-1.677691,-3.216805,0.2096819,3.917104,17.46088,36.88545,38.5775,49.22617,86.81657,98.34162,106.6116,100.8625,96.12794,97.85266,96.30216,87.31586,83.36163,80.26873,73.49555,71.86813,72.44469,60.65842,45.96428,-0.0002119566,-0.0001435986,0.0002394411,0.001839484,0.007226953,0.1980227,0.9453235,2.759246,4.740186,7.228226,9.587561,9.019403,4.010896,2.303198,1.657413,1.152337,0.2778154,0.0001194563,0.0001335753,-1.519735E-05,1.624752E-05,3.694454E-07,-2.350557E-05,3.684626E-06,0.0001607092,0.0009225535,0.004091139,0.008401561,0.01456976,0.02253815,0.01878072,0.005174146,0.00226359,0.00166594,0.001031024,0.0002765826,1.354314E-05,1.472647E-06,5.244938,-0.0001765655,0.0001245315,8.388663E-05,0.001926802,-0.0002115771,0.0006880419,0.005034648,0.02259738,0.04728007,0.08257122,0.1233613,0.1051093,0.02910911,0.01227909,0.00836197,0.005092041,0.001095438,1.807554E-05,2.233971E-05,5.279032,4959.981,-998,-16.67309,-3.626386,3.922678,41.6412,117.4511
