GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),EuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),EuZRoll (°),EuZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),EuZ320 (µW/(cm² nm)),EuZ330 (µW/(cm² nm)),EuZ340 (µW/(cm² nm)),EuZ380 (µW/(cm² nm)),EuZ412 (µW/(cm² nm)),EuZ443 (µW/(cm² nm)),EuZ465 (µW/(cm² nm)),EuZ490 (µW/(cm² nm)),EuZ510 (µW/(cm² nm)),EuZ532 (µW/(cm² nm)),EuZ555 (µW/(cm² nm)),EuZ589 (µW/(cm² nm)),EuZ625 (µW/(cm² nm)),EuZ665 (µW/(cm² nm)),EuZ683 (µW/(cm² nm)),EuZ694 (µW/(cm² nm)),EuZ710 (µW/(cm² nm)),EuZ780 (µW/(cm² nm)),EuZ875 (µW/(cm² nm)),EuZTemp (°C),BioGPSPosition (position),BioShadePosition (position),Ed0Tilt (°),EdZTilt (°),EuZTilt (°),SolarZenithAngle (°),SolarAzimuthAngle (°)
43617.5642005903,06/01/2019 13:32:26,06/01/2019 01:32:26.931 PM,931,9.777936,9.675311,-9.478851,-7.711585,-2.23717,-3.566888,-0.5591593,3.496861,19.6003,42.29843,45.15514,61.84497,112.9295,132.0203,145.6103,140.3682,135.791,139.8124,139.0761,128.3067,124.2008,121.1476,111.5133,109.7271,111.2508,94.87848,72.8764,0.0001699652,2.724912E-05,0.0002985888,-0.002928159,0.0002433747,0.006745034,0.07401251,0.4082606,0.9878927,1.860482,2.948591,2.713542,0.720737,0.2885155,0.1773726,0.0980992,0.01035902,3.003582E-05,3.951718E-05,5.527484E-06,3.751232E-06,-9.477535E-06,6.997788E-05,-4.223068E-07,1.199904E-05,6.821322E-05,0.0005513636,0.001513419,0.003218452,0.005798084,0.004549207,0.0007037334,0.0002417307,0.0001847071,0.0001129458,4.61063E-05,5.032456E-06,9.560001E-07,5.25005,-0.000161793,-0.0001055481,-0.0004292577,0.001276028,1.424411E-05,0.0001264335,7.684337E-05,0.002780718,0.007736689,0.01682992,0.02963375,0.02313374,0.003594872,0.001146624,0.0007844366,0.0004302689,8.790521E-05,-1.55303E-05,-2.513217E-05,5.039245,-6631.154,-998,-12.13234,-4.207354,-3.541066,43.58168,113.8767
43617.5642016782,06/01/2019 13:32:27,06/01/2019 01:32:27.025 PM,25,9.798441,9.696085,-9.620604,-7.711585,-2.307119,-3.566888,-0.4892626,3.356823,19.59151,42.27226,45.20104,61.80166,112.849,132.1659,145.5107,140.2759,135.6824,139.6971,138.9443,128.1957,124.0957,121.0573,111.4197,109.6281,111.1373,94.79254,72.79762,0.0002332856,-0.0003527249,0.0002729344,0.00193478,-0.0001656031,0.006628468,0.07318021,0.4031507,0.977007,1.841185,2.919543,2.685121,0.710937,0.283746,0.1741937,0.09626778,0.01012355,1.628372E-05,7.511906E-06,2.718435E-06,6.933082E-06,1.453712E-05,-1.232527E-05,4.497566E-06,4.441835E-06,7.820778E-05,0.0005400365,0.001501666,0.00318363,0.005747978,0.00449942,0.0006953398,0.000237705,0.0001767624,0.0001145286,4.269687E-05,5.179762E-06,2.839524E-06,5.246816,0.0003742344,-0.0006994593,-0.0003589743,0.001513369,-8.129563E-05,-1.289407E-05,0.0001371915,0.002681878,0.007740509,0.01668762,0.0293718,0.0229099,0.00353942,0.001128064,0.0007503196,0.0004133608,0.000108777,-1.785985E-05,-5.357744E-05,5.045598,5000.061,-998,-12.24083,-4.244768,-3.39213,43.58168,113.8767
43617.5642020949,06/01/2019 13:32:27,06/01/2019 01:32:27.061 PM,61,9.819289,9.716212,-8.488172,-7.500041,-2.307119,-3.63692,-0.5591593,3.286811,19.57203,42.23576,45.09425,61.7229,112.6695,131.8317,145.2356,139.9998,135.4024,139.3934,138.6446,127.9248,123.8073,120.7928,111.1707,109.3784,110.8839,94.57312,72.61986,-3.932526E-05,-0.0004889705,3.349325E-05,-0.0001559373,0.0002812932,0.0066336,0.07195372,0.3986408,0.9678069,1.825653,2.896467,2.66256,0.7032514,0.28015,0.1719931,0.09491436,0.009975486,6.247604E-05,3.969928E-05,-1.877015E-06,1.486091E-05,1.050611E-05,-3.401235E-05,-4.33166E-06,1.515092E-05,7.328105E-05,0.0005331723,0.001492209,0.003155822,0.0057059,0.004463973,0.0006841183,0.0002348949,0.0001724974,0.0001067675,4.378186E-05,2.528253E-06,3.051065E-07,5.240613,0.0003742344,-0.0003653503,0.0002323346,0.001089728,-0.0001559903,-0.0002037979,0.0002558763,0.002682694,0.007844545,0.0165946,0.02913844,0.02270613,0.003575331,0.001116493,0.0007462074,0.0003300044,9.315629E-05,1.121633E-06,-5.821576E-06,5.035961,8,-998,-11.2554,-4.303657,-3.333829,43.58168,113.8767
43617.5642031019,06/01/2019 13:32:27,06/01/2019 01:32:27.148 PM,148,9.838716,9.735783,-7.993807,-7.07726,-2.377071,-3.706957,-0.5591593,3.286811,19.54595,42.17472,45.02744,61.5985,112.3937,131.6638,144.8278,139.6012,135.0453,139.0035,138.2436,127.5601,123.4522,120.4477,110.8463,109.0541,110.528,94.29411,72.37695,-0.000442576,-0.0001907439,0.0007418399,0.001103113,-0.0002209332,0.006850603,0.07107831,0.394635,0.9590024,1.811184,2.876046,2.643796,0.6967335,0.2772109,0.1700824,0.09387374,0.009778822,1.613833E-05,3.350765E-05,2.006463E-06,1.009819E-05,1.908732E-05,-4.849284E-06,1.179292E-05,1.057522E-05,5.818187E-05,0.0005345396,0.001468855,0.003127479,0.005658451,0.00442324,0.0006747105,0.0002321431,0.0001751055,0.0001119095,4.081746E-05,6.331155E-06,2.380411E-06,5.242376,0.0003587585,-3.720758E-05,0.0002433468,0.0006303577,0.0001715249,7.163372E-05,0.0003255354,0.002651109,0.007443132,0.0164356,0.029003,0.0224506,0.003546869,0.001137953,0.0006401938,0.0003919601,0.0001126964,1.84638E-05,-4.008842E-05,5.036936,133225,-998,-10.6165,-4.400063,-3.333829,43.58168,113.8767
43617.5642044792,06/01/2019 13:32:27,06/01/2019 01:32:27.267 PM,267,9.860077,9.756166,-7.07726,-6.514151,-2.377071,-3.777001,-0.5591593,3.146803,19.51023,42.08715,44.88071,61.41972,112.0576,131.2157,144.336,139.072,134.5461,138.4745,137.72,127.0665,122.9651,119.9714,110.3982,108.6101,110.0805,93.88644,72.05834,-0.0001932937,-0.0003338019,0.0002722217,0.001917453,0.0001957831,0.006556989,0.06995006,0.3907687,0.9508863,1.797423,2.856508,2.624241,0.6904568,0.2744247,0.1682598,0.09269923,0.009604535,-4.84695E-06,1.666278E-05,-8.763715E-06,1.449918E-05,1.941268E-05,3.963243E-05,4.487009E-06,5.56316E-07,8.328787E-05,0.0005215595,0.001457384,0.003103786,0.005612219,0.004383348,0.000666355,0.0002302279,0.000173285,0.0001096183,4.087263E-05,1.274648E-06,3.757103E-06,5.249336,0.0005114067,-2.809554E-05,0.0004776248,-0.001607795,-0.0003073153,-0.0001500727,0.0002469103,0.00247249,0.007293808,0.01615745,0.02863545,0.02217152,0.003343358,0.001089074,0.0007036093,0.0003785013,0.0001020175,-2.683291E-05,-3.066977E-05,5.037735,-6631.154,-998,-9.57445,-4.459098,-3.195899,43.58168,113.8767
43617.5642044792,06/01/2019 13:32:27,06/01/2019 01:32:27.267 PM,267,9.880279,9.776072,-5.670653,-5.459978,-2.377071,-3.84705,-0.5591593,3.076806,19.46442,41.97882,44.79784,61.21108,111.6089,130.8039,143.6843,138.4467,133.8959,137.8217,137.0576,126.4705,122.3647,119.348,109.8517,108.069,109.514,93.40858,71.66255,-0.0001286403,-0.0006297576,0.0003734142,0.0008287788,-1.857231E-05,0.00638654,0.06900128,0.3865364,0.9420455,1.782089,2.83435,2.601268,0.6828389,0.2708912,0.1660605,0.09137651,0.009397384,2.050004E-05,6.555845E-06,1.695785E-06,-1.883989E-06,1.586936E-05,-1.72419E-05,6.229021E-07,4.733902E-06,7.158155E-05,0.0005138041,0.001437641,0.003074761,0.00557162,0.004351201,0.000660743,0.0002238826,0.0001654436,0.0001077076,4.169648E-05,4.521394E-06,3.148698E-06,5.240237,0.000535324,-0.0006606245,-0.0002765992,0.0006737427,-9.380266E-05,-8.954215E-06,0.0002405881,0.002553631,0.007450408,0.01612466,0.0284462,0.02201936,0.00334142,0.001067372,0.0007223705,0.0004245451,9.582603E-05,1.993055E-05,-2.883067E-05,5.039079,5000.061,-998,-7.847409,-4.518451,-3.12701,43.58168,113.8767
43617.5642051968,06/01/2019 13:32:27,06/01/2019 01:32:27.329 PM,329,9.900713,9.797591,-4.968687,-4.828386,-2.377071,-3.917104,-0.5591593,3.006814,19.40891,41.85063,44.63336,60.9122,111.0996,130.2168,142.9497,137.7144,133.1328,137.0659,136.3055,125.7521,121.6729,118.6168,109.2133,107.4439,108.8776,92.81167,71.20712,-0.0005952113,-0.0004814012,-0.000241579,-0.0008114525,-0.0001570908,0.006024381,0.06823156,0.3823332,0.9339449,1.767879,2.812766,2.580736,0.6755524,0.2675348,0.1637951,0.09010035,0.009266703,-2.671545E-06,2.135203E-05,8.051745E-06,9.921627E-06,1.125549E-05,2.047476E-05,2.364918E-06,1.734141E-05,5.849477E-05,0.0005095364,0.001425043,0.00305864,0.005536402,0.004312642,0.0006531762,0.0002265545,0.0001657965,0.0001075939,4.326327E-05,4.969324E-06,5.003745E-06,5.238596,-0.0009271445,0.0002285609,0.000528259,0.001720085,-0.0004631071,-8.66768E-05,0.0003846191,0.002428516,0.007373654,0.01601785,0.02816344,0.02189519,0.003359069,0.00108641,0.0007041876,0.0003531626,0.0001445059,2.027567E-06,1.462494E-05,5.033774,8,-998,-6.911515,-4.578107,-3.058176,43.58168,113.8767
43617.5642066435,06/01/2019 13:32:27,06/01/2019 01:32:27.454 PM,454,9.920833,9.819834,-3.146803,-2.726888,-2.377071,-3.917104,-0.5591593,2.936826,19.34529,41.69041,44.44477,60.6121,110.5098,129.5603,142.108,136.8749,132.2867,136.1791,135.4422,124.946,120.8667,117.8122,108.4789,106.7131,108.1231,92.10384,70.68771,-7.331816E-06,-0.0001786332,0.0001795808,0.002388153,-4.759156E-05,0.006169538,0.06727201,0.3789183,0.9270777,1.756231,2.796462,2.565732,0.6702662,0.2650364,0.1621517,0.08910189,0.009141402,6.755198E-06,-7.830592E-06,1.390285E-05,5.998622E-06,8.904475E-06,7.691506E-05,8.942345E-06,1.276571E-05,7.748993E-05,0.0005090896,0.001410075,0.003032115,0.005498365,0.004285924,0.0006449737,0.000220789,0.0001675943,0.0001048698,4.351337E-05,4.094507E-06,8.441279E-06,5.239856,-0.0001681241,0.0003462584,0.0002153846,0.002975697,0.0002881247,-0.0001149721,0.0004292767,0.002460781,0.007363104,0.01585833,0.02806711,0.0217033,0.00336736,0.001053566,0.0006470687,0.0004082949,7.776279E-05,3.300189E-05,5.632258E-06,5.025001,133225,-998,-4.160343,-4.578107,-2.9894,43.58168,113.8767
43617.5642066435,06/01/2019 13:32:27,06/01/2019 01:32:27.454 PM,454,9.942005,9.840285,-1.607768,-2.097282,-2.377071,-3.917104,-0.5591593,2.866842,19.27386,41.53284,44.29297,60.1034,109.8588,128.8983,141.1878,135.9681,131.3894,135.2607,134.4992,124.0012,120.0069,116.9514,107.6812,105.9464,107.3333,91.40215,70.12602,-0.0003672581,0.000142301,0.0004003354,0.001504508,1.625078E-05,0.006383241,0.06627806,0.3757857,0.9208154,1.745602,2.781775,2.551882,0.6652722,0.2627787,0.1607914,0.08823494,0.009061572,2.137238E-05,5.599784E-06,1.055012E-05,3.30075E-06,7.846518E-06,7.97438E-05,9.185172E-06,2.077318E-05,4.349376E-05,0.0005015247,0.001397975,0.003004756,0.005458467,0.004250726,0.0006391308,0.000218384,0.0001628429,0.0001022769,3.968835E-05,4.103526E-06,6.708274E-06,5.237494,0.0006478757,0.0001336436,0.0009718757,0.001709877,4.03004E-05,0.0001060179,0.0003914585,0.002482837,0.007268527,0.01558639,0.02777018,0.02150584,0.003332393,0.001039615,0.0007296308,0.000424282,0.0001024395,3.17077E-05,1.779604E-05,5.030705,-6631.154,-998,-2.641761,-4.578107,-2.920685,43.58168,113.8767
43617.5642073727,06/01/2019 13:32:27,06/01/2019 01:32:27.517 PM,517,9.964173,9.859546,-0.5591593,0.2795763,-2.377071,-3.987165,-0.4892626,2.866842,19.19996,41.36092,44.06464,59.755,109.1846,128.2317,140.2238,135.0112,130.4377,134.2646,133.512,122.9939,119.0959,116.048,106.847,105.1259,106.4737,90.65292,69.54987,0.0008111671,0.000268166,0.0003983559,-0.0008316663,9.440928E-05,0.006181268,0.06601154,0.3728898,0.9148703,1.735838,2.767761,2.539413,0.6607509,0.2607153,0.1594362,0.08745054,0.00895552,3.289819E-05,6.607877E-06,-7.175188E-06,2.486866E-06,5.965705E-06,8.924032E-05,9.860863E-06,1.333767E-05,6.237847E-05,0.0004943417,0.00138979,0.002987845,0.005417298,0.00421284,0.0006319813,0.0002174308,0.0001568491,0.0001065882,4.045702E-05,3.066371E-06,4.637618E-06,5.233197,-0.0001850069,0.0003227189,0.0007035897,0.001319413,-6.600927E-05,0.0001780098,0.000234151,0.002330523,0.00701023,0.01561873,0.02760457,0.0212667,0.003263933,0.00101646,0.0007256473,0.0004363874,7.691076E-05,1.28125E-05,3.010181E-05,5.021666,5000.061,-998,-0.6251496,-4.638058,-2.908155,43.58168,113.8767
43617.5642082639,06/01/2019 13:32:27,06/01/2019 01:32:27.594 PM,594,9.984334,9.880389,1.118372,0.8387555,-2.377071,-3.987165,-0.5591593,2.866842,19.12037,41.20335,43.85745,59.31745,108.469,127.4994,139.2182,134.0134,129.4438,133.2786,132.462,122.0049,118.1335,115.088,105.9543,104.2554,105.5918,89.86374,68.91671,0.0006292045,-0.0002157223,-0.000224476,-0.0004562615,0.0001087807,0.005853564,0.06498151,0.3699746,0.9086281,1.725325,2.753182,2.524868,0.6556545,0.2584289,0.1580235,0.08664084,0.008753205,5.381259E-05,1.456855E-06,7.585728E-06,9.314444E-06,6.377133E-06,0.0001016329,1.577316E-05,2.762456E-05,7.014587E-05,0.0004946876,0.001381316,0.002966464,0.005388181,0.004182866,0.0006237152,0.0002141514,0.0001590235,0.0001035537,4.017751E-05,3.093427E-06,4.588801E-06,5.232257,2.110341E-05,0.0003158848,0.0007194601,0.001773679,0.0001302814,0.0002073796,0.000633656,0.002357585,0.006991521,0.01543916,0.02747505,0.02127361,0.003302709,0.001029297,0.0006369813,0.0003314664,7.458185E-05,-1.609111E-05,2.920254E-05,5.022287,8,-998,1.397823,-4.638058,-2.920685,43.58168,113.8767
43617.5642088542,06/01/2019 13:32:27,06/01/2019 01:32:27.645 PM,645,10.00415,9.900426,2.167225,3.426839,-2.377071,-4.057231,-0.4892626,2.866842,19.03868,40.99684,43.60587,58.9397,107.6857,126.816,138.148,132.9672,128.3907,132.1661,131.2975,120.9728,117.1299,114.0884,104.9568,103.3408,104.6513,89.03951,68.25193,-0.0001676693,-0.0001536548,0.0002614305,-0.001920341,0.0002275108,0.005724903,0.0643146,0.3664489,0.9006321,1.710922,2.731343,2.502796,0.6480853,0.2547243,0.1556473,0.08511423,0.008639286,2.717345E-05,-2.0448E-05,1.023759E-05,1.44389E-05,4.61387E-06,2.673842E-05,-2.53384E-07,5.960308E-06,6.121889E-05,0.0004903065,0.001367382,0.002942801,0.00535842,0.004148416,0.0006180413,0.0002127201,0.0001592592,0.0001035318,4.14364E-05,4.551457E-06,5.630231E-06,5.231984,-0.0004751289,0.0007912307,0.0002871794,0.001120352,9.380283E-06,-0.0002790134,0.0008159074,0.00230517,0.00701464,0.01542726,0.02719302,0.02107548,0.003152483,0.001032979,0.0006444987,0.0003627022,6.140363E-05,8.843645E-06,1.112252E-05,5.028361,133225,-998,4.051881,-4.698291,-2.908155,43.58168,113.8767
43617.5642096412,06/01/2019 13:32:27,06/01/2019 01:32:27.713 PM,713,10.02426,9.920427,3.777001,4.407657,-2.377071,-4.057231,-0.4892626,2.796863,18.95994,40.81741,43.44181,58.53049,106.9206,126.1284,137.1366,131.9812,127.4303,131.1461,130.2163,120.0233,116.1917,113.1506,104.0398,102.4926,103.7854,88.2793,67.63004,0.0002832753,0.0001021842,-7.126237E-06,0.0005111283,0.0001779847,0.005934574,0.06359172,0.3631369,0.8935931,1.69897,2.713606,2.485914,0.6419403,0.2519538,0.1537262,0.08409742,0.008493493,4.610327E-05,2.09683E-05,-4.319907E-06,4.672296E-07,1.542855E-06,4.041071E-06,1.573093E-05,2.132081E-05,5.332264E-05,0.0004929597,0.001361603,0.00292439,0.005324787,0.004120211,0.0006105797,0.0002099974,0.0001576883,0.0001021895,4.147844E-05,2.182535E-06,1.387217E-06,5.232239,-0.0003693102,-0.0003819473,-0.0002841565,-0.001518473,2.431917E-06,-7.449908E-05,0.0001263289,0.002362662,0.006999524,0.01517679,0.0270016,0.02081482,0.003115444,0.00100464,0.0006842698,0.0003401361,9.196345E-05,-6.902363E-07,-1.169048E-05,5.021336,-6631.154,-998,5.794925,-4.698291,-2.8392,43.58168,113.8767
43617.5642104051,06/01/2019 13:32:27,06/01/2019 01:32:27.779 PM,779,10.04545,9.941006,5.038847,5.530195,-2.377071,-3.987165,-0.4193665,2.796863,18.88264,40.63861,43.22743,58.19562,106.2457,125.4914,136.1828,131.0302,126.4765,130.1433,129.207,119.0818,115.2702,112.2372,103.1868,101.6605,102.9313,87.52616,67.00281,0.0001366386,-0.0003769463,-0.0001881323,-0.001077123,0.0003617732,0.005378872,0.06299567,0.3600398,0.8869419,1.687871,2.697509,2.470388,0.636493,0.2494113,0.1521551,0.08305933,0.008417334,6.052962E-05,3.52832E-05,4.634284E-06,8.093618E-06,1.504651E-05,1.629899E-05,4.550355E-06,9.796376E-06,5.323061E-05,0.0004800952,0.0013537,0.002905233,0.005295692,0.004090911,0.0006063048,0.0002086682,0.0001579078,9.975837E-05,3.797443E-05,4.599557E-06,2.855796E-06,5.233258,0.0006760136,0.0003105695,8.615389E-05,-0.001975291,-9.380265E-06,0.0001661902,0.000333122,0.00240965,0.007116837,0.01513487,0.02681049,0.02068879,0.003130287,0.001009145,0.000609482,0.0004023738,5.242882E-05,-1.570286E-05,2.693071E-05,5.011859,5000.061,-998,7.460578,-4.638058,-2.82803,43.58168,113.8767
43617.5642112269,06/01/2019 13:32:27,06/01/2019 01:32:27.85 PM,850,10.06507,9.961373,5.38977,7.641058,-2.307119,-3.987165,-0.4193665,2.866842,18.81245,40.47794,43.00417,57.8904,105.6551,124.8307,135.3268,130.179,125.6249,129.2447,128.3295,118.2411,114.4498,111.4334,102.437,100.9259,102.1684,86.87093,66.44399,-1.999604E-06,0.0005548226,8.979042E-05,-0.0008143401,7.777158E-05,0.005693868,0.0618554,0.3568795,0.8800006,1.675816,2.679386,2.452372,0.630228,0.2463258,0.1501726,0.08194078,0.0082096,4.54163E-06,2.458442E-05,1.341095E-05,-1.627767E-06,4.848972E-06,4.990723E-05,-2.322681E-07,1.012495E-05,6.405343E-05,0.000480932,0.001340459,0.002884605,0.005256964,0.004062142,0.000598309,0.0002053625,0.0001556871,0.0001003661,3.868795E-05,4.115551E-06,3.50669E-06,5.227913,-3.376552E-05,-6.606246E-05,-2.418355E-05,0.001743054,-0.0003967505,0.0004040142,0.0004609707,0.002398973,0.006987883,0.01500265,0.0266586,0.02050341,0.00310555,0.0009104685,0.0006110883,0.0003587548,0.0001329181,-6.419191E-05,8.945349E-06,5.017108,8,-998,9.314251,-4.602828,-2.897252,43.58168,113.8767
43617.5642118981,06/01/2019 13:32:27,06/01/2019 01:32:27.908 PM,908,10.08554,9.982437,6.514151,8.276225,-2.307119,-3.987165,-0.4193665,2.936826,18.7454,40.33575,42.8456,57.59741,105.071,124.2537,134.5101,129.3302,124.8427,128.4328,127.5119,117.4811,113.6495,110.6779,101.7485,100.2349,101.481,86.26484,65.9629,0.0007471803,0.0003837586,-0.000337783,-0.0002887731,0.0003524871,0.005758259,0.06133769,0.3536088,0.8728047,1.66307,2.66082,2.433372,0.6235883,0.2432226,0.1481313,0.08074648,0.008078551,2.518887E-05,-2.239914E-05,9.540411E-06,4.8833E-06,6.715091E-06,-2.027271E-05,2.998378E-06,4.1376E-06,5.11586E-05,0.0004796462,0.001334398,0.002868476,0.005221442,0.004031497,0.0005973963,0.0001997452,0.0001548264,9.688563E-05,3.94787E-05,3.21067E-06,3.962316E-06,5.230745,-4.924135E-06,-0.0001640171,6.801623E-06,-0.001413839,-0.0001195115,0.0003502889,0.0002816249,0.002227841,0.006846379,0.01471596,0.02643815,0.02035834,0.003059115,0.0009527585,0.000561037,0.000406058,0.0001163886,-2.76957E-05,3.313081E-07,5.015972,133226,-998,10.47705,-4.602828,-2.966513,43.57917,113.8811
43617.5642127199,06/01/2019 13:32:27,06/01/2019 01:32:27.979 PM,979,10.10614,10.00259,6.936421,9.053941,-2.307119,-3.917104,-0.4193665,3.006814,18.68781,40.21497,42.74201,57.38076,104.6071,123.801,133.8102,128.6264,124.1905,127.7396,126.8283,116.8439,112.9867,110.0538,101.1707,99.6588,100.8977,85.75773,65.56196,-0.0003472622,0.0007137758,-0.0003249559,0.001599803,0.0003470271,0.005555186,0.06025463,0.3500683,0.8649927,1.649402,2.638438,2.412485,0.6161123,0.2396823,0.145797,0.07944015,0.007919239,1.49225E-05,1.112875E-05,-2.200639E-07,1.050512E-05,7.141213E-06,3.239592E-05,1.191961E-05,1.516309E-05,6.552592E-05,0.0004768229,0.001324104,0.002852329,0.005190683,0.004002609,0.0005900089,0.0001984684,0.0001537289,9.675447E-05,3.903367E-05,4.809994E-06,4.320307E-06,5.218836,0.0005550206,7.745256E-05,-0.0002516599,-0.001521025,-0.0002233893,0.0002324514,0.0001460426,0.002443492,0.006824917,0.01479475,0.02641745,0.02022008,0.003001187,0.0009627376,0.0006419286,0.0003178332,0.000126329,-3.248421E-05,8.94535E-06,5.011863,-6631.154,-998,11.33649,-4.542404,-3.035811,43.57917,113.8811
43617.5642134375,06/01/2019 13:32:28,06/01/2019 01:32:28.041 PM,41,10.12579,10.02374,7.288601,10.75684,-2.23717,-3.917104,-0.3494712,3.076806,18.63871,40.10343,42.59613,57.17881,104.2391,123.4387,133.2284,128.1281,123.6692,127.1915,126.2829,116.3376,112.4896,109.5426,100.7146,99.1994,100.4397,85.35793,65.25008,-0.0002726108,-9.31012E-05,-2.494177E-05,-0.001049484,0.0001567039,0.005248377,0.05993339,0.3467654,0.8583966,1.637624,2.619237,2.394507,0.6094119,0.2366998,0.1437847,0.07829486,0.007797861,-2.862371E-06,7.429958E-05,1.162455E-05,1.012833E-05,-5.054686E-06,5.926901E-06,7.918252E-06,7.2408E-06,6.708256E-05,0.0004793876,0.001314244,0.002832467,0.005151934,0.003972541,0.0005839243,0.0001969701,0.0001501267,9.553892E-05,4.107492E-05,2.756728E-06,1.000749E-06,5.227659,0.0008152963,-3.91481E-05,-0.0006673145,0.0007018152,-0.0002598681,0.0002073796,0.0001025919,0.002267731,0.006925498,0.01465321,0.02612335,0.02004356,0.002897626,0.0009250012,0.0006073618,0.0002748063,9.128182E-05,-1.678135E-05,-1.197446E-05,5.011245,5000.061,-998,12.89951,-4.507497,-3.096514,43.57917,113.8811
43617.5642141667,06/01/2019 13:32:28,06/01/2019 01:32:28.104 PM,104,10.14673,10.04434,7.42955,10.40133,-2.23717,-3.917104,-0.3494712,3.146803,18.60664,40.00964,42.50184,57.03871,103.9653,123.1103,132.8506,127.7401,123.2797,126.7997,125.8815,115.9662,112.1243,109.1571,100.3762,98.85993,100.0981,85.06716,65.01585,-8.931504E-05,-4.768596E-05,0.0004104705,-0.0006138489,4.48831E-05,0.00510542,0.05942356,0.3434263,0.8510642,1.624931,2.599458,2.375348,0.6020466,0.2333238,0.1414758,0.07700244,0.007678582,3.133343E-05,3.73319E-05,2.235589E-05,1.175609E-05,-2.977954E-06,-5.724851E-06,-3.410127E-06,2.007953E-06,7.47106E-05,0.0004583664,0.001305373,0.00282109,0.005133333,0.003950629,0.0005758894,0.0001977979,0.0001493477,9.511478E-05,4.284767E-05,2.534266E-06,-5.085107E-07,5.220953,-0.0001005931,-0.001107116,-0.0001155436,-0.0003087987,-0.0003793796,4.807419E-05,7.493816E-13,0.002330221,0.006877663,0.01456976,0.02600599,0.01992576,0.002932726,0.0009312503,0.0006113453,0.0003367808,0.0001116172,-2.494708E-05,-1.386766E-05,5.014998,8,-998,12.68926,-4.507497,-3.166072,43.57917,113.8811
43617.5642150347,06/01/2019 13:32:28,06/01/2019 01:32:28.179 PM,179,10.1679,10.06529,7.570544,10.828,-2.167225,-3.84705,-0.3494712,3.216805,18.59244,39.99591,42.47901,56.97122,103.8372,122.9158,132.6563,127.5648,123.0847,126.6129,125.6845,115.7897,111.9566,108.9763,100.2217,98.69848,99.93622,84.92958,64.90509,-0.0005232261,0.0007584341,0.0002665207,-0.001309104,0.0001064039,0.005076461,0.05870897,0.3400942,0.843815,1.611804,2.579953,2.354458,0.5948743,0.229766,0.1391746,0.07571151,0.007481803,2.366227E-06,2.362836E-05,-1.035594E-06,1.061063E-05,1.576651E-05,6.667768E-05,4.370874E-06,7.532865E-06,5.418774E-05,0.0004581146,0.001292182,0.002800892,0.00510354,0.003925949,0.000574064,0.0001941629,0.0001424532,9.714362E-05,3.953019E-05,5.862179E-07,-2.554758E-06,5.220993,0.0003897102,0.0004761053,0.0004927395,-0.001531233,0.000131423,3.402602E-05,0.0003013386,0.00229496,0.006688142,0.01445954,0.02576797,0.01972861,0.002905181,0.0009093059,0.0005924556,0.0003475704,0.0001117876,-1.902462E-05,-2.986516E-05,5.010871,133226,-998,13.11098,-4.412313,-3.235653,43.57917,113.8811
