GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42876.5450229745,05/21/2017 13:04:49,05/21/2017 01:04:49.985 PM,985,6.132917,-0.4193665,-2.516986,-1.957407,0.6290568,17.98356,33.68298,37.68834,53.38237,90.48832,99.93944,116.5164,112.632,107.8946,111.1992,108.6823,100.4258,96.50128,94.07978,86.47401,84.7234,86.41475,73.39386,55.75622,7.340092e-05,-4.837332e-05,-0.0003120197,0.001472616,0.0004343006,0.03207023,0.2294811,0.9542691,2.053264,3.6503,5.631471,6.074094,2.859596,1.715167,1.251375,0.8743508,0.1957444,3.946098e-05,8.511939e-05,-2.26983e-06,-5.703419e-06,1.569872e-05,-7.332842e-05,-1.160457e-05,5.239123e-05,0.0004798621,0.002770457,0.00636924,0.01182311,0.01864192,0.01409739,0.003069366,0.001264012,0.001015384,0.0006533261,0.0001720545,5.924745e-06,2.693995e-06,9.309154,5005.582,-998
42876.5450237037,05/21/2017 13:04:50,05/21/2017 01:04:50.048 PM,48,6.154687,-1.118372,-0.2795763,-1.887474,0.6989553,17.96412,33.6423,37.63358,53.28776,90.29787,99.69846,116.3037,112.3979,107.6654,110.9816,108.4413,100.2212,96.29814,93.87354,86.28577,84.53729,86.22697,73.23145,55.62706,0.0009548977,-0.0001735297,0.0001030184,-0.001567346,0.0002886534,0.03207419,0.2317071,0.9677393,2.090936,3.72551,5.77017,6.243437,2.943811,1.771151,1.292969,0.9010207,0.2006009,6.863281e-05,4.611973e-05,5.840348e-06,4.27246e-06,-9.697134e-06,-9.573626e-06,1.87721e-06,4.357193e-05,0.0004978136,0.002766192,0.006355539,0.01178599,0.01858592,0.01404526,0.003050297,0.001255551,0.001011837,0.0006492888,0.0001720729,9.498071e-06,-2.143031e-06,9.252361,10,-998
42876.5450244213,05/21/2017 13:04:50,05/21/2017 01:04:50.11 PM,110,6.175016,-3.006814,-0.4193665,-1.887474,0.6989553,17.93863,33.59021,37.59133,53.16253,90.10927,99.53259,116.0096,112.131,107.4162,110.7198,108.1452,99.92165,96.00784,93.59827,86.02882,84.30173,85.98856,73.01362,55.45808,0.0003670807,-0.0003178818,0.0005617837,-0.0003961424,9.018059e-05,0.03149295,0.2303098,0.9678853,2.09809,3.741904,5.811995,6.286145,2.961655,1.777856,1.297401,0.9015514,0.1995418,6.97889e-05,6.339167e-05,7.192044e-06,-5.451598e-06,1.257967e-05,-9.088008e-06,-1.338426e-05,4.695083e-05,0.0004744066,0.0027553,0.00634183,0.01177676,0.0185663,0.01402715,0.003042146,0.001249498,0.001003983,0.0006448206,0.0001723208,5.689305e-06,-2.807464e-07,9.866921,130444,-998
42876.5450253241,05/21/2017 13:04:50,05/21/2017 01:04:50.188 PM,188,6.19348,-4.197382,-0.3494712,-1.887474,0.5591593,17.90917,33.52435,37.54003,53.02047,89.8933,99.17709,115.6637,111.7845,107.0758,110.3786,107.8188,99.59566,95.68644,93.31392,85.76633,84.02483,85.73536,72.79028,55.27217,0.0006269945,-0.0004729835,0.0008108068,0.0008726612,0.0007105023,0.03090057,0.2272121,0.9603441,2.086654,3.724993,5.795458,6.268328,2.943534,1.761782,1.284535,0.8909928,0.196065,7.765026e-05,6.077332e-05,9.678655e-06,-5.038134e-06,-2.779057e-06,-4.07226e-05,-4.437042e-06,4.366953e-05,0.0005024397,0.002742613,0.006317863,0.01174855,0.0185391,0.01400069,0.00303392,0.001246781,0.001002383,0.0006433649,0.0001678677,4.738604e-06,-4.76385e-06,10.30125,-6618.853,-998
42876.5450260532,05/21/2017 13:04:50,05/21/2017 01:04:50.251 PM,251,6.212353,-4.828386,2.23717,-1.817544,0.4892626,17.8833,33.46547,37.44777,52.89848,89.68877,98.74591,115.3934,111.4728,106.7864,110.0729,107.5236,99.31381,95.41595,93.01602,85.51472,83.78658,85.48629,72.57554,55.10086,-0.000264792,0.0001305312,-0.0003379597,-0.0005712486,0.0003263858,0.03025243,0.2234922,0.9470025,2.059163,3.679795,5.735076,6.185446,2.891604,1.723923,1.256121,0.8693997,0.1902373,5.106035e-05,6.454007e-05,1.199949e-05,8.253965e-06,-7.051118e-06,-4.779876e-05,9.876685e-06,4.970763e-05,0.0004946989,0.002734542,0.006307892,0.01172632,0.01852102,0.01399569,0.003028512,0.001246217,0.0009981351,0.0006369621,0.0001675755,8.693401e-06,1.510766e-06,10.5172,5005.582,-998
42876.5450267708,05/21/2017 13:04:50,05/21/2017 01:04:50.313 PM,313,6.232881,-5.38977,2.866842,-1.887474,0.2795763,17.84933,33.41247,37.34602,52.73996,89.4283,98.52647,114.991,111.0925,106.4319,109.7103,107.1454,98.95342,95.06536,92.65619,85.18414,83.47494,85.17188,72.28916,54.88433,-1.097581e-05,0.0002103856,-0.0002206949,-0.001375016,5.96173e-05,0.02944675,0.2163896,0.9206623,1.997939,3.576479,5.579528,5.991824,2.771463,1.641004,1.194562,0.8245816,0.1794088,5.761149e-05,2.751566e-05,-2.193318e-06,-1.10257e-05,-8.440647e-06,-4.252632e-05,1.546565e-06,5.424536e-05,0.0004748305,0.002727855,0.006300417,0.01172789,0.01852818,0.01402342,0.003037913,0.001252976,0.001002763,0.0006407305,0.0001701571,7.414872e-06,2.829104e-06,10.48878,10,-998
42876.5450274884,05/21/2017 13:04:50,05/21/2017 01:04:50.375 PM,375,6.25535,-6.72524,2.726888,-1.887474,0.1397877,17.81687,33.33265,37.26799,52.59762,89.15417,98.16483,114.6488,110.7255,106.0965,109.3552,106.7922,98.62849,94.74416,92.3372,84.89514,83.17648,84.8785,72.02554,54.67745,-0.0002524442,6.910473e-05,-0.0001734267,-0.002565493,8.710808e-05,0.02799977,0.2076833,0.8849164,1.917903,3.430849,5.346011,5.702481,2.608779,1.523857,1.106428,0.7624365,0.164699,7.082937e-05,2.264645e-05,7.587352e-06,6.912942e-06,1.099797e-05,-2.324033e-05,1.333246e-06,4.597673e-05,0.0004742223,0.002719089,0.006281042,0.01170929,0.0185147,0.0140133,0.003043391,0.001256497,0.001001543,0.0006449186,0.000169299,4.893578e-06,1.6991e-06,9.838911,130444,-998
42876.5450282176,05/21/2017 13:04:50,05/21/2017 01:04:50.438 PM,438,6.27528,-7.500041,3.777001,-1.887474,-0.2795763,17.77579,33.2699,37.19168,52.41074,88.7942,97.58872,114.1627,110.2395,105.6412,108.8724,106.2982,98.17003,94.30984,91.90521,84.46809,82.79317,84.46667,71.65577,54.40644,-0.0001577776,0.0002649016,0.0003100081,-0.001093697,0.0004509029,0.02707181,0.2007898,0.8527024,1.852402,3.308676,5.137806,5.461261,2.472617,1.427284,1.032364,0.7111066,0.152131,2.747625e-05,9.922173e-06,-3.353737e-06,8.728682e-06,-1.744302e-06,-4.655002e-05,-2.654641e-07,5.336534e-05,0.0004753466,0.002701692,0.006250671,0.01166557,0.01846563,0.01396736,0.003028014,0.001252698,0.000996345,0.0006408725,0.0001676901,9.989812e-06,2.595734e-06,9.401883,-6618.853,-998
42876.5450291204,05/21/2017 13:04:50,05/21/2017 01:04:50.516 PM,516,6.294552,-6.795623,5.530195,-1.887474,-0.5591593,17.74524,33.19963,37.09424,52.26836,88.54591,97.33972,113.7424,109.8796,105.2698,108.4715,105.8934,97.80598,93.94476,91.54594,84.11444,82.47912,84.15418,71.36533,54.19143,-0.000734009,-6.910472e-05,-0.0004350489,-0.001972419,0.0003052556,0.02672436,0.1967095,0.8360711,1.819832,3.250371,5.040687,5.345454,2.406425,1.379627,0.9951288,0.6851203,0.1456857,5.229351e-05,2.158992e-05,1.238205e-05,1.751862e-05,-2.627867e-08,3.517267e-05,6.655563e-06,3.772901e-05,0.000466721,0.002690975,0.00622219,0.01161422,0.01839149,0.01388886,0.00299111,0.001234704,0.0009881493,0.0006286055,0.0001645046,6.91419e-06,5.75647e-06,9.286369,5005.582,-998
42876.545029838,05/21/2017 13:04:50,05/21/2017 01:04:50.578 PM,578,6.31182,-7.359069,6.02195,-1.887474,-0.9785607,17.70527,33.12064,37.01966,52.0849,88.24809,97.29976,113.2648,109.4013,104.8175,108.022,105.4139,97.39072,93.53431,91.13841,83.73855,82.09558,83.76402,71.0406,53.91752,-0.0005419318,0.0006956544,0.000429861,0.0005253191,2.377145e-05,0.0266312,0.1945942,0.8269769,1.80049,3.216163,4.981166,5.276808,2.364403,1.349152,0.9694928,0.6678789,0.1409678,2.111779e-05,1.002717e-05,8.682593e-06,1.012221e-05,-3.621643e-06,1.234859e-05,5.514305e-06,4.847561e-05,0.0004569343,0.002664583,0.006183494,0.01155274,0.01829126,0.01379145,0.002948864,0.001214018,0.0009700101,0.0006173468,0.0001629406,6.860545e-06,3.062475e-06,9.957071,10,-998
42876.5450305671,05/21/2017 13:04:50,05/21/2017 01:04:50.641 PM,641,6.330325,-8.134991,5.38977,-1.957407,-1.18828,17.67396,33.05707,36.89636,51.94749,87.9985,96.97176,112.9209,109.0028,104.467,107.6453,105.0422,97.03339,93.1926,90.80251,83.42069,81.80491,83.46316,70.76546,53.71778,-0.0006798158,-0.0002434022,0.0005580781,-0.001509934,0.0003075196,0.02607694,0.1939621,0.8257741,1.799682,3.216547,4.985277,5.288958,2.361144,1.345696,0.9659314,0.6650191,0.1397182,2.273631e-05,3.67488e-07,4.412141e-06,-8.10083e-06,-8.05631e-06,4.384443e-05,4.127729e-06,5.306213e-05,0.0004552387,0.002652044,0.006138963,0.0114844,0.01819163,0.01367522,0.002907859,0.001187453,0.0009470996,0.0006040872,0.0001619573,6.371784e-06,3.824e-06,10.74504,130445,-998
42876.5450312847,05/21/2017 13:04:50,05/21/2017 01:04:50.703 PM,703,6.352055,-6.795623,7.07726,-2.027343,-1.328101,17.63982,32.98606,36.82996,51.7909,87.71156,96.61213,112.5367,108.6534,104.099,107.284,104.6751,96.68439,92.84748,90.46915,83.11487,81.48763,83.11928,70.49783,53.48088,-0.0003361349,0.0007140824,0.0001815792,0.0019721,0.0001803612,0.02609312,0.1939738,0.8289744,1.80725,3.231982,5.013721,5.319341,2.371315,1.351239,0.9687151,0.6666005,0.1396181,5.267886e-05,2.452982e-05,4.973223e-07,1.310834e-05,-1.18849e-05,1.33892e-05,1.32258e-05,4.090053e-05,0.0004600491,0.002643946,0.006130531,0.01145178,0.01813934,0.01362341,0.00288611,0.001174623,0.000937384,0.0005980532,0.0001602449,5.725069e-06,3.316316e-06,10.77709,-6618.853,-998
42876.5450320023,05/21/2017 13:04:50,05/21/2017 01:04:50.765 PM,765,6.371817,-6.162531,8.064393,-2.027343,-1.398015,17.60829,32.92231,36.76142,51.63997,87.42953,96.50603,112.1221,108.2741,103.7316,106.8777,104.2876,96.32196,92.50328,90.12553,82.7901,81.17651,82.7757,70.21111,53.25008,0.0002524442,0.0001305312,-5.929106e-06,0.0002755772,0.0002516755,0.02622944,0.1962734,0.8398997,1.833489,3.282199,5.102129,5.434536,2.417778,1.382557,0.9895864,0.6808138,0.1424479,4.882526e-05,6.591815e-05,-5.202755e-06,5.130015e-06,-1.206229e-05,0.000109403,8.394116e-06,4.642632e-05,0.0004533301,0.002629464,0.006111015,0.01143712,0.01812726,0.01360261,0.002874266,0.001170086,0.0009359188,0.0005956564,0.000157863,6.797959e-06,3.664325e-06,10.57065,5005.582,-998
42876.5450329051,05/21/2017 13:04:50,05/21/2017 01:04:50.843 PM,843,6.390084,-6.514151,6.936421,-1.957407,-1.398015,17.57692,32.85139,36.67778,51.5093,87.1776,96.29203,111.816,107.924,103.3961,106.5396,103.9187,95.99218,92.17448,89.80436,82.50246,80.88285,82.48425,69.9576,53.04831,-3.086952e-05,-0.0001320669,-0.0005884648,-0.0041394,0.0002981703,0.02674917,0.2003582,0.8599472,1.881918,3.377147,5.266918,5.628159,2.5156,1.450863,1.037659,0.7134548,0.1489633,6.077145e-05,4.487946e-05,-4.106096e-06,4.287774e-06,-5.380728e-06,-2.011849e-05,7.146198e-06,4.58286e-05,0.0004414156,0.002631104,0.006114068,0.01143287,0.01810661,0.0135844,0.002861275,0.001160532,0.0009285761,0.0005886593,0.0001584843,6.91419e-06,5.785129e-06,9.83337,10,-998
42876.5450336343,05/21/2017 13:04:50,05/21/2017 01:04:50.906 PM,906,6.405912,-5.60042,7.500041,-2.097282,-1.46793,17.55013,32.7972,36.5894,51.38766,86.94263,95.92812,111.4866,107.6068,103.073,106.2056,103.5984,95.67859,91.88345,89.51138,82.21915,80.61366,82.1998,69.7084,52.85846,-0.0001241641,0.0002725798,0.0004239318,0.004472389,0.0006335281,0.02708116,0.2040149,0.8782396,1.928167,3.468072,5.423357,5.813747,2.613358,1.516226,1.088053,0.7457102,0.1550444,3.858015e-05,7.570251e-05,3.379241e-06,-9.494356e-06,3.577297e-06,-1.200172e-05,8.767424e-06,6.377757e-05,0.0004504098,0.002628978,0.006103972,0.01140016,0.01807538,0.01354519,0.002843864,0.001151643,0.0009211616,0.0005821108,0.0001576226,6.136343e-06,1.965224e-07,9.385931,130445,-998
42876.5450343519,05/21/2017 13:04:50,05/21/2017 01:04:50.968 PM,968,6.42289,-3.84705,8.629533,-2.097282,-1.18828,17.52894,32.75779,36.56483,51.30912,86.77644,95.73286,111.2624,107.3808,102.8481,105.9653,103.3725,95.46427,91.66401,89.29728,82.02796,80.42135,82.01179,69.54208,52.72334,-8.780666e-05,0.0003317028,-0.0001504513,0.0004908721,0.000650885,0.02712324,0.2057175,0.8872854,1.949814,3.51136,5.497184,5.903091,2.660079,1.547535,1.113067,0.7612537,0.1578986,4.602313e-05,2.503511e-05,-1.203775e-05,-1.609447e-05,-9.209322e-06,-6.708475e-05,4.885012e-06,3.846089e-05,0.0004530085,0.002623229,0.006092609,0.01139492,0.01807084,0.01352248,0.002826686,0.001144439,0.0009130758,0.0005826122,0.0001546859,6.276415e-06,4.020521e-06,9.407852,-6618.853,-998
42876.545035081,05/21/2017 13:04:51,05/21/2017 01:04:51.031 PM,31,6.441715,-3.987165,7.993807,-2.167225,-1.118372,17.51069,32.72215,36.54888,51.2331,86.63916,95.78003,111.0853,107.1853,102.6504,105.7516,103.1663,95.27175,91.46748,89.10917,81.85078,80.24681,81.83926,69.38525,52.60246,-0.0003388789,-0.0001214878,-0.0006588731,0.00370881,0.0005018418,0.02743508,0.2073483,0.893922,1.9655,3.542167,5.551211,5.961169,2.693367,1.570242,1.130761,0.7721648,0.1596191,2.685967e-05,2.926123e-05,2.550372e-07,-4.22652e-06,1.490047e-05,-5.855174e-05,1.685223e-06,4.930509e-05,0.0004415815,0.002621036,0.00609188,0.01140479,0.01808268,0.01351984,0.00282476,0.001139835,0.0009068014,0.0005748983,0.0001528921,5.209484e-06,6.550744e-08,9.850311,5005.582,-998
42876.5450357986,05/21/2017 13:04:51,05/21/2017 01:04:51.093 PM,93,6.462028,-3.356823,7.218143,-2.23717,-0.9086576,17.49629,32.69469,36.48895,51.16449,86.51853,95.55316,110.9191,107.0064,102.4543,105.5715,102.9772,95.10123,91.28883,88.93085,81.70045,80.08199,81.67795,69.24743,52.49564,0.0004966565,0.0003447559,-0.0003572293,-0.001133885,0.0003961909,0.02738401,0.204482,0.882459,1.938395,3.493071,5.463253,5.852349,2.64205,1.532681,1.107375,0.7539269,0.1551776,8.978915e-06,6.371322e-05,-1.568478e-06,5.444792e-08,-3.385128e-06,-1.588667e-05,-3.317115e-06,4.408426e-05,0.000425768,0.002620362,0.006095185,0.01140586,0.01808353,0.01351967,0.002816329,0.001136758,0.0009084524,0.0005799647,0.0001554737,6.610204e-06,4.47498e-06,10.69573,10,-998
42876.5450367014,05/21/2017 13:04:51,05/21/2017 01:04:51.171 PM,171,6.480102,-1.747616,8.205602,-2.23717,-0.3494712,17.49021,32.68917,36.46222,51.15488,86.48288,95.41749,110.8524,106.96,102.3921,105.5169,102.928,95.04548,91.25013,88.87844,81.65685,80.04594,81.63097,69.20322,52.46096,0.0002538162,-0.001167102,-0.0004854464,0.003685845,0.0004592041,0.02689664,0.2017488,0.8656508,1.897246,3.413208,5.328139,5.688508,2.556106,1.475324,1.062774,0.7248322,0.149031,4.531847e-05,6.308543e-05,-6.643714e-06,3.751801e-06,8.292825e-06,-7.860086e-05,-8.916748e-06,4.556025e-05,0.0004258232,0.002611955,0.006068522,0.01136787,0.01801917,0.01343654,0.00278721,0.00112064,0.0008915672,0.0005698627,0.0001548412,7.15559e-06,-1.011272e-06,10.99756,130445,-998
42876.545037419,05/21/2017 13:04:51,05/21/2017 01:04:51.233 PM,233,6.495743,-0.6290568,7.641058,-2.167225,0,17.48542,32.68283,36.44843,51.13449,86.44381,95.56061,110.7882,106.8944,102.3185,105.4588,102.8642,94.98157,91.19164,88.82215,81.60249,79.98941,81.56926,69.15221,52.41303,0.0006215067,0.0002533841,-0.0004083679,0.001039156,0.0003599677,0.02705839,0.1983204,0.8447948,1.844462,3.310637,5.146816,5.456894,2.444794,1.397217,1.002014,0.686726,0.1408557,3.717083e-05,7.303823e-05,-1.7215e-06,2.986129e-06,9.342362e-06,-1.803728e-06,-6.303586e-06,4.086394e-05,0.0004313893,0.002600359,0.006030213,0.01129243,0.01788787,0.01330462,0.002738424,0.001090604,0.0008750366,0.0005564007,0.0001475439,6.070778e-06,-1.88334e-07,10.99248,-6618.853,-998
42876.5450381482,05/21/2017 13:04:51,05/21/2017 01:04:51.296 PM,296,6.512371,-0.9086576,6.162531,-2.167225,0.2795763,17.48414,32.67815,36.46222,51.12697,86.42651,95.58115,110.7507,106.8676,102.3103,105.4364,102.8418,94.95954,91.17426,88.80135,81.57516,79.97134,81.54517,69.13354,52.39583,0.0001841501,-4.683769e-05,0.0001482279,0.00318062,0.0003358189,0.02650387,0.1925774,0.8161811,1.772062,3.168103,4.897591,5.158295,2.289445,1.293627,0.9257843,0.6350312,0.1303566,4.624334e-05,9.945143e-05,-3.264474e-06,7.88644e-06,-2.261679e-06,-3.42708e-05,-6.634231e-06,5.050051e-05,0.0004448438,0.002578635,0.005974398,0.0111843,0.01769547,0.0130986,0.002671172,0.001058426,0.0008488116,0.0005390466,0.0001470335,5.933686e-06,-4.307117e-06,10.1839,5005.582,-998
42876.5450388657,05/21/2017 13:04:51,05/21/2017 01:04:51.358 PM,358,6.531365,0.8387555,6.443808,-2.167225,0.6989553,17.49437,32.70258,36.48722,51.18519,86.54308,95.54322,110.8923,107.0171,102.4341,105.5657,102.973,95.08984,91.30084,88.93109,81.69808,80.08899,81.66244,69.23161,52.48324,0.000203053,-0.0005681946,0.0001231939,0.001194168,-0.0001165933,0.02542937,0.1873882,0.7895408,1.705032,3.035803,4.674568,4.913283,2.146159,1.200165,0.8570744,0.587903,0.1207422,3.106011e-05,6.458601e-05,2.04029e-07,-9.49436e-07,1.759084e-06,3.8572e-05,-1.887876e-06,3.265456e-05,0.0004512392,0.002545015,0.005904563,0.01104998,0.01746897,0.01285729,0.002586878,0.001021879,0.0008165781,0.0005111331,0.0001398324,5.832357e-06,-2.477002e-06,9.485689,10,-998
42876.5450395949,05/21/2017 13:04:51,05/21/2017 01:04:51.421 PM,421,6.552307,1.537848,6.514151,-2.167225,1.048466,17.50628,32.70929,36.51192,51.24104,86.60905,95.84776,111.0301,107.1572,102.5481,105.6939,103.1076,95.20663,91.41657,89.05221,81.80596,80.19398,81.76608,69.32633,52.54423,-0.000202367,1.228529e-05,0.0002897855,0.0007147784,0.0003350643,0.02528457,0.1852251,0.7726011,1.662767,2.952679,4.53647,4.722745,2.057461,1.14684,0.8179706,0.5597633,0.1149624,2.778454e-05,9.196386e-05,-5.292019e-06,1.699796e-06,-1.507786e-06,1.775977e-05,3.391777e-06,4.147385e-05,0.0004100834,0.002525128,0.005836455,0.01093282,0.01727089,0.01264634,0.002521925,0.0009856616,0.0007901377,0.000500994,0.0001361449,3.683595e-06,-3.123888e-06,9.515012,130445,-998
42876.5450404977,05/21/2017 13:04:51,05/21/2017 01:04:51.499 PM,499,6.570089,1.887474,4.477761,-2.097282,1.398015,17.52503,32.74796,36.57388,51.30264,86.74526,96.01639,111.1698,107.3559,102.7601,105.8972,103.3026,95.38139,91.59341,89.2198,81.96117,80.35883,81.92463,69.46067,52.65177,0.0003231012,0.000176601,-0.0002052957,9.472973e-05,0.0003048783,0.02530507,0.1830533,0.7646054,1.641353,2.91138,4.464876,4.65599,2.005523,1.11547,0.7949584,0.5446024,0.1117324,2.778454e-05,3.302798e-05,-7.039022e-06,-2.257644e-06,-8.810202e-06,3.274457e-05,-7.914146e-06,5.441613e-05,0.00044066,0.002508426,0.005797543,0.01083763,0.01709731,0.01247516,0.002469314,0.0009690849,0.000771399,0.0004934579,0.0001354274,5.62374e-06,-9.124255e-07,10.17853,-6618.853,-998
42876.5450412153,05/21/2017 13:04:51,05/21/2017 01:04:51.561 PM,561,6.587189,1.887474,4.127304,-2.027343,1.677691,17.55613,32.8074,36.61743,51.4486,87.01022,96.21888,111.5377,107.7144,103.0958,106.2627,103.6665,95.72198,91.93185,89.55685,82.26987,80.65417,82.22717,69.72854,52.87133,1.097583e-05,-0.0002307879,0.0001219704,0.0001464004,0.0005293865,0.02499611,0.18048,0.7491704,1.604166,2.837639,4.3395,4.499949,1.920027,1.058339,0.7519798,0.5147586,0.1053544,5.333398e-05,5.75578e-05,5.661822e-06,-4.854372e-06,2.409502e-06,6.21592e-05,-3.359779e-06,3.365481e-05,0.0004070424,0.002499903,0.005766687,0.01077447,0.01698089,0.01235631,0.002436876,0.0009584774,0.0007611386,0.0004763193,0.0001318102,5.74891e-06,-1.553463e-06,10.7721,5005.582,-998
42876.5450419329,05/21/2017 13:04:51,05/21/2017 01:04:51.623 PM,623,6.605996,3.216805,3.777001,-2.027343,1.817544,17.58089,32.86297,36.68252,51.56804,87.21004,96.49972,111.8578,108.0169,103.3878,106.5729,103.9755,96.01643,92.21527,89.83337,82.53494,80.91249,82.48898,69.95594,53.06297,-0.000332705,-0.0004931666,-0.0006514617,0.001265933,0.0002852574,0.0250979,0.1800464,0.7471712,1.59878,2.82649,4.324024,4.475946,1.908124,1.049848,0.7450705,0.5085536,0.1037827,6.84016e-05,5.783342e-05,8.2887e-07,-3.16989e-06,2.26168e-06,-4.07226e-05,2.655826e-06,3.559084e-05,0.0004195937,0.002493755,0.005750351,0.0107223,0.01690663,0.0122916,0.002420734,0.0009507546,0.0007586348,0.0004813021,0.0001328865,6.923131e-06,-4.634654e-06,11.42118,10,-998
42876.545042662,05/21/2017 13:04:51,05/21/2017 01:04:51.686 PM,686,6.624507,2.866842,2.656917,-2.097282,1.817544,17.61418,32.92875,36.80281,51.70817,87.48056,96.86227,112.2725,108.384,103.7521,106.9361,104.3498,96.36289,92.55335,90.17078,82.84357,81.22016,82.79607,70.22348,53.2739,-0.0004102218,9.213966e-05,-0.0002082602,-0.001237227,0.0003939269,0.02491051,0.1815999,0.7545479,1.613133,2.852924,4.368417,4.521854,1.929111,1.062845,0.7539435,0.5135863,0.1045528,1.3873e-05,7.166015e-05,-6.949759e-06,3.644607e-06,1.17995e-05,2.580717e-05,-8.398686e-06,4.685326e-05,0.0004226637,0.002477829,0.005723799,0.0106721,0.01680773,0.01218835,0.002392028,0.000941808,0.0007518579,0.0004752902,0.0001268504,3.474976e-06,7.738071e-07,11.10209,130446,-998
42876.5450433796,05/21/2017 13:04:51,05/21/2017 01:04:51.748 PM,748,6.645717,2.796863,1.46793,-2.027343,1.887474,17.6469,33.00664,36.86446,51.85624,87.7692,97.04038,112.6109,108.7175,104.0907,107.2947,104.6894,96.68937,92.86398,90.47508,83.13375,81.49738,83.07594,70.46491,53.46688,-3.635745e-05,-0.0004115572,7.040826e-05,-0.0005597663,0.0002392238,0.02542197,0.1836176,0.7659749,1.638238,2.899007,4.441736,4.600586,1.963225,1.083082,0.7683148,0.5228676,0.1061373,2.339142e-05,6.242701e-05,-4.19536e-06,-8.085515e-06,-4.493795e-06,-4.308132e-05,9.142256e-07,5.574574e-05,0.00040358,0.002470413,0.005696569,0.01061617,0.01671159,0.01208865,0.002358909,0.0009241548,0.0007341704,0.0004643658,0.0001287847,4.270705e-06,2.558886e-06,10.12649,-6618.853,-998
42876.5450441088,05/21/2017 13:04:51,05/21/2017 01:04:51.811 PM,811,6.666886,3.146803,0.6989553,-2.027343,1.747616,17.68851,33.09639,37.00156,52.05456,88.09885,97.50417,113.1245,109.1958,104.5433,107.7858,105.1741,97.13805,93.30377,90.90268,83.53346,81.88586,83.478,70.81988,53.74149,-5.419318e-05,-0.000629621,0.0001608273,-0.0001865886,7.471027e-05,0.02546981,0.185673,0.7758903,1.663189,2.945297,4.511636,4.674479,1.992189,1.099322,0.7793382,0.5299523,0.1072702,2.504847e-05,7.18439e-05,4.577915e-06,-6.600108e-06,3.252087e-07,-7.423028e-06,7.338184e-06,4.954905e-05,0.0004235273,0.002473274,0.005696204,0.01060752,0.01668013,0.01205427,0.002350964,0.0009192938,0.0007330557,0.0004586335,0.0001262882,5.188622e-06,2.182218e-06,9.423825,5005.582,-998
