43617.5786458333,17.07608,6.961645E-03,4.621703E-03,5.887263E-03,2.914592E-03,4.270704E-03,3.277055E-03,1.081938E-03,1.006372E-03,6.838677E-03,4.552552E-03,5.786983E-03,2.883447E-03,4.21027E-03,3.23944E-03,1.065126E-03,1.001042E-03,1.08525E-03,7.087778E-04,9.126071E-04,4.344655E-04,6.455713E-04,4.912957E-04,1.568669E-04,1.474288E-04,1.067129E-03,6.985872E-04,8.978294E-04,4.298758E-04,6.366655E-04,4.857524E-04,1.568669E-04,1.474288E-04,
43617.5786458333,17.37462,6.890407E-03,4.55663E-03,5.796865E-03,2.866153E-03,4.013383E-03,3.154805E-03,1.118397E-03,1.046388E-03,6.770418E-03,4.489545E-03,5.700027E-03,2.836046E-03,3.960323E-03,3.120015E-03,1.101289E-03,1.040942E-03,1.074752E-03,6.991883E-04,8.992857E-04,4.273273E-04,6.076511E-04,4.732803E-04,1.621928E-04,1.533052E-04,1.05707E-03,6.893023E-04,8.850149E-04,4.228905E-04,5.998319E-04,4.681534E-04,1.621928E-04,1.533052E-04,
43617.5786574074,17.60826,6.837776E-03,4.654762E-03,5.742903E-03,2.685103E-03,4.098644E-03,3.239793E-03,1.172551E-03,1.070546E-03,6.719966E-03,4.584549E-03,5.648091E-03,2.658721E-03,4.043193E-03,3.20305E-03,1.154511E-03,1.065339E-03,1.066996E-03,7.136495E-04,8.913335E-04,4.006469E-04,6.202157E-04,4.858044E-04,1.700311E-04,1.568983E-04,1.049635E-03,7.033025E-04,8.773615E-04,3.96759E-04,6.120441E-04,4.803898E-04,1.700311E-04,1.568983E-04,
43617.5786689815,18.02362,6.998825E-03,4.895582E-03,5.757618E-03,2.828489E-03,4.073562E-03,3.350041E-03,1.06522E-03,1.058575E-03,6.87429E-03,4.817399E-03,5.662255E-03,2.799176E-03,4.018819E-03,3.310686E-03,1.048067E-03,1.053141E-03,1.090729E-03,7.49138E-04,8.93502E-04,4.217769E-04,6.165194E-04,5.020511E-04,1.543545E-04,1.551017E-04,1.072377E-03,7.376166E-04,8.794488E-04,4.174572E-04,6.084522E-04,4.962517E-04,1.543545E-04,1.551017E-04,
43617.5786805556,18.43898,6.887311E-03,4.597029E-03,5.814857E-03,2.788146E-03,4.168899E-03,3.135927E-03,1.064422E-03,1.168839E-03,6.76745E-03,4.528665E-03,5.717338E-03,2.759673E-03,4.111439E-03,3.101564E-03,1.048067E-03,1.162927E-03,1.074296E-03,7.051416E-04,9.01937E-04,4.158317E-04,6.305688E-04,4.704982E-04,1.543545E-04,1.712706E-04,1.056632E-03,6.950671E-04,8.875661E-04,4.116358E-04,6.221011E-04,4.654342E-04,1.543545E-04,1.712706E-04,
43617.5786921296,18.77646,6.816111E-03,4.547013E-03,5.70694E-03,2.805178E-03,3.883085E-03,3.025853E-03,1.172272E-03,9.727019E-04,6.699191E-03,4.480232E-03,5.613468E-03,2.776352E-03,3.833581E-03,2.993927E-03,1.154511E-03,9.677508E-04,1.063803E-03,6.97771E-04,8.860338E-04,4.183417E-04,5.884498E-04,4.542772E-04,1.700311E-04,1.425259E-04,1.046573E-03,6.879297E-04,8.722593E-04,4.140938E-04,5.811545E-04,4.495723E-04,1.700311E-04,1.425259E-04,
43617.5787152778,19.42546,6.905891E-03,4.826182E-03,5.744538E-03,2.742439E-03,3.923164E-03,3.117051E-03,1.04827E-03,1.029797E-03,6.785257E-03,4.750338E-03,5.649665E-03,2.714903E-03,3.872578E-03,3.083111E-03,1.031691E-03,1.024677E-03,1.077034E-03,7.389109E-04,8.915744E-04,4.090961E-04,5.94356E-04,4.677165E-04,1.519427E-04,1.509098E-04,1.059256E-03,7.277341E-04,8.775935E-04,4.050383E-04,5.869014E-04,4.627151E-04,1.519427E-04,1.509098E-04,
43617.5787152778,20.39896,6.868734E-03,4.537397E-03,5.648111E-03,2.734375E-03,3.928174E-03,2.862481E-03,1.043483E-03,9.807444E-04,6.749643E-03,4.470917E-03,5.556812E-03,2.707003E-03,3.877453E-03,2.834009E-03,1.027597E-03,9.758832E-04,1.071558E-03,6.96354E-04,8.773645E-04,4.079077E-04,5.950943E-04,4.302019E-04,1.513397E-04,1.437236E-04,1.054008E-03,6.865572E-04,8.639101E-04,4.03874E-04,5.876198E-04,4.26006E-04,1.513397E-04,1.437236E-04,
43617.5787384259,20.5677,6.593449E-03,4.391313E-03,5.434251E-03,2.469421E-03,3.787945E-03,2.771456E-03,9.886918E-04,1.017011E-03,6.485511E-03,4.329344E-03,5.350645E-03,2.447161E-03,3.740961E-03,2.744824E-03,9.743748E-04,1.012479E-03,1.030991E-03,6.748263E-04,8.458489E-04,3.688628E-04,5.744295E-04,4.167879E-04,1.435014E-04,1.491132E-04,1.015084E-03,6.656942E-04,8.335282E-04,3.655823E-04,5.675057E-04,4.128633E-04,1.435014E-04,1.491132E-04,
43617.5787384259,20.52876,6.676907E-03,4.41629E-03,5.393476E-03,2.55261E-03,3.732895E-03,2.909588E-03,1.017967E-03,1.021257E-03,6.565641E-03,4.353561E-03,.0053113,.0025288,3.68734E-03,2.880139E-03,1.003033E-03,1.016545E-03,1.043289E-03,6.78507E-04,8.3984E-04,3.811219E-04,5.663169E-04,4.371437E-04,1.477221E-04,1.497121E-04,1.026893E-03,6.692628E-04,8.277302E-04,3.776131E-04,5.596037E-04,4.32804E-04,1.477221E-04,1.497121E-04,
43617.57875,21.26862,7.067015E-03,4.776082E-03,5.563181E-03,2.65734E-03,3.95323E-03,2.91587E-03,9.777385E-04,9.683438E-04,6.939582E-03,4.701905E-03,5.474974E-03,2.631508E-03,3.901826E-03,2.88629E-03,9.620927E-04,9.636846E-04,1.100778E-03,7.315279E-04,8.648487E-04,3.965556E-04,5.987867E-04,4.380694E-04,1.416926E-04,1.41927E-04,1.081998E-03,7.205968E-04,8.518501E-04,3.927487E-04,5.912116E-04,4.337104E-04,1.416926E-04,1.41927E-04,
43617.5787615741,21.50226,6.658357E-03,4.381708E-03,5.393476E-03,2.543662E-03,3.742902E-03,2.862481E-03,9.638593E-04,9.558802E-04,6.547835E-03,4.32003E-03,.0053113,2.520022E-03,3.697089E-03,2.834009E-03,9.498107E-04,9.514861E-04,1.040556E-03,6.734108E-04,8.3984E-04,3.798033E-04,5.677917E-04,4.302019E-04,1.398837E-04,1.401305E-04,1.024269E-03,6.643216E-04,8.277302E-04,3.763195E-04,5.610404E-04,4.26006E-04,1.398837E-04,1.401305E-04,
43617.5787731481,21.43736,6.621263E-03,4.243468E-03,5.32011E-03,2.409522E-03,3.582868E-03,2.853062E-03,8.887904E-04,9.393012E-04,6.512221E-03,4.185908E-03,5.240479E-03,2.388345E-03,3.541099E-03,2.824783E-03,8.761185E-04,9.352214E-04,1.035089E-03,6.53039E-04,8.290285E-04,3.600357E-04,5.442082E-04,4.288138E-04,1.290307E-04,1.377351E-04,1.01902E-03,6.445567E-04,8.172937E-04,3.569149E-04,5.380528E-04,4.246465E-04,1.290307E-04,1.377351E-04,
43617.5787847222,22.24212,6.816111E-03,4.464335E-03,5.473407E-03,2.401478E-03,3.692872E-03,2.771456E-03,1.039088E-03,9.106998E-04,6.699191E-03,4.400131E-03,5.388416E-03,2.380444E-03,3.648342E-03,2.744824E-03,1.023503E-03,9.067581E-04,1.063803E-03,6.855872E-04,8.516191E-04,3.588503E-04,5.604189E-04,4.167879E-04,1.507368E-04,1.335432E-04,1.046573E-03,6.761257E-04,8.390944E-04,3.557507E-04,5.538568E-04,4.128633E-04,1.507368E-04,1.335432E-04,
43617.5787962963,22.99496,6.670723E-03,4.237711E-03,5.31522E-03,2.40416E-03,3.462965E-03,2.567658E-03,8.431689E-04,8.984529E-04,6.559706E-03,4.18032E-03,5.235758E-03,2.383078E-03,3.424106E-03,2.544928E-03,8.310843E-04,8.945596E-04,1.042378E-03,6.521906E-04,8.283079E-04,3.592455E-04,5.265386E-04,3.867551E-04,1.223983E-04,1.317466E-04,1.026018E-03,6.437331E-04,8.16598E-04,3.561387E-04,5.208122E-04,3.834055E-04,1.223983E-04,1.317466E-04,
43617.5788078704,23.26754,6.553283E-03,4.044037E-03,5.180009E-03,2.331784E-03,3.373106E-03,2.483094E-03,7.596671E-04,9.228293E-04,6.44693E-03,3.992176E-03,5.105134E-03,2.311972E-03,3.336361E-03,2.461893E-03,7.492041E-04,9.189566E-04,1.025071E-03,6.236498E-04,8.083824E-04,3.485797E-04,5.132966E-04,3.742933E-04,1.103393E-04,1.353397E-04,1.009399E-03,6.160073E-04,7.973484E-04,3.456603E-04,5.078816E-04,3.711691E-04,1.103393E-04,1.353397E-04,
43617.5788310185,23.83866,6.420505E-03,.0038009,4.911607E-03,1.934868E-03,3.343166E-03,2.123511E-03,6.886234E-04,8.935709E-04,6.319316E-03,.0037556,4.845458E-03,1.921332E-03,3.307113E-03,2.10823E-03,6.796059E-04,8.904934E-04,1.005505E-03,5.878199E-04,7.688293E-04,2.900881E-04,5.088845E-04,3.213033E-04,1.000892E-04,1.311478E-04,9.905928E-04,5.811442E-04,7.590812E-04,2.880933E-04,5.035715E-04,3.190513E-04,1.000892E-04,1.311478E-04,
43617.5788310185,24.37084,6.220026E-03,3.678541E-03,4.848243E-03,2.041783E-03,2.894854E-03,1.998665E-03,7.255365E-04,8.815097E-04,6.12641E-03,3.63638E-03,4.784081E-03,2.026673E-03,2.86839E-03,1.985217E-03,7.16452E-04,8.782949E-04,9.75961E-04,5.697883E-04,7.594916E-04,3.058438E-04,4.428187E-04,3.029053E-04,1.055158E-04,1.293512E-04,9.621652E-04,5.635753E-04,7.500363E-04,3.03617E-04,4.389189E-04,3.009234E-04,1.055158E-04,1.293512E-04,
43617.5788425926,24.42276,6.087556E-03,3.682363E-03,4.690772E-03,1.731077E-03,2.701041E-03,1.983067E-03,7.460976E-04,8.238867E-04,5.998795E-03,3.640106E-03,4.631423E-03,1.720305E-03,2.678277E-03,1.96984E-03,7.369221E-04,8.213684E-04,9.564394E-04,5.703515E-04,7.362859E-04,2.600564E-04,4.142575E-04,3.006067E-04,1.085305E-04,1.209674E-04,9.433592E-04,5.641244E-04,7.275398E-04,2.58469E-04,4.109028E-04,2.986574E-04,1.085305E-04,1.209674E-04,
43617.5788541667,24.6564,6.130672E-03,3.638416E-03,4.788156E-03,1.78711E-03,2.825248E-03,2.132879E-03,7.668177E-04,8.892401E-04,6.040344E-03,3.597261E-03,4.72585E-03,1.775609E-03,2.800144E-03,2.117456E-03,7.573921E-04,8.864272E-04,9.627933E-04,5.638753E-04,7.506368E-04,2.683138E-04,4.325613E-04,3.226838E-04,1.115452E-04,1.305489E-04,9.494821E-04,5.578105E-04,7.414551E-04,2.666189E-04,4.288619E-04,3.204109E-04,1.115452E-04,1.305489E-04,
43617.5788657407,25.27944,6.179964E-03,3.609762E-03,4.76218E-03,1.750642E-03,2.959519E-03,2.232847E-03,6.673607E-04,8.157599E-04,6.087829E-03,3.569319E-03,4.70067E-03,1.739618E-03,2.931761E-03,2.215867E-03,6.591359E-04,8.13236E-04,9.700572E-04,5.596527E-04,7.468089E-04,2.629395E-04,4.523482E-04,3.374156E-04,9.70745E-05,1.197697E-04,9.564797E-04,5.536929E-04,7.377444E-04,2.61315E-04,4.482576E-04,3.349133E-04,9.70745E-05,1.197697E-04,
43617.5788773148,25.85056,6.216944E-03,3.674719E-03,4.783285E-03,1.801345E-03,3.044128E-03,2.111021E-03,6.218807E-04,9.218978E-04,6.123442E-03,3.632655E-03,4.721129E-03,1.789655E-03,3.014631E-03,2.095929E-03,6.141017E-04,9.189566E-04,9.755068E-04,5.692251E-04,7.49919E-04,2.704114E-04,4.648166E-04,3.194627E-04,9.044208E-05,1.353397E-04,9.617279E-04,5.630263E-04,7.407594E-04,2.686888E-04,4.604698E-04,3.172385E-04,9.044208E-05,1.353397E-04,
43617.5788888889,25.94142,6.035217E-03,3.518112E-03,4.694017E-03,1.746195E-03,2.825248E-03,1.964353E-03,6.960795E-04,1.015612E-03,5.948343E-03,3.479904E-03,4.63457E-03,1.735229E-03,2.800144E-03,1.951388E-03,6.877939E-04,1.012479E-03,9.487265E-04,5.461468E-04,7.367641E-04,2.622842E-04,4.325613E-04,2.978488E-04,1.012951E-04,1.491132E-04,9.359244E-04,5.405162E-04,7.280037E-04,2.606682E-04,4.288619E-04,2.959383E-04,1.012951E-04,1.491132E-04,
43617.578900463,26.4087,6.142993E-03,3.665164E-03,4.802769E-03,1.851177E-03,3.03915E-03,2.070437E-03,6.92258E-04,8.893488E-04,6.052216E-03,3.623341E-03,4.740014E-03,1.838814E-03,3.009757E-03,2.055949E-03,6.836999E-04,8.864272E-04,9.64609E-04,5.678171E-04,7.527904E-04,2.777551E-04,4.640829E-04,3.13482E-04,1.006922E-04,1.305489E-04,9.512315E-04,5.616538E-04,7.435424E-04,2.759332E-04,4.597514E-04,3.11347E-04,1.006922E-04,1.305489E-04,
43617.5789236111,27.34326,6.321773E-03,3.670897E-03,4.861239E-03,1.790669E-03,2.969471E-03,2.089167E-03,7.25656E-04,9.422746E-04,6.224347E-03,3.628929E-03,4.796671E-03,1.779121E-03,2.941511E-03,2.074401E-03,7.16452E-04,9.392876E-04,9.909549E-04,5.686619E-04,7.614067E-04,2.688382E-04,4.538147E-04,3.162421E-04,1.055158E-04,1.38334E-04,9.765977E-04,5.624773E-04,7.518916E-04,2.671364E-04,4.496944E-04,3.140662E-04,1.055158E-04,1.38334E-04,
43617.5789236111,27.65478,6.041374E-03,3.39601E-03,4.666437E-03,1.749752E-03,2.884908E-03,2.004905E-03,7.249247E-04,9.014132E-04,5.954279E-03,3.360685E-03,4.607816E-03,1.73874E-03,2.858641E-03,1.991367E-03,7.16452E-04,8.986258E-04,9.496338E-04,5.28153E-04,7.326997E-04,2.628085E-04,4.413531E-04,3.038248E-04,1.055158E-04,1.323455E-04,9.36799E-04,5.229474E-04,7.24061E-04,2.611857E-04,4.374822E-04,3.018298E-04,1.055158E-04,1.323455E-04,
43617.5789351852,27.73266,6.078318E-03,3.571567E-03,4.695639E-03,1.815581E-03,2.78549E-03,2.061073E-03,4.599906E-04,9.586366E-04,5.989892E-03,3.532063E-03,4.636144E-03,.0018037,2.761147E-03,2.046723E-03,4.544353E-04,9.555523E-04,9.550781E-04,5.540241E-04,7.370032E-04,2.725093E-04,4.267023E-04,3.121021E-04,6.692714E-05,1.407293E-04,9.420472E-04,5.482026E-04,7.282356E-04,2.707586E-04,4.23115E-04,3.099874E-04,6.692714E-05,1.407293E-04,
43617.5789467593,28.27782,6.069081E-03,3.533383E-03,4.804393E-03,1.856518E-03,2.889881E-03,2.05171E-03,6.795661E-04,9.587114E-04,5.980989E-03,3.494807E-03,4.741588E-03,1.844081E-03,2.863516E-03,2.037497E-03,6.714179E-04,9.555523E-04,9.537169E-04,5.483971E-04,7.530297E-04,2.78542E-04,4.420859E-04,3.107223E-04,9.888334E-05,1.407293E-04,9.407352E-04,5.427123E-04,7.437743E-04,2.767093E-04,4.382006E-04,3.086278E-04,9.888334E-05,1.407293E-04,
43617.5789583333,28.83596,6.090635E-03,3.525747E-03,4.770297E-03,1.717739E-03,2.850103E-03,1.998665E-03,7.62458E-04,1.105285E-03,6.001763E-03,3.487356E-03,4.708538E-03,1.707138E-03,2.824518E-03,1.985217E-03,7.532981E-04,1.101935E-03,9.568932E-04,5.472719E-04,7.480051E-04,2.580909E-04,4.362241E-04,3.029053E-04,1.109423E-04,1.622879E-04,9.437966E-04,5.416143E-04,7.38904E-04,2.565286E-04,4.324537E-04,3.009234E-04,1.109423E-04,1.622879E-04,
43617.5789699074,28.81,5.832201E-03,3.52193E-03,4.536722E-03,1.704403E-03,2.646426E-03,1.88952E-03,7.538217E-04,1.117492E-03,5.75247E-03,3.48363E-03,4.481913E-03,1.69397E-03,2.624655E-03,1.87758E-03,7.451101E-04,1.114133E-03,9.18809E-04,5.467093E-04,7.135843E-04,2.561256E-04,4.062091E-04,2.868211E-04,1.097364E-04,1.640844E-04,9.070594E-04,5.410652E-04,7.055072E-04,2.545881E-04,4.030009E-04,2.850615E-04,1.097364E-04,1.640844E-04,
43617.5789814815,29.09556,6.220026E-03,3.768388E-03,4.838497E-03,1.861858E-03,2.954544E-03,2.079802E-03,7.75418E-04,1.011757E-03,6.12641E-03,3.723932E-03,4.774638E-03,1.849348E-03,2.926887E-03,2.065175E-03,7.655802E-04,1.008413E-03,9.75961E-04,5.830287E-04,7.580555E-04,2.79329E-04,4.51615E-04,3.14862E-04,1.127511E-04,1.485144E-04,9.621652E-04,5.764774E-04,7.486448E-04,2.774855E-04,4.475393E-04,3.127066E-04,1.127511E-04,1.485144E-04,
43617.5789930556,29.86138,6.303268E-03,3.862122E-03,4.970123E-03,1.834268E-03,3.093922E-03,2.198475E-03,7.175961E-04,1.10961E-03,6.20654E-03,3.815209E-03,4.902115E-03,1.822135E-03,3.063378E-03,2.182038E-03,7.08264E-04,1.106001E-03,9.88228E-04,5.968418E-04,7.774525E-04,2.752632E-04,4.721546E-04,3.323503E-04,1.043099E-04,1.628867E-04,9.739736E-04,5.899286E-04,7.674304E-04,2.734752E-04,4.676534E-04,3.299281E-04,1.043099E-04,1.628867E-04,
43617.5790046296,30.47144,6.275516E-03,3.79325E-03,4.926234E-03,1.894796E-03,3.208518E-03,2.33289E-03,7.672353E-04,1.085259E-03,6.17983E-03,3.748148E-03,4.859623E-03,1.881829E-03,3.175496E-03,2.314277E-03,7.573921E-04,1.081604E-03,9.841382E-04,5.866924E-04,7.709847E-04,2.84183E-04,4.89042E-04,3.521584E-04,1.115452E-04,1.592936E-04,9.700375E-04,5.800461E-04,7.611685E-04,2.82272E-04,4.841757E-04,3.494156E-04,1.115452E-04,1.592936E-04,
43617.5790162037,30.57528,6.290933E-03,3.527656E-03,4.629131E-03,1.720407E-03,2.855075E-03,1.983067E-03,7.502937E-04,1.101212E-03,6.194669E-03,3.489218E-03,4.571619E-03,1.709771E-03,2.829393E-03,1.96984E-03,7.410161E-04,1.097869E-03,9.864102E-04,5.475532E-04,7.272022E-04,2.58484E-04,4.369567E-04,3.006067E-04,1.091334E-04,1.61689E-04,9.722242E-04,5.418888E-04,7.187268E-04,2.569167E-04,4.33172E-04,2.986574E-04,1.091334E-04,1.61689E-04,
43617.5790277778,31.12044,6.250851E-03,3.758827E-03,4.85799E-03,1.826259E-03,3.083962E-03,1.992426E-03,7.505656E-04,1.003529E-03,6.156088E-03,3.714618E-03,4.793523E-03,1.814235E-03,3.053629E-03,1.979066E-03,7.410161E-04,1.00028E-03,9.805035E-04,5.816197E-04,7.609279E-04,2.740829E-04,4.706867E-04,3.019858E-04,1.091334E-04,1.473167E-04,9.665387E-04,5.751049E-04,7.514278E-04,2.72311E-04,4.662167E-04,3.00017E-04,1.091334E-04,1.473167E-04,
43617.5790393519,31.93818,6.34645E-03,3.787512E-03,4.945739E-03,1.806683E-03,3.258372E-03,2.201599E-03,6.760735E-04,1.019809E-03,6.248089E-03,3.74256E-03,4.878508E-03,1.794922E-03,3.224243E-03,2.185113E-03,6.673239E-04,1.016545E-03,9.945914E-04,5.858469E-04,7.738591E-04,2.711981E-04,4.963888E-04,3.328107E-04,9.82804E-05,1.497121E-04,9.800964E-04,5.792226E-04,7.639516E-04,2.694649E-04,4.913593E-04,3.303813E-04,9.82804E-05,1.497121E-04,
43617.5790509259,32.28864,6.173802E-03,3.703386E-03,4.880734E-03,1.788889E-03,3.088942E-03,2.067316E-03,7.545318E-04,1.089119E-03,6.081893E-03,3.660597E-03,4.815556E-03,1.777365E-03,3.058504E-03,2.052874E-03,7.451101E-04,1.08567E-03,9.691491E-04,5.734497E-04,7.642797E-04,2.68576E-04,4.714206E-04,3.13022E-04,1.097364E-04,1.598925E-04,9.55605E-04,5.67144E-04,7.546747E-04,2.668777E-04,4.66935E-04,3.108938E-04,1.097364E-04,1.598925E-04,
43617.5790625,32.41844,6.096794E-03,3.69383E-03,4.736209E-03,1.770209E-03,2.914747E-03,2.104777E-03,7.129646E-04,1.040133E-03,6.007699E-03,3.651283E-03,4.675489E-03,1.75893E-03,2.887889E-03,2.089778E-03,7.0417E-04,1.036876E-03,9.578008E-04,5.720414E-04,7.429817E-04,2.658231E-04,4.457504E-04,3.185425E-04,1.037069E-04,1.527063E-04,9.446713E-04,5.657714E-04,7.340336E-04,2.64161E-04,4.417924E-04,3.163322E-04,1.037069E-04,1.527063E-04,
43617.5790740741,32.7689,6.186127E-03,3.762651E-03,4.924609E-03,1.973169E-03,3.288294E-03,2.145371E-03,7.214611E-04,1.109904E-03,6.093764E-03,3.718344E-03,4.858049E-03,1.959079E-03,3.253491E-03,2.129757E-03,7.12358E-04,1.106001E-03,9.709654E-04,5.821832E-04,7.707453E-04,2.957324E-04,5.007982E-04,3.245247E-04,1.049128E-04,1.628867E-04,9.573544E-04,5.756539E-04,7.609366E-04,2.93656E-04,4.956695E-04,3.222237E-04,1.049128E-04,1.628867E-04,
43617.5790856481,33.40492,6.232356E-03,3.760739E-03,4.929484E-03,1.915276E-03,3.064044E-03,2.167235E-03,6.759041E-04,.0010241,6.138281E-03,3.716481E-03,4.86277E-03,1.902019E-03,3.03413E-03,2.151285E-03,6.673239E-04,1.020611E-03,9.777779E-04,5.819015E-04,7.714638E-04,2.872009E-04,4.677514E-04,3.277466E-04,9.82804E-05,1.503109E-04,9.639146E-04,5.753794E-04,7.616324E-04,2.852473E-04,4.633432E-04,3.253961E-04,9.82804E-05,1.503109E-04,
43617.5790972222,33.95008,6.213862E-03,3.837247E-03,5.031917E-03,1.942883E-03,3.044128E-03,2.154741E-03,7.050086E-04,1.089439E-03,6.120475E-03,3.790993E-03,4.961919E-03,1.929232E-03,3.014631E-03,2.138983E-03,6.95982E-04,1.08567E-03,9.750527E-04,5.931762E-04,7.865587E-04,2.912693E-04,4.648166E-04,3.259055E-04,1.02501E-04,1.598925E-04,9.612905E-04,5.863599E-04,7.762435E-04,2.892576E-04,4.604698E-04,3.235833E-04,1.02501E-04,1.598925E-04,
43617.5791087963,34.33948,6.45446E-03,4.06895E-03,5.38043E-03,2.16306E-03,3.318222E-03,2.304745E-03,6.599548E-04,1.061321E-03,6.351961E-03,4.016393E-03,5.29871E-03,2.14606E-03,3.28274E-03,2.286599E-03,6.509479E-04,1.057207E-03,1.010508E-03,6.273211E-04,8.379176E-04,3.237157E-04,5.052085E-04,3.480109E-04,9.586861E-05,1.557006E-04,9.954036E-04,6.19576E-04,8.258748E-04,3.212105E-04,4.999797E-04,3.453368E-04,9.586861E-05,1.557006E-04,
43617.5791203704,35.00146,6.476072E-03,3.862122E-03,5.168612E-03,2.047132E-03,3.308245E-03,2.401713E-03,6.887694E-04,1.040682E-03,6.372736E-03,3.815209E-03,5.094117E-03,2.03194E-03,3.27299E-03,2.381935E-03,6.796059E-04,1.036876E-03,1.013693E-03,5.968418E-04,8.067028E-04,3.066319E-04,5.037382E-04,3.623005E-04,1.000892E-04,1.527063E-04,9.984651E-04,5.899286E-04,7.957249E-04,3.043932E-04,4.98543E-04,3.593859E-04,1.000892E-04,1.527063E-04,
43617.5791319444,35.74132,6.537837E-03,4.032541E-03,5.313591E-03,2.142542E-03,3.388079E-03,2.260977E-03,6.434026E-04,1.049035E-03,6.432091E-03,3.980999E-03,5.234185E-03,2.12587E-03,3.350985E-03,2.243545E-03,6.345718E-04,1.045008E-03,1.022795E-03,6.219556E-04,8.280677E-04,3.206921E-04,5.15503E-04,3.415609E-04,9.345682E-05,1.53904E-04,1.007212E-03,6.143603E-04,8.16366E-04,3.182351E-04,5.100367E-04,3.38992E-04,9.345682E-05,1.53904E-04,
43617.5791435185,36.13072,6.528571E-03,3.948261E-03,5.267963E-03,2.196966E-03,3.492931E-03,.0023454,6.76493E-04,1.147118E-03,6.423188E-03,3.899036E-03,5.190118E-03,2.179418E-03,3.453354E-03,2.326579E-03,6.673239E-04,1.142597E-03,1.02143E-03,6.095358E-04,8.213438E-04,3.287123E-04,5.309546E-04,3.540021E-04,9.82804E-05,1.682764E-04,.0010059,6.022817E-04,8.098722E-04,3.261263E-04,5.251223E-04,3.512284E-04,9.82804E-05,1.682764E-04,
43617.5791550926,36.70184,6.559461E-03,4.04787E-03,5.232123E-03,2.176443E-03,3.477947E-03,2.279733E-03,7.015631E-04,9.837884E-04,6.452866E-03,3.995902E-03,5.155495E-03,2.159228E-03,3.43873E-03,2.261997E-03,6.918879E-04,9.799494E-04,1.025982E-03,6.242146E-04,8.160622E-04,3.256879E-04,5.287465E-04,3.443249E-04,1.018981E-04,1.443224E-04,1.010273E-03,6.165563E-04,8.047699E-04,3.23151E-04,5.229673E-04,3.417112E-04,1.018981E-04,1.443224E-04,
43617.5791666667,37.46766,6.630535E-03,4.06895E-03,5.199549E-03,2.210352E-03,3.288294E-03,2.329762E-03,7.390457E-04,1.102241E-03,6.521125E-03,4.016393E-03,5.124019E-03,2.192586E-03,3.253491E-03,2.311202E-03,7.287341E-04,1.097869E-03,1.036456E-03,6.273211E-04,8.11262E-04,3.306849E-04,5.007982E-04,3.516976E-04,1.073246E-04,1.61689E-04,1.020332E-03,6.19576E-04,8.001315E-04,3.280668E-04,4.956695E-04,3.489624E-04,1.073246E-04,1.61689E-04,
43617.5791782407,37.68832,6.411246E-03,3.967411E-03,4.908357E-03,1.847617E-03,3.118826E-03,2.082923E-03,6.597796E-04,1.146355E-03,6.310412E-03,3.917664E-03,4.842311E-03,1.835303E-03,3.087752E-03,2.068251E-03,6.509479E-04,1.142597E-03,1.00414E-03,6.123578E-04,7.683504E-04,2.772304E-04,4.758245E-04,3.15322E-04,9.586861E-05,1.682764E-04,9.892808E-04,6.050268E-04,7.586174E-04,2.754157E-04,4.712452E-04,3.131597E-04,9.586861E-05,1.682764E-04,
43617.5791898148,38.06474,6.263183E-03,3.766475E-03,4.862863E-03,1.812021E-03,3.108864E-03,2.023625E-03,6.676542E-04,1.060612E-03,6.167959E-03,3.722069E-03,4.798245E-03,1.800189E-03,3.078002E-03,2.009819E-03,6.591359E-04,1.057207E-03,9.823208E-04,5.827469E-04,7.616461E-04,2.719848E-04,4.743565E-04,3.065835E-04,9.70745E-05,1.557006E-04,9.68288E-04,5.762029E-04,7.521236E-04,2.702411E-04,4.698085E-04,3.04549E-04,9.70745E-05,1.557006E-04,
43617.5792013889,38.3503,6.112192E-03,3.485668E-03,4.778414E-03,1.775546E-03,2.874963E-03,2.004905E-03,6.961314E-04,9.422475E-04,6.022538E-03,3.448237E-03,4.716408E-03,1.764197E-03,2.848892E-03,1.991367E-03,6.877939E-04,9.392876E-04,9.600699E-04,5.413656E-04,7.492013E-04,2.666096E-04,4.398875E-04,3.038248E-04,1.012951E-04,1.38334E-04,9.46858E-04,5.358495E-04,7.400636E-04,2.649372E-04,4.360455E-04,3.018298E-04,1.012951E-04,1.38334E-04,
43617.579212963,38.07772,6.306352E-03,3.986564E-03,4.765427E-03,1.848507E-03,2.845132E-03,2.142248E-03,6.928731E-04,9.790946E-04,6.209508E-03,3.936292E-03,4.703817E-03,1.836181E-03,2.819643E-03,2.126682E-03,6.836999E-04,9.758832E-04,9.886824E-04,6.151802E-04,7.472874E-04,2.773616E-04,4.354915E-04,3.240644E-04,1.006922E-04,1.437236E-04,9.744109E-04,6.077719E-04,7.382082E-04,2.755451E-04,4.317353E-04,3.217705E-04,1.006922E-04,1.437236E-04,
